exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190904_01-02_600components-0444	21	0.0007609674	-2.06032629839005E-09	-0.0053350667	0.004623511	0	628.3867148219	810.4074245465	174.2859234794	188.1002063052														0.1054036608	-10.1426597376	8.326921732	0.7992363886	2	0.1858136117	3.8555270635	10	1.1552938487	0.0257040753	0.0851959166	1.2611602465	0.1006176951	0	0	1			6.95
190904_01-02_600components-0445	21	0.0007609672	3.5245611485765E-09	-0.0044205449	0.0043983897	0	627.6284118912	810.5139620639	752.72850871	417.6251865612														0.0441824629	-9.4116785877	9.1473415633	0.7992294728	3	0.078125	0.3125	33	2.3119118737	0.1127468454	0.0048828125	7.7618499324	0.0732421875	0	0	1			6.95
190904_01-02_600components-0446	21	0.000760967	-2.83776004505559E-09	-0.0044426478	0.006147136	0	627.9946599274	810.1458235722	604.3054618476	368.4162691956														0.1179849492	-8.9244381249	9.5668823417	0.7987144148	2	0.1858136117	3.5355339059	10	1.3376859697	0.0536520667	0.0851959166	1.4775945211	0.1006176951	0	0	1			6.95
190904_01-02_600components-0447	21	0.0007609672	-1.38779355562188E-09	-0.0048345783	0.0053299555	0	627.76020239	809.9246486821	439.5753930872	73.6018256962														0.0521856977	-10.4732408116	10.1252787712	0.7983639594	1	0.2026311804	0.1204852207	44	2.8883199813	0.2501549353	0.0048828125	8.2423445911	0.1977483679	0	0	1			6.95
190904_01-02_600components-0448	21	0.0007609672	-3.21319106769897E-09	-0.004631663	0.0057338409	0	627.7778258852	810.1748639231	572.0014183956	536.8439253038														0.0773799086	-10.1095156469	9.6307246004	0.7983314652	1	0.1432818818	0.1703918332	40	3.1084418197	0.2201023265	0.0048828125	15.6266351655	0.1383990693	0	0	1			6.95
190904_01-02_600components-0449	21	0.000760967	-1.64109660863991E-09	-0.0043671848	0.0044059026	0	628.0499340709	809.9126546841	182.3988994796	128.9665505154														0.1064679771	-10.3989682709	7.6285563582	0.7982853001	1	0.0301213052	1.146255054	22	2.4871323831	0.068222821	0.0048828125	4.5045158182	0.0252384927	0	0	1			6.95
190904_01-02_600components-0450	21	0.000760967	-1.61455209286869E-09	-0.0046187125	0.0045377069	0	627.8803014095	810.4177215774	718.2904223276	751.3817961023														0.0967385865	-12.6050763038	9.6407082833	0.7982827497	3	0.4819408829	4.2044820763	5	1.0657912816	0.0151434689	0.3407836665	1.1180204472	0.1411572165	0	0	1			6.95
190904_01-02_600components-0451	21	0.0007609672	-1.62481336849775E-09	-0.0048807669	0.0057446885	0	627.8536218725	810.2003615392	332.6860069601	385.1032187421														0.0158283954	-10.9268430523	10.358238445	0.7982190494	3	0.0851959166	2.7262693317	13	1.1755806555	0.0157493087	0.0301213052	1.3036936399	0.0550746114	0	0	1			6.95
190904_01-02_600components-0452	21	0.0007609671	-9.22019292156232E-10	-0.0041726248	0.0047421379	0	627.7298155197	809.7526115837	363.6187610081	931.8384720625														0.0415474112	-11.592822058	9.1895182105	0.7979333904	3	0.0656950324	1.146255054	22	1.526793236	0.0369874933	0.0106494896	2.4445161452	0.0550455429	0	0	1			6.95
190904_01-02_600components-0453	21	0.0007609671	0.000000003	-0.0044849173	0.0045376852	0	627.6770410075	810.430716998	307.3826676654	690.1063164543														0.1019334405	-9.0350668857	7.7457570496	0.7977619451	3	0.15625	4.2044820763	4	1.1017498085	0.0064776123	0.1204852207	1.1678307082	0.0357647793	0	0	1			6.95
190904_01-02_600components-0454	21	0.0007609669	5.06158005474058E-09	-0.004597458	0.0044567432	0	627.9691816822	810.2357789938	572.2872449105	227.223243125														0.106035282	-8.1738766785	9.4403206313	0.7977066311	3	0.0716409409	3.2420988866	11	2.4399572641	0.1062082918	0.0301213052	3.9522191827	0.0415196357	0	0	1			6.95
190904_01-02_600components-0455	21	0.0007609671	-3.23130823622235E-09	-0.0043728655	0.004941654	0	627.7055284952	810.3721893014	281.317869092	97.2960896899														0.0714394683	-8.0060669774	12.9774291598	0.7976826083	2	0.0328475162	0.7432544469	23	3.0254812283	0.0913695193	0.0048828125	7.8368343458	0.0279647037	0	0	1			6.95
190904_01-02_600components-0456	21	0.000760967	1.47940287004057E-09	-0.0044422696	0.0044830976	0	627.8829890318	810.4338995766	469.2585698182	574.3750188536														0.0650007889	-10.5400009903	9.4153567874	0.7974417546	2	0.4052623608	4.2044820763	5	1.263835529	0.0482135563	0.2865637635	1.422222999	0.1186985973	0	0	1			6.95
190904_01-02_600components-0457	21	0.0007609669	-4.65682749019157E-09	-0.0046691832	0.0050508651	0	628.2888910587	810.6471106181	393.7675054511	974.6195211667														0.0367679437	-10.4459957463	8.679717085	0.7973105647	1	0.1204852207	0.5255602595	38	2.2681504811	0.1818383422	0.0048828125	4.4143193678	0.1156024082	0	0	1			6.95
190904_01-02_600components-0458	21	0.0007609671	-7.54287652018358E-09	-0.0070822138	0.00526838	0	627.8430095812	809.8992325263	529.9273650387	364.3345993936														0.1219572282	-11.0600603352	10.7316434131	0.7970523226	3	0.1858136117	4.585020216	3	1.1554252282	0.009978399	0.15625	1.1967065323	0.0295636117	0	0	1			6.95
190904_01-02_600components-0459	21	0.0007609672	2.56826060170112E-09	-0.0044829726	0.0045942152	0	628.2460138062	810.0592771731	312.1287585326	452.6871654048														0.0191614116	-10.3465229288	9.4466679984	0.7970424239	2	0.0716409409	3.8555270635	6	1.0874835152	0.0039784968	0.0464534029	1.1514256319	0.0251875379	0	0	1			6.95
190904_01-02_600components-0460	21	0.0007609672	-1.86710935709952E-09	-0.0042883133	0.0047520481	0	628.1125507202	810.2192973015	354.8814838891	494.2154983149														0.0702521911	-10.8602392149	10.3275343719	0.7969816886	2	0.1313900649	0.573127527	39	3.2471592684	0.2707726665	0.0048828125	6.378681962	0.1265072524	0	0	1			6.95
190904_01-02_600components-0461	21	0.0007609673	2.43546539016868E-10	-0.0043309802	0.0047861506	0	628.3676253686	810.3706697084	255.2897134884	600.9512151461														0.0512213835	-10.8220611982	9.1893491644	0.7966910003	4	0.8105247217	4.585020216	4	1.0482175453	0.0141033158	0.625	1.0772270254	0.1855247217	0	0	1			6.95
190904_01-02_600components-0462	21	0.0007609672	-6.27188732908399E-10	-0.0043742279	0.0045756807	0	627.9891549793	809.6551166749	265.9886215401	113.1713884107														0.0617545907	-8.7720982615	9.7012397883	0.7961789072	1	0.0602426104	0.4052623608	30	4.9426570611	0.2236204175	0.0048828125	24.1342961702	0.0553597979	0	0	1			6.95
190904_01-02_600components-0463	21	0.000760967	-2.81598746715778E-09	-0.0043599009	0.004763663	0	628.0627744301	810.4079459641	735.390211581	599.0804860124														0.0847514038	-8.29768233	9.9685750677	0.7960883323	2	5	5	0	1.0220354815	0.0174077497	4.585020216	1.0282124744	0.414979784	0	0	1			6.95
190904_01-02_600components-0464	21	0.0007609672	3.2905714453253E-09	-0.0043016162	0.0050011101	0	627.6287238587	810.3688409334	239.5080929336	292.3625297135														0.0697875845	-10.2725999107	10.416996894	0.7959617387	2	0.2409704415	4.2044820763	5	1.1337989504	0.0150520964	0.1703918332	1.2004652151	0.0705786082	0	0	1			6.95
190904_01-02_600components-0465	21	0.0007609672	3.40568541059914E-09	-0.0047663243	0.0042872916	0	628.0724413302	809.7153064767	503.0270351472	1242.9022174494														0.0486633023	-10.7846215483	9.0046687269	0.7956786575	3	0.0301213052	3.8555270635	12	1.2822874195	0.0110621703	0.0116133507	1.5517652602	0.0185079545	0	0	1			6.95
190904_01-02_600components-0466	21	0.0007609672	-4.75940545326696E-09	-0.0049132912	0.0049998028	0	628.029820562	809.4739919767	423.5585247464	193.7376244212														0.0646529653	-9.4887599064	10.8826036297	0.7954036587	2	0.0602426104	2.7262693317	10	1.380167686	0.0200127356	0.0276213586	1.6811434593	0.0326212517	0	0	1			6.95
190904_01-02_600components-0467	21	0.000760967	-3.66415914043456E-09	-0.0046180455	0.0044753802	0	628.023637857	810.1966188649	305.5259545713	480.5635464547														0.0738726259	-9.7295631367	8.0762130364	0.7953925439	3	5	5	0	1.0106004564	0.0083348975	4.585020216	1.013556223	0.414979784	0	0	1			6.95
190904_01-02_600components-0468	21	0.0007609671	1.20836890116282E-09	-0.0043136292	0.0056605236	0	627.9064511038	809.862145705	505.0571466704	829.1676471584														0.0720009284	-9.2725407497	9.2415029792	0.7952703057	2	0.3407836665	3.8555270635	6	1.2732563455	0.0498757562	0.2209708691	1.4377855693	0.1198127973	0	0	1			6.95
190904_01-02_600components-0469	21	0.0007609671	4.66711812256207E-10	-0.0048749958	0.0041067361	0	628.0384990474	809.7480152061	563.4942759845	493.5060420961														0.0367967614	-9.5054618067	10.5956231449	0.7952296395	2	0.0253288976	1.0511205191	20	4.0010273413	0.1031822826	0.0048828125	10.4607690762	0.0204460851	0	0	1			6.95
190904_01-02_600components-0470	21	0.0007609668	-4.9347516108094E-09	-0.0060593271	0.0046747482	0	628.3125945098	809.5353359987	334.2959295817	28.5143069148														0.0597706442	-9.4861548621	11.3297979675	0.7952193183	3	0.2627801298	2.1022410381	13	1.1873488824	0.036029532	0.0929068059	1.4748761342	0.1698733239	0	0	1			6.95
190904_01-02_600components-0471	21	0.0007609672	2.69101382123E-09	-0.0045356585	0.0044330701	0	628.0921824073	810.2162203788	406.8124040178	552.6466676828														0.0890847562	-15.2441628573	9.8738132741	0.7950651433	3	4.585020216	5	2	1.0100374198	0.0074420201	4.2044820763	1.0138444017	0.3805381398	0	0	1			6.95
190904_01-02_600components-0472	21	0.0007609671	2.22080609927728E-09	-0.0046082852	0.0056438549	0	628.4090628381	810.3235236525	372.0382818342	293.2643975953														0.0693706306	-8.9285448503	12.2764795904	0.7949291751	1	0.0851959166	0.2865637635	34	2.8568766079	0.1737663037	0.0048828125	5.9711542504	0.0803131041	0	0	1			6.95
190904_01-02_600components-0473	21	0.000760967	3.70102066703078E-09	-0.0044794333	0.0043941496	0	628.2818744972	810.4044537977	712.1172712184	585.9851771533														0.0557722541	-9.016901691	10.0025406019	0.7947061347	5	4.2044820763	4.585020216	3	1.0122070143	0.0125054375	3.5355339059	1.0202821554	0.6689481703	0	0	1			6.95
190904_01-02_600components-0474	21	0.000760967	1.69607163359482E-09	-0.0046538831	0.0043711322	0	627.3903973554	810.2127829655	624.9605316914	910.52084162														0.0774954388	-11.417340443	8.898272463	0.7943689884	2	0.6815673329	4.2044820763	4	1.0713491153	0.0179015741	0.5255602595	1.1095426176	0.1560070734	0	0	1			6.95
190904_01-02_600components-0475	21	0.0007609672	0.000000002	-0.0052047758	0.00502282	0	627.370393001	810.6593808	680.2396546784	579.9892480404														0.0452713765	-9.6962679572	10.2060371503	0.7942154095	2	0.1858136117	3.2420988866	8	1.1052124824	0.0121983243	0.1013155902	1.2018599693	0.0844980215	0	0	1			6.95
190904_01-02_600components-0476	21	0.000760967	-7.40907582563449E-09	-0.0045917227	0.004336978	0	627.6375434671	809.7810825805	483.6292987312	924.2285559978														0.0672967924	-10.9133751774	7.9427564043	0.7940714719	1	0.15625	0.15625	41	2.7634370139	0.1921738246	0.0048828125	10.8238705545	0.1513671875	0	0	1			6.95
190904_01-02_600components-0477	21	0.0007609672	-6.66634662131836E-09	-0.0045416963	0.0054674272	0	627.6238107211	810.4535925805	238.4864569653	804.4031728318														0.0516780944	-7.8095202066	10.7282111134	0.793868167	2	0.0552427173	0.5255602595	29	2.1064976743	0.0888854745	0.0048828125	3.6912211354	0.0503599048	0	0	1			6.95
190904_01-02_600components-0478	21	0.0007609671	3.31818244304432E-10	-0.0042311359	0.0047240383	0	627.8863708795	810.1365722677	484.7909022404	550.019815929														0.0457147934	-10.2646154954	9.1909465601	0.7937675174	3	0.3125	2.9730177875	10	1.1110487295	0.0250053603	0.1432818818	1.2357647927	0.1692181182	0	0	1			6.95
190904_01-02_600components-0479	21	0.0007609671	2.52003186753685E-09	-0.0044545213	0.0053422575	0	628.1199233589	810.0958531726	233.0723583465	295.3243292826														0.0434274636	-8.132705145	9.4719013361	0.7937223904	3	0.7432544469	4.2044820763	5	1.0584512965	0.0187064963	0.5255602595	1.0770342165	0.2176941873	0	0	1			6.95
190904_01-02_600components-0480	21	0.0007609669	3.06826272023921E-10	-0.0045066076	0.0044887231	0	628.050804788	809.9920777076	339.7192947392	691.748830381														0.054369698	-10.5780538012	10.8367865602	0.7936238684	2	2.292510108	4.2044820763	4	1.0553165086	0.0407385166	1.767766953	1.077119902	0.524743155	0	0	1			6.95
190904_01-02_600components-0481	21	0.0007609673	3.72829078018872E-09	-0.0048854127	0.0042696901	0	627.7012085594	810.6294522788	323.9388177645	270.1088827275														0.0718856554	-10.6080795027	10.2917903882	0.7935209138	1	0.2865637635	0.0851959166	48	3.430236039	0.2910896012	0.0048828125	19.0449892066	0.281680951	0	0	1			6.95
190904_01-02_600components-0482	21	0.0007609671	1.72394334001473E-09	-0.0046902798	0.0047945778	0	628.1336422779	810.2300884531	235.991728062	357.1014837373														-0.0021851913	-9.5237677062	9.8043614084	0.7933212803	2	0.0358204704	3.8555270635	6	1.2324986842	0.0053501017	0.0232267015	1.3547367087	0.012593769	0	0	1			6.95
190904_01-02_600components-0483	21	0.000760967	-1.56016484128177E-09	-0.0047462874	0.0045676898	0	627.9751561505	810.6724040574	508.8850621145	520.5843404296														0.0847809744	-8.801759587	11.4932534456	0.7932481516	3	1.3631346658	4.2044820763	4	1.0549087166	0.0256134627	1.0511205191	1.0862983233	0.3120141468	0	0	1			6.95
190904_01-02_600components-0484	21	0.0007609673	-3.20725807903048E-09	-0.0046860169	0.0046613066	0	628.22047207	810.2506499961	424.0250136371	482.0100012437														0.0697125133	-9.1218517987	9.0902820262	0.7931437144	2	0.8838834765	4.585020216	3	1.0777328409	0.0195337683	0.7432544469	1.1065888107	0.1406290296	0	0	1			6.95
190904_01-02_600components-0485	21	0.0007609673	-4.53888579837947E-09	-0.004353516	0.0051332771	0	628.2544119693	810.4225598699	410.7719510072	262.1583061239														0.0331148759	-9.9822462903	8.7638474337	0.7931041137	2	0.1858136117	0.15625	43	2.6877108883	0.3417986852	0.0048828125	7.9203007549	0.1809307992	0	0	1			6.95
190904_01-02_600components-0486	21	0.0007609665	3.64382137901841E-09	-0.004868548	0.0047343777	0	628.3826905793	810.4650218925	681.8892423121	725.4418757071														0.0563526375	-10.6988648267	8.5628829298	0.793062795	2	0.3125	4.2044820763	6	1.1802980604	0.0286069669	0.2026311804	1.2822111534	0.1098688196	0	0	1			6.95
190904_01-02_600components-0487	21	0.000760967	6.7222745487826E-09	-0.0040673852	0.0053012799	0	627.7782905261	810.611197767	507.1591554666	647.4770035431														0.1090176843	-12.6324168631	7.7341385447	0.7928906348	4	0.0602426104	3.2420988866	9	1.3134700708	0.0156185007	0.0301213052	1.5929470921	0.0301213052	0	0	1			6.95
190904_01-02_600components-0488	21	0.0007609672	-8.32485552216586E-10	-0.0045871641	0.0042302262	0	628.3088793788	810.68367809	519.5120088489	753.2046074496														0.115787847	-9.9040395637	10.6363019174	0.7928157397	4	0.2627801298	4.585020216	4	1.0874277021	0.0101978847	0.2026311804	1.1456584118	0.0601489494	0	0	1			6.95
190904_01-02_600components-0489	21	0.0007609673	5.330941633088E-10	-0.0042876711	0.0042723684	0	628.3793688456	810.4624585529	520.8644697211	814.570945336														0.0637927043	-8.319830659	9.3548555179	0.7925814763	3	0.3716272234	4.585020216	9	1.0727061828	0.0209697593	0.1858136117	1.155866443	0.1858136117	0	0	1			6.95
190904_01-02_600components-0490	21	0.0007609672	-3.65991529456077E-09	-0.0051334647	0.0045641452	0	627.6934591926	810.2669629797	541.5416881875	821.6824309451														0.0831035681	-9.0070182851	13.1769949919	0.7925134499	3	3.5355339059	5	2	1.0064646159	0.0038828896	3.2420988866	1.0085790109	0.2934350193	0	0	1			6.95
190904_01-02_600components-0491	21	0.0007609672	1.92791755906654E-09	-0.0044246053	0.0050547688	0	627.5155184592	810.0265823115	453.6031791432	364.3058005448														0.0247264401	-11.9571611516	10.5692790127	0.7924492212	4	5	4.585020216	2	1.0190157581	0.0284499439	3.8555270635	1.0282885835	1.1444729365	0	0	1			6.95
190904_01-02_600components-0492	21	0.0007609668	6.18357431021334E-10	-0.0040293993	0.005634706	0	628.1513703193	809.7681132027	563.1532633669	596.5511668879														0.0944096894	-8.5482949272	11.4395367345	0.7923961421	3	0.8838834765	4.585020216	2	1.007277765	0.0013071924	0.8105247217	1.0112396626	0.0733587548	0	0	1			6.95
190904_01-02_600components-0493	21	0.0007609671	-8.44972625708343E-09	-0.0049658914	0.0051661012	0	628.281096538	809.9482259555	443.7582885497	581.633448438														0.0757989054	-10.9581754385	11.1302703593	0.7919603565	3	0.3716272234	3.8555270635	6	1.2562249124	0.0482290192	0.2409704415	1.4387262834	0.130656782	0	0	1			6.95
190904_01-02_600components-0494	21	0.0007609672	-3.14071913253994E-09	-0.0047582035	0.0091681235	0	627.8345104224	809.7627248738	794.9528975381	999.3496390767														0.0596232228	-9.7116382886	8.2680110665	0.7918071493	3	0.3407836665	4.2044820763	9	1.1503527487	0.0376987281	0.1703918332	1.2383779335	0.1703918332	0	0	1			6.95
190904_01-02_600components-0495	21	0.0007609673	-5.65210706891878E-10	-0.0046624075	0.0052144089	0	627.8098557971	810.5403347766	347.2656448031	281.8428283493														0.0377928734	-6.8253495042	12.0980449781	0.7918009062	2	0.4419417382	4.2044820763	5	1.0793023579	0.0158605387	0.3125	1.1238721846	0.1294417382	0	0	1			6.95
190904_01-02_600components-0496	21	0.000760967	1.3882223689199E-09	-0.0048274847	0.0048686373	0	628.7608362686	810.2560976075	728.658584785	739.9428891072														0.0401231549	-11.4321163665	11.8549961288	0.7917963389	4	0.2865637635	3.8555270635	6	1.5059227281	0.0791219773	0.1858136117	1.7723054905	0.1007501518	0	0	1			6.95
190904_01-02_600components-0497	21	0.0007609671	4.18384656913235E-10	-0.0051209405	0.006437303	0	628.2531887898	810.9766775149	943.834135144	1070.8257481123														0.0169541171	-9.7941565462	10.3403111298	0.7916637449	2	0.3125	2.9730177875	11	1.2429108455	0.0576097486	0.1313900649	1.3833280847	0.1811099351	0	0	1			6.95
190904_01-02_600components-0498	21	0.0007609671	4.71668664530672E-09	-0.0043885292	0.0052260701	0	627.9852188503	810.5639023158	367.9806004289	523.5114157759														0.0541101406	-10.4106698912	10.0092556235	0.7915839717	3	0.8838834765	4.585020216	3	1.0179760048	0.0045827673	0.7432544469	1.0364468504	0.1406290296	0	0	1			6.95
190904_01-02_600components-0499	21	0.0007609673	0.000000003	-0.0045140117	0.0047435857	0	627.8621715761	810.1246998114	221.479720258	110.9386063874														0.0515093767	-10.8352922265	9.1381262607	0.7914634733	3	0.1313900649	4.2044820763	5	1.1935443914	0.0121450076	0.0929068059	1.2986583027	0.038483259	0	0	1			6.95
190904_01-02_600components-0500	21	0.0007609672	3.22603118716319E-09	-0.0048242373	0.0044501588	0	628.3769087998	810.1529997871	564.4978137699	834.0567400203														0.0439750756	-12.4062571567	10.5344126355	0.7914469678	2	0.1703918332	3.2420988866	9	1.1698717994	0.0192655012	0.0851959166	1.3607637317	0.0851959166	0	0	1			6.95
190904_01-02_600components-0501	21	0.0007609671	-1.27961773744027E-09	-0.0043335185	0.0128617055	0	628.1358493788	809.6077318263	922.2460906702	1202.2159772448														0.1095275825	-10.9308783611	8.8994327701	0.7912700774	3	0.2865637635	2.5	11	1.2262180593	0.0504205033	0.1204852207	1.4371142391	0.1660785428	0	0	1			6.95
190904_01-02_600components-0502	21	0.0007609671	-3.62825919715676E-09	-0.005696664	0.0044573913	0	628.1463036143	810.2415826006	292.3201337665	109.0832935891														0.0842457959	-10.1831943105	9.7504176627	0.7912015056	3	1.9277635318	4.585020216	3	1.0251662416	0.0123492783	1.6210494433	1.0428135961	0.3067140884	0	0	1			6.95
190904_01-02_600components-0503	21	0.0007609669	1.2528148045118E-09	-0.0040848421	0.0045168393	0	628.0199870137	810.1871109297	502.4393054884	627.5927988584														0.0130452679	-9.7788461632	9.3148615202	0.7910130255	2	0.2627801298	3.8555270635	5	1.1153279921	0.0130563339	0.1858136117	1.1888414779	0.076966518	0	0	1			6.95
190904_01-02_600components-0504	21	0.0007609671	4.7701267161758E-09	-0.0047454323	0.0042568589	0	628.1101156037	810.9167796931	314.8777932246	801.3828812185														0.0829853647	-11.0734031058	9.8723529199	0.7909664282	3	0.2865637635	4.585020216	4	1.0708133163	0.0081508667	0.2209708691	1.1056529303	0.0655928944	0	0	1			6.95
190904_01-02_600components-0505	21	0.0007609671	-4.49272567900809E-09	-0.0048213097	0.0043734058	0	627.6471542622	810.1660990449	484.0146417618	327.1365261048														0.0111447617	-9.1860044034	8.9139401326	0.7909402625	3	0.2627801298	2.7262693317	10	1.1473082451	0.0275362075	0.1204852207	1.2542640049	0.142294909	0	0	1			6.95
190904_01-02_600components-0506	21	0.000760967	-1.91760231491224E-11	-0.0056099478	0.0042472086	0	627.6536176421	810.2208523954	498.6005603381	440.3353515401														0.0913102317	-11.7972667522	10.8519418218	0.7907262886	4	0.4819408829	4.585020216	3	1.1068069173	0.015245821	0.4052623608	1.1343298285	0.0766785221	0	0	1			6.95
190904_01-02_600components-0507	21	0.0007609671	-3.38284585743721E-09	-0.0047450214	0.0044261456	0	628.3344196084	810.3720317533	432.6289299243	464.105837595														0.0344720432	-9.4019654265	8.1309213766	0.7906727856	2	0.15625	3.8555270635	7	1.3267159947	0.0328569948	0.0929068059	1.5644524888	0.0633431941	0	0	1			6.95
190904_01-02_600components-0508	21	0.0007609671	-1.38454776528144E-09	-0.0045696823	0.004525163	0	628.1109823133	810.0198769728	557.5448983641	509.012841201														0.0487334135	-10.1447540058	10.5432106404	0.7906668314	3	0.2865637635	5	2	1.0124390013	0.000700921	0.2627801298	1.0158673744	0.0237836337	0	0	1			6.95
190904_01-02_600components-0509	21	0.0007609671	0.000000002	-0.004385101	0.0043723296	0	628.2978567459	810.6143816898	791.5775669154	411.3533652018														0.0385160128	-9.1704172712	10.867253225	0.7906366529	2	0.15625	3.8555270635	8	1.6197128312	0.0685513217	0.0851959166	2.0679631804	0.0710540834	0	0	1			6.95
190904_01-02_600components-0510	21	0.0007609671	5.05795342540917E-10	-0.0047666102	0.0044153908	0	628.0093528195	810.3194912436	508.0137088226	396.55524264														0.0689326296	-8.334727789	10.5945557896	0.7906215078	1	0.0602426104	0.4419417382	30	4.6829201362	0.2195923247	0.0048828125	14.9250832983	0.0553597979	0	0	1			6.95
190904_01-02_600components-0511	21	0.0007609671	4.12039217935045E-09	-0.0043353206	0.0066906725	0	628.102690562	810.483149518	358.6316125659	478.6491691127														-0.0075293442	-9.2324679113	8.7055088254	0.790383481	3	0.0716409409	1.6210494433	18	1.5286477992	0.0428193688	0.0164237581	1.9095659456	0.0552171828	0	0	1			6.95
190904_01-02_600components-0512	21	0.0007609669	1.4911119930437E-09	-0.0048951247	0.0048591779	0	628.0568871933	810.019609746	321.1470543421	340.8900962516														0.0404142935	-10.1544910643	8.8125949093	0.7901856297	2	0.3407836665	4.2044820763	4	1.127891347	0.015967466	0.2627801298	1.1714584022	0.0780035367	0	0	1			6.95
190904_01-02_600components-0513	21	0.0007609671	2.77645361793124E-09	-0.0044750718	0.0043443113	0	627.8108592726	810.1015222529	436.0144058378	595.0859808623														0.0583845424	-7.9090009377	9.9381061733	0.7900616758	2	0.2409704415	2.9730177875	9	1.200497842	0.0338474872	0.1204852207	1.2522501104	0.1204852207	0	0	1			6.95
190904_01-02_600components-0514	21	0.000760967	-5.31774966112011E-10	-0.0048309758	0.0047668428	0	628.1678161214	810.0836687281	588.6055070211	413.9225896477														0.0489541645	-10.1118197231	11.7407349798	0.7900366871	7	5	5	0	1.0321388631	0.0258600517	4.585020216	1.0468288915	0.414979784	0	0	1			6.95
190904_01-02_600components-0515	21	0.0007609673	1.21774025629395E-09	-0.004777935	0.0057001568	0	627.4133359563	810.4496358254	482.7754388997	785.4583876838														0.0744308027	-10.0578122613	11.071844371	0.7900357882	1	0.3716272234	0.0851959166	51	2.4521990163	0.3356159634	0.0048828125	7.4241824467	0.3667444109	0	0	1			6.95
190904_01-02_600components-0516	21	0.0007609667	5.11917097001994E-09	-0.0045115545	0.0044892114	0	628.2131019898	810.5216607102	392.7996222431	675.4196388675														0.1103805711	-9.8706259913	12.2242463409	0.789905056	3	0.2627801298	4.585020216	14	1.0813211572	0.0212838088	0.0851959166	1.1384854774	0.1775842132	0	0	1			6.95
190904_01-02_600components-0517	21	0.0007609671	-6.22838941144366E-11	-0.0047288873	0.0048432753	0	627.7785120792	809.9206281505	547.0042409761	582.8347705103														0.0008192585	-11.9995601225	12.7174280708	0.7898604011	5	5	4.585020216	2	1.0671184155	0.1039086989	3.8555270635	1.0870286801	1.1444729365	0	0	1			6.95
190904_01-02_600components-0518	21	0.000760967	-2.17748008604661E-09	-0.0046243081	0.0047600622	0	627.9485840372	810.2032413374	678.8103059002	918.1393150928														0.0719367677	-9.5139421622	10.7985878347	0.7898004746	2	0.1432818818	0.1703918332	40	3.0643646971	0.1862735888	0.0048828125	17.5880290324	0.1383990693	0	0	1			6.95
190904_01-02_600components-0519	21	0.0007609672	2.27872246477969E-10	-0.0050147547	0.0047731873	0	628.2425675741	810.7413878466	423.7246842773	1147.382319121														0.0157265886	-8.6481705354	10.3194564832	0.7895320277	3	0.7432544469	4.585020216	4	1.1052391553	0.0282698902	0.573127527	1.1385270432	0.1701269199	0	0	1			6.95
190904_01-02_600components-0520	21	0.000760967	7.82171946700169E-10	-0.0044040491	0.0046533985	0	628.1504513692	810.1747583189	631.7435878085	493.6454097073														0.064288108	-9.3044827622	11.4598503043	0.7895038457	2	0.2409704415	3.8555270635	6	1.1757523426	0.0232379918	0.15625	1.2874659706	0.0847204415	0	0	1			6.95
190904_01-02_600components-0521	21	0.0007609671	-4.05286810367879E-09	-0.0044615305	0.0043591431	0	628.1774838649	810.815162977	352.073308493	427.6023033838														0.050787266	-10.7935494627	11.7676080332	0.7893915513	3	0.3716272234	2.9730177875	9	1.2136455195	0.0490029386	0.1858136117	1.3921229829	0.1858136117	0	0	1			6.95
190904_01-02_600components-0522	21	0.0007609668	5.31846460160872E-09	-0.0043470849	0.0053725511	0	628.3949624976	810.2767883285	374.4065620397	656.9692201746														0.0084227513	-11.1441943947	10.7536935801	0.78899807	3	0.573127527	2.7262693317	12	1.2798387086	0.122353435	0.2209708691	1.5827272105	0.3521566579	0	0	1			6.95
190904_01-02_600components-0523	21	0.0007609671	3.45510061218035E-10	-0.004898411	0.005094451	0	627.7795006672	810.2231584122	440.3843277016	496.5108110267														0.0271535166	-8.8243735643	9.3448102353	0.7889864097	3	2.9730177875	4.585020216	4	1.0261347737	0.0247760733	2.292510108	1.0445325647	0.6805076795	0	0	1			6.95
190904_01-02_600components-0524	21	0.0007609673	-8.16182333021317E-10	-0.0041954727	0.0049275135	0	627.836991462	810.4715072023	162.7951010884	443.8061401499														0.0591654962	-11.0699537175	9.8562947735	0.7889309362	2	0.2026311804	2.9730177875	15	1.3047760777	0.0654306279	0.0602426104	1.4490822475	0.14238857	0	0	1			6.95
