exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
191111_01-02_600components-0118	21	0.0007871835	2.22975684823442E-09	-0.0338737844	0.034565825	0														675.6672743562	774.6049407041	1507.9871036819	723.3229979085	0.9200985737	-4.3839983171	3.270830983	0.6949752898	3	5	5	0	1.0606595508	0.0034472539	4.585020216	1.103600919	0.414979784	1	0			1	6.92
191111_01-02_600components-0119	21	0.0007871835	0.000000002	-0.0145654947	0.0225906331	1	0.5066376135	328	884.6947967507	4.80859375	1.4275243496	0.6833333333	1	796.1067073171	623.5243902439	0.0054353137	0.7136392039	17.2165666583	24.577068122	673.3022887463	775.3098419848	640.9913597544	793.2864652226	0.9527407842	-2.0570998725	4.071590814	0.6913263309	3	5	5	1	1.1468538144	0.0066721165	4.2044820763	1.2688899441	0.7955179237	1	0			1	6.92
191111_01-02_600components-0120	21	0.0007871842	1.507903603002E-09	-0.0210634712	0.0783465391	0														691.9416985111	772.9342044326	909.3989510523	443.7637161264	0.8501669768	-16.4155567519	7.4510725159	0.6799615115	2	5	5	0	1.0705896753	0.0079798899	4.585020216	1.1393008399	0.414979784	1	0			1	6.92
191111_01-02_600components-0121	21	0.000787184	0.000000002	-0.0185526781	0.0106707305	0														671.2349668196	771.6583382614	1041.6984059533	642.2999182552	0.9253642742	-2.3515782652	3.2937825018	0.6761025405	4	5	5	2	1.1573465614	0.011439867	4.2044820763	1.2759158939	0.7955179237	1	0			1	6.92
191111_01-02_600components-0122	21	0.0007871881	2.78560582731932E-10	-0.0206109878	0.0166336907	0														670.0205875403	774.370276619	1059.6972537026	589.3903982266	0.9311323828	-2.4820096637	2.0315388334	0.6749046904	4	5	5	2	1.1661931824	0.0110462234	4.2044820763	1.29460677	0.7955179237	1	0			1	6.92
191111_01-02_600components-0123	21	0.0007871829	-3.81692320396262E-10	-0.0235929102	0.02936564	1	1.3488137709	20	895.8529212609	0.41015625	1.5301913371	0.6666666667	1	597.7	1160.85	0.0004578388	0.7569152529	4.115649892	6.2977318113	680.9353542715	774.9136665434	1183.644765945	629.3159736528	0.9709063022	-2.3689279146	3.2994744244	0.6671309858	3	5	5	2	1.1392090252	0.0038962543	4.2044820763	1.2717450303	0.7955179237	1	0			1	6.92
191111_01-02_600components-0124	21	0.0007871838	4.30742861954369E-09	-0.0194220089	0.0391607163	1	0.2595302891	158	896.1471732965	2.802734375	4.7793171484	0.4633431085	1	1143.664556962	782.0316455696	0.003127538	0.9778654058	6.8601306795	32.786740197	675.6840067733	772.0473258648	777.443138268	1120.7501240548	0.9475187589	-1.8078485735	2.6578713482	0.6633510538	2	5	5	1	1.1772372306	0.0087087659	4.2044820763	1.3215800597	0.7955179237	1	0			1	6.92
191111_01-02_600components-0125	21	0.0007871839	5.56026445208974E-10	-0.0082241597	0.0393661637	1	-0.5745302975	256	900.2971932079	3.71484375	3.6482359159	0.2495126706	1	866.7578125	1240.21484375	0.0041262416	0.9616997477	11.7622984947	42.9116398215	675.6981683421	773.8193676246	1232.5432224422	861.0269913	0.9227852869	-1.9410435381	2.9346718127	0.6551181266	2	5	5	1	1.1640808974	0.0121798041	4.2044820763	1.2954645172	0.7955179237	1	0			1	6.92
191111_01-02_600components-0126	21	0.0007871833	1.75775537139748E-09	-0.0385394007	0.0184945479	0														686.9076412599	773.0380437711	373.0481173018	1009.3352727116	0.9651076495	-2.0033915781	3.0475455413	0.6507619394	3	5	5	1	1.1789221791	0.0039608521	4.585020216	1.2454114234	0.414979784	1	0			1	6.92
191111_01-02_600components-0127	21	0.0007871839	1.3697543638496E-09	-0.0131735065	0.025665866	1	0.3180377514	10	903.151658409	0.1575927734	1.6370457829	0.8333333333	1	1238.2	300.3	0.000174492	0.7917413587	2.7741344208	4.5413850547	661.6493018075	775.4473385933	277.3536806916	1198.4638140404	0.9281539376	-1.9925673239	2.1619468837	0.6493486945	2	5	5	1	1.1652188311	0.0114342249	4.2044820763	1.2918971958	0.7955179237	1	0			1	6.92
191111_01-02_600components-0128	21	0.0007871847	0.000000002	-0.0207274458	0.0200389705	1	-0.8271560102	38	908.0728084342	0.4418945313	1.7885030646	0.6785714286	1	788.1052631579	1338.9473684211	0.000486629	0.8290821543	5.179037618	9.2627246513	683.7129468155	773.7482536071	1287.7545515063	757.7010695747	0.9572180868	-1.9468736284	2.0443334831	0.6373374174	2	5	5	1	1.1899289286	0.0076751876	4.2044820763	1.3278403612	0.7955179237	1	0			1	6.92
191111_01-02_600components-0129	21	0.0007871842	-2.73380916040207E-10	-0.02125026	0.0265934261	0														686.6082382958	774.187760927	1070.8638327067	570.7067930217	0.9624276877	-2.5346244509	2.1392233608	0.6331588736	4	5	5	2	1.1437596018	0.0052702486	4.2044820763	1.2649048643	0.7955179237	1	0			1	6.92
191111_01-02_600components-0130	21	0.000787184	1.05511029703537E-09	-0.0108551796	0.0371408057	1	0.7135479726	193	897.4288081064	3.041015625	1.833730416	0.3829365079	1	903.1554404145	1256.1658031088	0.003388587	0.8382172614	14.409253634	26.4226866609	676.1769710135	778.145478809	1251.0733325615	900.8077741147	0.9107996782	-2.6650106637	2.6055337339	0.6323379956	3	5	5	2	1.1365811844	0.0116352898	4.2044820763	1.2736605128	0.7955179237	1	0			1	6.92
191111_01-02_600components-0131	21	0.0007871843	3.43868170289477E-10	-0.0103283678	0.0201890707	5	1.5296469693	42	896.7967302645	0.4887695313	4.7897129819	0.7	0.56	931.619047619	1159.5	0.0005450171	0.9779624671	3.5598192588	17.0505125171	677.2801269133	774.6979271638	1154.1348810123	942.6317840321	0.8657019437	-4.2256337516	2.8973061029	0.6242181591	4	5	5	0	1.0830636419	0.007804156	4.585020216	1.1314689074	0.414979784	1	0			1	6.92
191111_01-02_600components-0132	21	0.000787186	-1.92995775446737E-09	-0.013868685	0.015058462	0														675.2589276082	772.5205931739	1241.6812042455	803.2113934905	0.9001643146	-2.58860279	3.8096175088	0.6231650445	3	5	5	0	1.1669307455	0.0110448126	4.585020216	1.2298639786	0.414979784	1	0			1	6.92
191111_01-02_600components-0133	21	0.0007871833	4.25246260673411E-11	-0.0192927563	0.0240308457	0														676.4242829791	771.2661972068	1220.3915911693	737.2122894986	0.944921968	-1.9904285733	2.9774817181	0.6221265692	3	5	5	2	1.1355247817	0.0072915807	4.2044820763	1.2531276877	0.7955179237	1	0			1	6.92
191111_01-02_600components-0134	21	0.0007871846	-1.91405390179329E-09	-0.0350455474	0.02294689	1	0.46344764	130	917.9371151417	1.7919921875	2.6787472485	0.5	1	851.9076923077	1228.4384615385	0.0019521949	0.9277071293	8.2879413127	22.2012999868	673.5867027101	771.7190330974	1220.486411187	839.8745294051	0.8700717543	-1.6604982823	2.6496593223	0.611677117	2	5	5	1	1.1657729818	0.0210837737	4.2044820763	1.2843863762	0.7955179237	1	0			1	6.92
191111_01-02_600components-0135	21	0.0007871837	-2.41545021702082E-09	-0.0523213481	0.0394250209	0														686.1413676773	773.985094111	1098.0948794774	657.1875971981	0.9432214582	-1.9316029992	2.764054128	0.6002540141	2	5	5	1	1.1565664804	0.0085654041	4.2044820763	1.2711223226	0.7955179237	0	0	1			6.92
191111_01-02_600components-0136	21	0.0007871841	2.3938425416936E-09	-0.01385866	0.0134933839	0														670.1506601859	773.8269213549	1070.2003755857	764.3383324946	0.9221751137	-3.0241553616	2.2954626868	0.5960003453	3	5	5	1	1.1809564317	0.0090769337	4.585020216	1.2544757233	0.414979784	0	0	1			6.92
191111_01-02_600components-0137	21	0.0007871827	1.86177863989234E-09	-0.0181504491	0.0876254326	0														676.8669493138	774.7742173734	858.4552946445	471.7806607593	0.9429362978	-2.453725034	1.9620915706	0.5871141603	3	5	5	2	1.1714356572	0.0094642787	4.2044820763	1.2954511175	0.7955179237	0	0	1			6.92
191111_01-02_600components-0138	21	0.0007871848	2.17679121549447E-10	-0.0273370249	0.0671913206	0														674.1293672405	774.1340648716	605.5564527932	279.9271532173	0.846656719	-7.8978058102	3.5235502146	0.5717567284	3	0.1703918332	2.9730177875	13	1.3095179274	0.3931012287	0.0602426104	1.5384154935	0.1101492229	0	0	1			6.92
191111_01-02_600components-0139	21	0.0007871844	7.66720138587042E-10	-0.0379057838	0.0277986454	1	-0.58987768	35	922.9509668938	0.517578125	1.8589315697	0.625	1	660.6	1235.3142857143	0.0005607862	0.842980949	4.8992146864	9.1073048471	669.7627778867	773.8091942949	1051.0598209864	722.9085841936	0.8948245899	-2.9765561521	1.9787806023	0.5708033454	4	5	5	2	1.1555794626	0.0156144224	4.2044820763	1.2979791805	0.7955179237	0	0	1			6.92
191111_01-02_600components-0140	21	0.0007871879	-2.25892654449752E-09	-0.0341072335	0.0469111479	1	0.5227584181	223	894.7282666921	3.900390625	1.440106893	0.6194444444	1	1143.9596412556	47.269058296	0.0043593019	0.7195960687	15.0286903505	21.6429205663	664.2944984185	775.564454106	69.1137171833	1136.3133946567	0.9013627236	-1.7639412376	2.9078754857	0.5634354833	3	5	5	1	1.1744141761	0.0165529737	4.2044820763	1.307414577	0.7955179237	0	0	1			6.92
191111_01-02_600components-0141	21	0.0007871839	-7.7227706479309E-10	-0.0661357661	0.0463103115	0														665.9318065335	773.7006697961	379.0257004649	593.8943436221	0.7956560243	-2.1546242219	13.4415180484	0.5603112899	1	0.1104854346	0.2209708691	37	1.9093034918	0.8640300126	0.0048828125	3.5112137434	0.1056026221	0	0	1			6.92
191111_01-02_600components-0142	21	0.0007871843	8.91664001184547E-11	-0.0111733141	0.0196581871	0														661.3877105835	775.0265688315	524.1035551685	642.6009477674	0.8885065102	-2.0983988662	2.2566692537	0.5574580104	2	5	5	1	1.1745984282	0.0187716674	4.2044820763	1.2968101894	0.7955179237	0	0	1			6.92
191111_01-02_600components-0143	21	0.0007871841	2.4944337924317E-10	-0.0272362546	0.0188047345	0														671.1716122319	772.4598078884	1176.7365503938	750.0984994587	0.8777810198	-1.5886829577	2.4083505266	0.5502574791	4	5	5	2	1.1400408665	0.0169176754	4.2044820763	1.2595083637	0.7955179237	0	0	1			6.92
191111_01-02_600components-0144	21	0.0007871851	9.20240465555666E-10	-0.0087442145	0.0321577334	0														656.7245137341	778.1427275263	496.2548592417	1315.1483689717	0.4976865882	-2.0956038449	2.6621074939	0.5359728947	2	5	5	0	1.0543088118	0.0211373163	4.585020216	1.0989037206	0.414979784	0	0	1			6.92
191111_01-02_600components-0145	21	0.0007871846	1.4435600731259E-09	-0.0127447804	0.0140075694	1	1.3898090157	26	906.0704355616	0.3063964844	3.8670980654	0.65	1	957.3461538462	1228.7692307692	0.0003381597	0.9659866774	2.955742094	11.4301445336	675.7831099372	774.7256727338	1229.7077676046	959.0944653665	0.8476311935	-2.1525485568	4.4812496954	0.5347864924	2	5	5	0	1.1538772535	0.0158675223	4.585020216	1.2129063791	0.414979784	0	0	1			6.92
191111_01-02_600components-0146	21	0.0007871845	-2.94662202632694E-09	-0.0280023864	0.0129358483	0														670.3380876298	773.7584500423	1249.3858491723	716.0430595019	0.8910053818	-1.9681256184	1.9159561711	0.5334980316	2	5	5	1	1.1592158911	0.0171514466	4.2044820763	1.2768398063	0.7955179237	0	0	1			6.92
191111_01-02_600components-0147	21	0.0007871846	-2.70209380593175E-10	-0.0230331542	0.0417865194	1	1.302117038	151	895.404411176	3.0859375	2.2691595741	0.5968379447	1	1159.4701986755	45.2516556291	0.0034464176	0.8976584785	9.8793851509	22.417901401	665.0971473544	773.4898435408	45.5389891856	1159.3146030418	0.8662141683	-1.8267901029	2.0025207036	0.5233811019	2	5	5	1	1.1492258903	0.0193268125	4.2044820763	1.2824429106	0.7955179237	0	0	1			6.92
191111_01-02_600components-0148	21	0.000787185	1.94109746299297E-11	-0.0120665208	0.0254885097	2	-1.3069863902	234	889.1845076517	2.98046875	5.9187765738	0.3714285714	0.8268551237	610.7478632479	1207.1666666667	0.0033519126	0.9856239657	7.383816792	43.7031618538	676.19857724	768.8717991977	1204.7737476933	623.5014671255	0.8036228401	-2.5116779097	2.5333595557	0.5202383358	2	0.1703918332	1.146255054	36	1.9971904306	1.5847787011	0.0082118791	2.5950742286	0.1621799542	0	0	1			6.92
191111_01-02_600components-0149	21	0.0007871848	-9.72410364884369E-11	-0.012706592	0.0173578028	0														672.8955986688	767.4755731139	1188.8029958445	661.2214115313	0.7328442033	-2.3945945754	2.8176926296	0.515267709	3	0.2627801298	1.767766953	22	1.583813306	0.7429413361	0.0425979583	2.1037754021	0.2201821715	0	0	1			6.92
191111_01-02_600components-0150	21	0.0007871841	1.90022551010608E-09	-0.0147644466	0.0204211901	2	-0.4851983198	78	913.2401106607	1.1572265625	1.9412254481	0.52	0.9873417722	442	72.1538461538	0.0012671657	0.8571069405	7.9850012006	15.5006875335	668.4122961479	770.2928599311	101.4261538258	461.3880149706	0.8562051888	-1.6646240663	2.2993297369	0.510293503	2	5	5	1	1.1502500332	0.0210933043	4.2044820763	1.2773834963	0.7955179237	0	0	1			6.92
191111_01-02_600components-0151	21	0.0007871846	2.35779504129782E-09	-0.0094329522	0.0106993316	1	-1.2164831907	9	929.7645167489	0.0845947266	1.3900313929	0.75	1	728.3333333333	1290.1111111111	9.09851097117639E-05	0.6945875204	2.7954428907	3.8857533751	664.9418671575	775.1911976805	1255.3690716029	769.5376725954	0.6953679513	-2.0273479929	1.7783933432	0.5088942797	2	5	5	0	1.1219890353	0.0257017381	4.585020216	1.1825645943	0.414979784	0	0	1			6.92
191111_01-02_600components-0152	21	0.0007871843	5.68568894708457E-10	-0.0267716485	0.0116403356	0														669.4701923537	773.7469575467	554.2436685726	1060.4953490736	0.7692932078	-2.6611462845	1.5556785456	0.5077392331	3	5	5	0	1.1731160823	0.0270922794	4.585020216	1.2349295856	0.414979784	0	0	1			6.92
191111_01-02_600components-0153	21	0.0007871854	7.78780773552482E-10	-0.0125719001	0.0097677637	0														662.945896804	771.9606582412	431.3776126846	1309.2318934225	0.5872458304	-1.9946713665	2.6964455006	0.5069062301	2	5	5	0	1.0714907033	0.0216216124	4.585020216	1.1206253217	0.414979784	0	0	1			6.92
191111_01-02_600components-0154	21	0.0007871844	-0.000000001	-0.0081306274	0.0530657557	0														668.8496109317	774.7375333368	669.84610062	773.2086130379	0.7944493522	-1.7520155417	2.6009820115	0.5049933168	3	5	5	0	1.1415920226	0.0200096931	4.585020216	1.188382908	0.414979784	0	0	1			6.92
191111_01-02_600components-0155	21	0.0007871841	-8.83505184975872E-10	-0.0358568812	0.0174527201	0														676.3580144524	773.190050201	913.1156417473	832.7332416666	0.8391723398	-2.2325735181	1.817473731	0.5046703318	3	5	5	1	1.1965774773	0.02083614	4.585020216	1.2633311752	0.414979784	0	0	1			6.92
191111_01-02_600components-0156	21	0.0007871851	0.000000003	-0.0091176936	0.0113184154	1	-0.5053227823	49	927.9911441534	0.4462890625	1.8728455484	0.6125	1	1178.5306122449	1040.5714285714	0.0004809195	0.8455180368	5.8113855482	10.8838275536	673.2671610202	775.4293435208	1038.4316391134	1145.2080917344	0.8108863056	-2.4561853766	2.5184333022	0.5031272686	3	5	5	0	1.1597361315	0.0204690376	4.585020216	1.219360843	0.414979784	0	0	1			6.92
191111_01-02_600components-0157	21	0.0007871849	-1.91568928452666E-09	-0.0188796069	0.0117437316	0														658.9356382149	770.8027655019	462.4077546413	1003.4110956332	0.3380364665	-2.2080035266	2.4674053576	0.4863881905	2	0.3125	0.2209708691	47	2.5490867741	0.9108169682	0.0058066754	4.027634661	0.3066933246	0	0	1			6.92
191111_01-02_600components-0158	21	0.0007871855	-6.25009066051159E-09	-0.0074206496	0.0084462802	0														660.7729331977	771.1576040241	580.8418712139	1501.379786222	0.3986301012	-2.7586679847	2.4742216784	0.4816885925	2	0.2865637635	0.6815673329	40	3.3658463687	1.3916849344	0.009765625	6.0294119395	0.2767981385	0	0	1			6.92
191111_01-02_600components-0159	21	0.0007871869	0.000000005	-0.009632257	0.0289293036	0														661.5152952113	772.7685567074	221.868180798	823.8659129205	0.5252185626	-2.1387708392	1.9683833454	0.4795398633	3	5	5	1	1.0601663294	0.0214299416	4.585020216	1.11062649	0.414979784	0	0	1			6.92
191111_01-02_600components-0160	21	0.0007871845	0.000000002	-0.0417407564	0.0113822692	0														665.392306816	772.4187451607	691.5576583672	1135.409837419	0.6422347242	-3.4775100339	1.7307439943	0.4771081362	3	5	5	1	1.0748034137	0.019509557	4.585020216	1.1241024465	0.414979784	0	0	1			6.92
191111_01-02_600components-0161	21	0.0007871853	-1.21127831468126E-10	-0.021834557	0.0113133487	0														658.5894206197	772.2469522294	519.2496020196	1222.3158123991	0.2934071667	-1.858803281	1.9693954545	0.4717922677	2	0.3125	0.8105247217	40	2.0512727174	0.5754400156	0.0106494896	3.7980756208	0.3018505104	0	0	1			6.92
191111_01-02_600components-0162	21	0.0007871844	8.82741084096449E-10	-0.0102913759	0.0132770884	0														659.8256804847	771.0857125415	550.101667353	1178.9837403015	0.3453894618	-2.3348889303	2.1462721884	0.4717350751	2	0.3125	0.8838834765	41	2.4377385516	0.9105256268	0.009765625	4.7739913448	0.302734375	0	0	1			6.92
191111_01-02_600components-0163	21	0.0007871852	-1.062381624796E-09	-0.0227623379	0.015615881	0														660.2872052927	773.2911048116	807.3690687125	1099.3599663238	0.3709646198	-2.3308683623	1.9714753948	0.471708052	1	0.2627801298	1.4865088938	47	3.1426687731	1.3764186739	0.0048828125	5.8544060877	0.2578973173	0	0	1			6.92
191111_01-02_600components-0164	21	0.0007871853	-1.83880228428851E-09	-0.0089109601	0.0145421754	0														659.6724404232	771.0371800236	515.7920472191	1064.8994947812	0.3120632099	-2.2077569193	2.0548501378	0.4715149381	2	0.3125	0.9638817659	41	2.9598247115	1.1040626986	0.009765625	5.3401544626	0.302734375	0	0	1			6.92
191111_01-02_600components-0165	21	0.0007871854	-3.51604799064686E-09	-0.0833380784	0.0088074889	0														662.8357109765	772.8275838856	814.5909243124	1159.5095181587	0.4633236557	-1.8647054242	2.1790797516	0.471058283	1	0.2627801298	1.0511205191	47	4.221427213	2.2262327237	0.0048828125	9.4095083756	0.2578973173	0	0	1			6.92
191111_01-02_600components-0166	21	0.0007871853	1.18918906372999E-09	-0.0096835587	0.0097831923	0														658.0648984308	771.290877982	562.8197635666	1317.6394233778	0.2722122383	-1.7689451872	2.0380129933	0.4681217597	1	0.3716272234	0.1703918332	49	2.8206826093	0.9231763031	0.0058066754	6.1632055523	0.3658205481	0	0	1			6.92
191111_01-02_600components-0167	21	0.0007871848	1.30342437900726E-09	-0.0081408511	0.0244004502	0														661.2857596215	772.8936975058	612.5073064117	812.4846145539	0.3889044155	-2.3995154447	2.0006145841	0.4673477197	1	0.2865637635	0.573127527	48	4.1942455453	1.5138564669	0.0048828125	9.8314901026	0.281680951	0	0	1			6.92
191111_01-02_600components-0168	21	0.0007871853	-2.5813301242278E-09	-0.0109612511	0.0152279784	0														660.0184602332	771.0992121992	565.4791928322	1512.5522628146	0.326699032	-1.5680443372	2.2572126808	0.4665139291	2	0.3125	0.625	41	2.6173132037	0.9217028934	0.009765625	5.7492545283	0.302734375	0	0	1			6.92
191111_01-02_600components-0169	21	0.000787185	-9.2550110994027E-10	-0.0538463108	0.0149267037	0														662.5562475714	772.9495456804	774.9776708396	1253.9114888611	0.486568887	-1.8523959132	2.141326156	0.4661515132	2	5	5	0	1.0604999898	0.0237373602	4.585020216	1.1085001694	0.414979784	0	0	1			6.92
191111_01-02_600components-0170	21	0.0007871847	0.000000001	-0.0167804704	0.010326328	0														662.3836213369	770.8425333446	450.4412488075	752.8726963717	0.3573307839	-2.3466344147	1.7945621192	0.464242849	2	0.3125	0.8838834765	44	2.2660280688	0.8638394261	0.0075303263	4.579401403	0.3049696737	0	0	1			6.92
191111_01-02_600components-0171	21	0.0007871857	-4.82468836267555E-11	-0.0089417286	0.0134355364	0														658.8933728445	773.0671579671	534.2241233589	1328.0614571469	0.2255573369	-1.7365828363	2.1532229073	0.4639887441	1	0.3716272234	0.0656950324	51	2.9785433238	0.9827406859	0.0048828125	4.8283248661	0.3667444109	0	0	1			6.92
191111_01-02_600components-0172	21	0.0007871854	1.12609255764424E-09	-0.02425869	0.0115148925	0														659.4070210571	771.4504361286	512.9566135142	1258.6280338826	0.2792744171	-1.9058528909	1.9193822393	0.4624652688	1	0.3125	0.078125	49	3.528872669	1.0705440502	0.0048828125	7.8467962967	0.3076171875	0	0	1			6.92
191111_01-02_600components-0173	21	0.0007871854	-3.15331050570292E-09	-0.0104872678	0.0161161039	0														658.1359467445	771.7455730099	469.224934727	647.5486701212	0.2367391878	-2.1470096023	2.1089805744	0.4616315673	2	0.3407836665	0.9638817659	41	2.2256343083	0.5812115825	0.0106494896	3.8518380324	0.3301341769	0	0	1			6.92
191111_01-02_600components-0174	21	0.000787185	-8.06336619752157E-10	-0.0094135045	0.0142523325	0														657.4059350679	772.2841578027	489.3120475316	1279.4273778713	0.2457235206	-2.3039494412	2.2126507233	0.4615213771	1	0.3407836665	0.8105247217	50	2.7522396838	1.0358586254	0.0048828125	4.6602413282	0.335900854	0	0	1			6.92
191111_01-02_600components-0175	21	0.0007871851	-2.4196124029251E-09	-0.009293427	0.0117681554	0														658.1040943246	772.7064025313	490.9351367072	1360.74465958	0.2916907378	-2.1859331466	2.3211804156	0.4615020701	2	0.3407836665	0.7432544469	46	2.1441833005	0.6515963728	0.0069053397	3.2173133714	0.3338783268	0	0	1			6.92
191111_01-02_600components-0176	21	0.0007871855	-2.58646612193733E-10	-0.0313083771	0.0098273427	0														658.7149295677	774.1486159294	483.6428802714	1323.7308587517	0.2437702841	-1.9727542229	1.6663406549	0.4612756108	1	0.4052623608	0.0851959166	52	2.7055607113	0.829246888	0.0048828125	4.0717666741	0.4003795483	0	0	1			6.92
191111_01-02_600components-0177	21	0.0007871855	-2.52245133225537E-09	-0.0107215584	0.0106845841	0														659.1636281814	771.7882086611	479.5723397131	725.2047574746	0.2528779565	-2.022030935	1.7850941045	0.4607513401	1	0.3716272234	0.8105247217	51	2.5122285837	0.9072336126	0.0048828125	4.7570991303	0.3667444109	0	0	1			6.92
191111_01-02_600components-0178	21	0.0007871854	-0.000000002	-0.0083453561	0.0088356577	0														658.6876798541	773.2529114989	488.8637795148	1503.6613072544	0.2840155639	-2.025219211	2.2382356434	0.4606282061	3	0.3125	0.625	35	2.4900462894	0.7891342414	0.0164237581	4.1059708023	0.2960762419	0	0	1			6.92
191111_01-02_600components-0179	21	0.0007871851	4.01093967541446E-10	-0.0087295608	0.0118736471	0														660.6366151411	772.7933503264	677.5786184427	794.6866484659	0.3140076287	-2.0519573061	2.3810395428	0.460045856	1	0.3125	0.1313900649	49	3.0684478831	1.0866428738	0.0048828125	7.3847673097	0.3076171875	0	0	1			6.92
191111_01-02_600components-0180	21	0.0007871855	-0.000000001	-0.0134144377	0.0237886486	0														658.5246003154	773.8100640258	583.7705452318	1232.0663358914	0.2404523775	-2.289994074	2.1103838434	0.4599545369	1	0.4052623608	0.3125	52	2.9764734551	1.017754684	0.0048828125	5.382370276	0.4003795483	0	0	1			6.92
191111_01-02_600components-0181	21	0.0007871853	1.82480087510844E-09	-0.0142953717	0.0093908436	0														658.9994840516	771.9742626812	516.3401038969	1329.2139475059	0.2322119814	-1.7537993934	2.291034663	0.4597694926	1	0.3125	0.078125	49	2.3628686564	0.5765547684	0.0048828125	5.163081352	0.3076171875	0	0	1			6.92
191111_01-02_600components-0182	21	0.0007871848	-1.38586453737475E-10	-0.0089757067	0.016381702	0														659.2173415554	771.9315638335	550.7414906789	1503.4634927541	0.2386974861	-2.193263082	2.0370327796	0.4596111738	1	0.2865637635	0.15625	48	3.5835971162	0.9474080322	0.0048828125	8.8444405456	0.281680951	0	0	1			6.92
191111_01-02_600components-0183	21	0.0007871845	1.30395100638811E-09	-0.0081039056	0.0128081606	0														661.4699350817	771.919787141	605.218071663	1381.7480150529	0.3702185005	-2.0411726713	2.5442951322	0.4595700301	2	0.2627801298	0.9638817659	45	3.7242368339	1.5505626225	0.0058066754	6.9425319092	0.2569734544	0	0	1			6.92
191111_01-02_600components-0184	21	0.0007871853	2.43714840351984E-09	-0.0094824302	0.0114471993	0														659.0062464803	772.1463954832	546.7299598927	1268.1043583292	0.2908438858	-2.2303066151	1.7899163208	0.4590862541	1	0.3407836665	0.7432544469	50	2.5700399887	1.0287866952	0.0048828125	7.3793883392	0.335900854	0	0	1			6.92
191111_01-02_600components-0185	21	0.0007871852	-3.53080826059079E-09	-0.0106120197	0.0088627991	0														661.0701721591	772.0227013865	548.0241684873	1092.468578593	0.3353487279	-2.3044382424	2.0386366378	0.4590246798	1	0.2627801298	0.625	47	4.3214543946	1.628686451	0.0048828125	8.8500981119	0.2578973173	0	0	1			6.92
191111_01-02_600components-0186	21	0.0007871852	-4.85511836354275E-10	-0.0092928416	0.0128594401	0														659.5590273615	772.0250745808	545.6997485665	1329.7525779912	0.243696158	-2.0460886596	1.6997686369	0.4584616556	1	0.3716272234	0.1703918332	51	3.2105432444	1.1605854948	0.0048828125	5.7731400771	0.3667444109	0	0	1			6.92
191111_01-02_600components-0187	21	0.0007871851	3.0849523789324E-09	-0.0113463401	0.0461376988	0														660.532259376	772.3266785628	587.1496162662	651.5593609714	0.3207438422	-2.2101801777	1.8429126493	0.4582231426	1	0.3716272234	0.5255602595	51	3.7674740435	1.6207929621	0.0048828125	10.0841509064	0.3667444109	0	0	1			6.92
191111_01-02_600components-0188	21	0.0007871849	-1.60459778895071E-09	-0.0103439451	0.0289678073	0														659.3481000753	772.5317303246	547.9323648751	691.7186744517	0.2681528571	-2.381053858	2.2688918145	0.458085246	1	0.3125	0.8105247217	48	2.4346881838	0.7374469258	0.0053247448	6.5619444417	0.3071752552	0	0	1			6.92
191111_01-02_600components-0189	21	0.0007871857	-3.72571420874254E-09	-0.0089262495	0.0103666046	0														659.307679786	771.6700775242	551.1366648836	1357.2125475261	0.2446809261	-1.8330919279	1.7955601083	0.4576972374	1	0.3407836665	0.8838834765	50	2.0859559593	0.6380544458	0.0048828125	3.7891513709	0.335900854	0	0	1			6.92
191111_01-02_600components-0190	21	0.0007871855	-1.76484772849673E-09	-0.0090212364	0.0254438131	0														658.3655357991	770.9224339575	483.413083866	458.2535099883	0.2234549063	-2.008644239	2.5723067162	0.4569266867	1	0.2865637635	1.3631346658	37	1.9713320781	0.5216349804	0.0126644488	2.9368399175	0.2738993147	0	0	1			6.92
191111_01-02_600components-0191	21	0.0007871849	1.70433284752548E-10	-0.009420349	0.0132993496	0														659.8767597239	771.8337142615	708.0888477615	1174.2605191817	0.3242529512	-2.3507597788	2.2068554024	0.4569074062	2	0.2865637635	0.7432544469	46	2.9659652225	1.1141684341	0.0058066754	7.8507972571	0.2807570881	0	0	1			6.92
191111_01-02_600components-0192	21	0.0007871851	-8.13078450198834E-10	-0.0116779036	0.0110553249	0														658.9120752247	771.1529475657	605.303042553	1505.6658828564	0.2356271601	-2.283206855	2.1533460483	0.4568121343	1	0.3407836665	0.8838834765	50	2.3548556758	0.8862864798	0.0048828125	4.219111546	0.335900854	0	0	1			6.92
