exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190613_03-04_600components-0112	22	0.0007516475	0.000000003	-0.0155521517	0.0087919146	0														691.8935610775	759.3873352492	548.036790848	32.9833622388	0.8498701703	-3.9617675746	3.69042071	1.2327391894	2	5	5	1	1.164649626	0.0238378088	4.2044820763	1.2980847496	0.7955179237	0	0	1			7.04
190613_03-04_600components-0113	22	0.000751649	-4.88497761668366E-09	-0.0082107501	0.0078247989	0														693.6110484532	760.783442688	665.1479130151	82.198000269	0.8567090337	-3.1671849272	3.8697335967	1.2038593719	3	5	5	1	1.1879875019	0.0263747648	4.2044820763	1.3131132732	0.7955179237	0	0	1			7.04
190613_03-04_600components-0114	22	0.0007516493	3.19101115692551E-09	-0.012377229	0.0238373415	0														692.3662477047	757.5730896585	478.0056658778	125.8671489945	0.8347389808	-3.3114590186	4.0461304277	1.1988216133	3	5	5	1	1.1416989644	0.0226608362	4.2044820763	1.2696829109	0.7955179237	0	0	1			7.04
190613_03-04_600components-0115	22	0.0007516466	3.85546732232042E-09	-0.0099781789	0.0122046527	8	0.4251607162	143	930.5123563779	1.2421875	2.2128561396	0.5958333333	0.4612903226	1498.4825174825	169.6993006993	0.00133495	0.8920662413	9.279141648	20.5334055657	664.630584089	815.3755801694	160.8231861439	1482.4477526499	0.9396707104	-3.930170853	7.2032494192	1.1917377179	1	0.0116133507	4.585020216	3	1.1220844615	0.0151013288	0.009765625	1.1753155876	0.0018477257	1	0			1	7.04
190613_03-04_600components-0116	22	0.0007516462	2.33898234018558E-09	-0.0202771378	0.0182082989	0														662.1029208253	841.5893593051	258.5023969553	1470.6185077308	0.9474799173	-5.2518997398	2.9029392391	1.1898226232	2	0.0138106793	3.8555270635	7	1.6847209224	0.2471170415	0.0082118791	2.2876018934	0.0055988003	1	0			1	7.04
190613_03-04_600components-0117	22	0.0007516454	-4.64918174225303E-09	-0.0230251634	0.0270638715	0														760.1551959185	817.1074713469	1351.7638940662	811.561864755	0.9264950246	-1.4771799788	6.7135870566	1.1796389923	2	0.0179102352	3.2420988866	9	1.5545018945	0.1729472179	0.0089551176	1.8728890192	0.0089551176	1	0			1	7.04
190613_03-04_600components-0118	22	0.0007516478	9.18334558440251E-11	-0.125787302	0.0133098241	0														692.1412560769	759.6022531718	539.3573478861	39.498998624	0.8292510317	-3.8544203578	3.8951932125	1.1782399914	2	5	5	1	1.1398861951	0.0230977189	4.2044820763	1.2758679429	0.7955179237	0	0	1			7.04
190613_03-04_600components-0119	22	0.0007516476	3.27792532237332E-09	-0.0091179837	0.0339529001	1	-0.6620548172	532	880.4120920792	9.5859375	2.1602033288	0.4228934817	1	761.1785714286	1182.007518797	0.0108880121	0.8864003844	19.3756170375	41.8552724218	706.2001868088	769.5128758916	1181.9604486933	761.0990035989	0.9627543514	-4.7598258416	4.5757083043	1.1646028512	2	5	5	1	1.0607633761	0.0016287417	4.585020216	1.0969505457	0.414979784	1	0			1	7.04
190613_03-04_600components-0120	22	0.000751648	-4.60694151947066E-09	-0.0135279993	0.0150786196	2	-0.2030507978	101	943.5371865251	1.1552734375	2.2347292727	0.4429824561	0.7112676056	966.2079207921	1208.0297029703	0.0012244069	0.8942931902	9.2558517974	20.6843229556	714.1341836627	784.9260927451	1211.3060980989	967.9174563468	0.9600868738	-3.4945474373	4.0216171304	1.144166292	4	5	5	1	1.1033131462	0.002757791	4.585020216	1.1578338224	0.414979784	1	0		1		7.04
190613_03-04_600components-0121	22	0.0007516466	-4.11980343142681E-11	-0.0112933377	0.0163430338	2	-0.3814650174	15	942.3162331852	0.1802978516	1.5776543839	0.75	0.7894736842	1305.4	922.1333333333	0.0001913348	0.7734540382	3.4677251397	5.4708717688	695.3541974606	811.0901096055	1043.5237997998	1222.04179751	0.9730190662	-3.9970372422	3.7982197378	1.1346042068	2	5	5	0	1.0621274787	0.0011631519	4.585020216	1.1089553934	0.414979784	1	0		1		7.04
190613_03-04_600components-0122	22	0.0007516479	-2.22074826313364E-09	-0.0195479824	0.0103675349	0														692.1379861171	758.7314092861	566.1044696373	66.5255301306	0.8190855627	-4.8082421104	3.2539039503	1.1325759774	2	5	5	0	1.1957091008	0.022586979	4.585020216	1.2707712558	0.414979784	0	0	1			7.04
190613_03-04_600components-0123	22	0.0007516504	-5.7147748526408E-09	-0.0079110217	0.0129846409	0														693.4515399315	759.5156782089	486.8842789748	49.1019290088	0.8312114542	-4.2547583412	2.8893699773	1.1275060911	3	5	5	1	1.1544683887	0.0258035991	4.2044820763	1.2812543717	0.7955179237	0	0	1			7.04
190613_03-04_600components-0124	22	0.0007516464	1.11020317879984E-09	-0.015721357	0.0142853388	2	1.216924701	42	963.9828251151	0.4455566406	1.5266022926	0.6666666667	0.65625	1548.1190476191	642.2142857143	0.0004622039	0.7555860052	5.9304196166	9.053392183	684.131216734	798.3026046134	645.2376742541	1524.2058841054	0.9276074258	-4.1128791366	5.0819539261	1.106634726	1	0.0053247448	4.585020216	2	1.8180481658	0.0446372112	0.0048828125	2.2064336149	0.0004419323	0	0	1			7.04
190613_03-04_600components-0125	22	0.0007516463	-2.87480698158909E-09	-0.0184929055	0.0200647476	0														752.9889144854	802.3063738106	1309.6510366752	1095.2482561103	0.9243720684	-2.6670179666	17.6671182924	1.1034536799	1	0.0126644488	1.9277635318	12	2.1461832082	0.3205809728	0.0048828125	4.43283636	0.0077816363	1	0			1	7.04
190613_03-04_600components-0126	22	0.0007516489	5.74688917318905E-09	-0.0130306715	0.0112769986	0														691.5554595025	759.7241150909	625.4579516822	56.0150408888	0.8104519596	-3.4943345069	3.415805999	1.1018729989	2	5	5	1	1.155224401	0.0291464169	4.2044820763	1.2816011754	0.7955179237	0	0	1			7.04
190613_03-04_600components-0127	22	0.0007516495	2.99193453877149E-11	-0.0109947127	0.0197160204	0														692.2068333079	757.6629820192	570.4432095379	222.9227859633	0.8077366533	-3.2755638458	4.0849313158	1.1014903806	2	5	5	1	1.1381573691	0.0261704774	4.2044820763	1.2746932905	0.7955179237	0	0	1			7.04
190613_03-04_600components-0128	22	0.0007516467	7.66401145973305E-09	-0.0121465047	0.015454808	1	1.2490457724	11	983.1999902214	0.1383056641	1.1531133204	0.6875	1	849.5454545455	1379.3636363636	0.0001406689	0.4979295977	3.4688698233	4	693.9219696212	785.7363281486	1379.4831223958	849.4722356165	0.9638925729	-3.5447312958	3.0771271278	1.0997238652	2	5	5	2	1.1349728854	0.0046968352	4.2044820763	1.2506118194	0.7955179237	1	0			1	7.04
190613_03-04_600components-0129	22	0.0007516467	-1.32208976399984E-10	-0.0219276527	0.0238817964	0														708.709729071	820.0204551923	615.9601911293	1479.6247645234	0.7424854411	-7.3676769169	7.8909367391	1.0933012677	1	0.1104854346	0.2209708691	37	3.9134339179	1.4461408813	0.0048828125	17.2595902785	0.1056026221	0	0	1			7.04
190613_03-04_600components-0130	22	0.000751651	-1.68810884689209E-09	-0.0075586177	0.0132127412	0														692.4168869886	760.4330821529	480.1873976028	38.5693973527	0.8122764863	-3.5357577242	3.8745546143	1.0844661185	2	5	5	0	1.1968916429	0.0240524646	4.585020216	1.2663730014	0.414979784	0	0	1			7.04
190613_03-04_600components-0131	22	0.0007516491	6.10593190051735E-09	-0.0084972718	0.0365736478	0														692.5302927489	758.4123223491	500.0264854806	180.4219091931	0.7975550394	-2.8648563841	3.4731678064	1.0705066785	2	5	5	0	1.1899869411	0.0252421737	4.585020216	1.2559576415	0.414979784	0	0	1			7.04
190613_03-04_600components-0132	22	0.0007516488	-6.53370141407817E-09	-0.009571288	0.0151450969	0														692.8795859001	757.9909591843	580.7793296815	54.2849267226	0.7940419335	-3.5989880113	3.3157452703	1.0642796443	2	5	5	1	1.1571378416	0.0321352242	4.2044820763	1.2807268114	0.7955179237	0	0	1			7.04
190613_03-04_600components-0133	22	0.000751649	-4.27853360692725E-09	-0.0149745185	0.0179610006	0														692.3718135809	758.5262988146	450.7149597743	30.8298743064	0.7978952543	-4.9012455633	3.3148720067	1.0629864465	2	5	5	1	1.1443122011	0.0285226079	4.2044820763	1.2814853711	0.7955179237	0	0	1			7.04
190613_03-04_600components-0134	22	0.0007516484	-7.19827481850003E-09	-0.0323938106	0.0111513652	0														693.2954919283	758.1042587905	555.5821990047	51.8833615609	0.7904842134	-4.3066595679	3.3279561614	1.0438203972	2	5	5	1	1.1250646595	0.0262083965	4.2044820763	1.247600896	0.7955179237	0	0	1			7.04
190613_03-04_600components-0135	22	0.0007516463	6.80849742582139E-09	-0.0081898385	0.0075357083	0														673.3847484757	790.4600429196	541.2309198148	810.5293207168	0.9504749948	-4.0327463345	3.6023108089	1.0345039302	2	5	5	0	1.0680969118	0.0023341992	4.585020216	1.103457523	0.414979784	1	0			1	7.04
190613_03-04_600components-0136	22	0.0007516457	4.58674160598454E-10	-0.0151066616	0.0249864398	0														680.3639189599	801.4805187116	268.6513548659	1436.7783390735	0.9679571598	-3.6994369088	3.448349007	1.0131340521	3	5	5	1	1.1398278129	0.0044584792	4.2044820763	1.2455527224	0.7955179237	1	0			1	7.04
190613_03-04_600components-0137	22	0.0007516491	4.34512185321459E-09	-0.0077759148	0.0088693934	0														692.7336550392	759.8632288587	628.0929727982	72.855585664	0.7856248789	-3.2971622524	3.9599186466	1.0046010652	2	5	5	1	1.1296610554	0.0281069897	4.2044820763	1.251089721	0.7955179237	0	0	1			7.04
190613_03-04_600components-0138	22	0.0007516467	5.2318758998777E-09	-0.0201166506	0.0213144213	0														727.909677606	792.1038426503	1311.3095855591	876.2634092898	0.9116953471	-4.7449096373	3.8918232408	0.9978178978	1	0.0164237581	1.4865088938	15	2.5660476071	0.5648826787	0.0048828125	4.6305915171	0.0115409456	1	0			1	7.04
190613_03-04_600components-0139	22	0.0007516506	-4.14116565711231E-10	-0.0080718841	0.0151540169	0														693.5246770368	759.168998264	589.2157764747	46.7523582341	0.7733928899	-3.1302628516	2.9703089466	0.9942511461	2	5	5	1	1.1218093546	0.0278722051	4.2044820763	1.2419357344	0.7955179237	0	0	1			7.04
190613_03-04_600components-0140	22	0.0007516508	9.86808035591529E-09	-0.0100865956	0.0124847489	0														692.0366467443	757.5712479344	514.5574847938	40.1722293152	0.7633164762	-2.9353770638	3.698923173	0.9906211321	2	5	5	0	1.1762949891	0.028268217	4.585020216	1.2360075262	0.414979784	0	0	1			7.04
190613_03-04_600components-0141	22	0.0007516506	1.41962877014963E-09	-0.0138440805	0.020203034	0														692.785522894	758.6955052714	464.8614112764	35.5607679116	0.7705198781	-3.3304759945	3.1269566512	0.9866318246	2	5	5	0	1.1787088574	0.0273295917	4.585020216	1.2441819409	0.414979784	0	0	1			7.04
190613_03-04_600components-0142	22	0.0007516471	-0.000000001	-0.0100518368	0.0115201178	0														710.2858371596	737.5131172254	1041.4370543769	267.4983168259	0.9410449001	-3.9294581529	3.0586487519	0.9801763998	2	0.0082118791	4.585020216	3	1.1565748937	0.0168934342	0.0069053397	1.2153660604	0.0013065394	0	1				7.04
190613_03-04_600components-0143	22	0.000751649	4.16228177408218E-09	-0.0112871342	0.0277675132	0														692.3423085271	757.9176337459	506.2949964506	17.0915881664	0.7597396559	-3.8717763561	3.0861595396	0.9787055075	2	5	5	0	1.1792250963	0.0288242711	4.585020216	1.2433165099	0.414979784	0	0	1			7.04
190613_03-04_600components-0144	22	0.0007516492	1.97121464724351E-08	-0.0093318558	0.0109223387	0														692.847904892	758.8845054782	587.2214102192	183.3715602978	0.7619359403	-3.7793415464	3.1971334163	0.9748415108	2	5	5	0	1.1801200491	0.0286298613	4.585020216	1.2457159423	0.414979784	0	0	1			7.04
190613_03-04_600components-0145	22	0.0007516474	1.45682854448444E-09	-0.0114565242	0.0150682062	0														692.8237933789	760.2344307024	481.229921823	15.6486422845	0.7602835814	-3.3269441979	2.943856067	0.9507564583	3	5	5	0	1.1801828399	0.0291307933	4.585020216	1.2431984363	0.414979784	0	0	1			7.04
190613_03-04_600components-0146	22	0.0007516489	-2.77395793159041E-09	-0.0145182547	0.0127925301	0														692.260699762	759.2084874942	569.7619776896	156.5606000237	0.7458885854	-3.98775479	2.7835902598	0.9495739663	2	5	5	0	1.1730866652	0.0297145026	4.585020216	1.2339881029	0.414979784	0	0	1			7.04
190613_03-04_600components-0147	22	0.0007516462	3.34311128660389E-09	-0.0124263116	0.010668168	1	0.7853981634	3	945.3706663913	0.0263671875	1.7320508076	0.75	1	876.3333333333	101.3333333333	2.78908458209834E-05	0.8164965809	1.3333333333	2.3094010768	668.0680139281	795.4903586696	101.3615880786	874.9073458654	0.945436835	-3.4262751103	4.7768490007	0.9487287628	2	5	5	0	1.095767182	0.0035327589	4.585020216	1.1499267122	0.414979784	1	0			1	7.04
190613_03-04_600components-0148	22	0.000751649	-3.40321573463901E-09	-0.0125752525	0.0119872747	0														692.5104341794	759.3772402321	588.7398216394	167.9090794322	0.7522425017	-3.8787290431	2.9402533084	0.946814638	2	5	5	1	1.1229367142	0.0309481631	4.2044820763	1.2428466551	0.7955179237	0	0	1			7.04
190613_03-04_600components-0149	22	0.0007516457	-1.20623267127851E-09	-0.0089414748	0.0171591853	0														692.4634069914	758.2407299346	589.5115538378	53.6491477245	0.7364275398	-3.8410899029	2.9735089778	0.9461758771	2	5	5	0	1.1414260073	0.0251798475	4.585020216	1.2000551822	0.414979784	0	0	1			7.04
190613_03-04_600components-0150	22	0.0007516492	9.07579713871959E-10	-0.0191412008	0.0142066829	1	-1.2490457724	5	931.7612882435	0.0634155273	1.7320508076	0.8333333333	1	1007.2	1395.6	6.80598433782303E-05	0.8164965809	1.788854382	3.098386677	703.0938841097	814.2517337448	1231.565854281	1064.0083763474	0.9770228057	-3.4413166343	3.5428257478	0.9402406946	3	5	5	1	1.0908947413	0.0021390061	4.2044820763	1.1788972154	0.7955179237	1	0			1	7.04
190613_03-04_600components-0151	22	0.000751646	1.01552852060633E-10	-0.012751143	0.0207175016	2	-0.3208447326	62	951.8767943504	0.9086914063	1.4383777832	0.7045454545	0.8857142857	845.6612903226	1461.3709677419	0.0009546313	0.7187896219	7.4178367046	10.6696515151	706.2572736141	798.3046418184	1389.9340303444	904.8591388846	0.9632644519	-2.9114486832	2.8944766205	0.9396690926	2	5	5	1	1.179787247	0.0062680267	4.2044820763	1.2923012345	0.7955179237	1	0			1	7.04
190613_03-04_600components-0152	22	0.0007516485	-6.64037619571178E-10	-0.0125204206	0.0140775181	0														693.7017633019	759.9954686894	448.3649778074	27.4828935082	0.7463580737	-2.7939062481	3.2471014769	0.9254190965	2	5	5	0	1.1597245887	0.027638994	4.585020216	1.2199529971	0.414979784	0	0	1			7.04
190613_03-04_600components-0153	22	0.0007516478	5.28238638006201E-09	-0.0089569559	0.0107066136	0														691.8271719263	759.0951153535	608.9970361212	70.9950455951	0.7432435956	-3.1327636462	2.8471865533	0.9239838222	2	5	5	0	1.1491271776	0.0259637763	4.585020216	1.2168812582	0.414979784	0	0	1			7.04
190613_03-04_600components-0154	22	0.0007516493	-6.55846611256146E-09	-0.0087376017	0.0114517518	0														692.3132323806	758.764297345	604.4626219374	58.0691096982	0.7348374518	-2.8584106496	3.4225276375	0.9217673785	2	5	5	0	1.1634140235	0.0291880645	4.585020216	1.2295288043	0.414979784	0	0	1			7.04
190613_03-04_600components-0155	22	0.0007516493	9.20812669973998E-09	-0.0152590512	0.0158524344	0														692.1794588998	758.1664396062	616.2248404093	240.2014592872	0.7233648521	-3.7800096761	2.9167720788	0.9201377301	2	5	5	0	1.1633180541	0.0306701026	4.585020216	1.2240106306	0.414979784	0	0	1			7.04
190613_03-04_600components-0156	22	0.0007516468	-7.27921362911221E-09	-0.0098519139	0.0274075465	1	1.2584643077	170	971.5435764976	2.078125	1.2311669205	0.5592105263	1	731.0882352941	1286.5882352941	0.0021389931	0.5833268094	14.2013174185	17.4841922331	699.9213557677	775.0916305448	1286.6905306527	730.8681139182	0.9140048153	-3.0021544672	3.6071895997	0.8939144243	4	5	5	1	1.1237299118	0.0101677061	4.2044820763	1.2504612734	0.7955179237	1	0			1	7.04
190613_03-04_600components-0157	22	0.0007516483	-1.52657697246564E-09	-0.0089078388	0.0119504324	0														692.7594068974	758.2702880411	547.5298418667	60.9143012587	0.7011304297	-3.1778845517	3.2138938464	0.8891296106	2	5	5	0	1.1593551156	0.0325468346	4.585020216	1.2256692912	0.414979784	0	0	1			7.04
190613_03-04_600components-0158	22	0.0007516489	-4.12550505029954E-09	-0.0105318005	0.0095811688	0														692.9545658004	759.1135054288	670.9477132982	73.4000308399	0.7099318399	-2.7525633274	3.0045706186	0.8859848144	2	5	5	0	1.1540138012	0.0308393926	4.585020216	1.2116288661	0.414979784	0	0	1			7.04
190613_03-04_600components-0159	22	0.000751646	1.61946053374053E-09	-0.0134346049	0.0261746359	4	1.3112232697	14	932.5276673098	0.2927246094	1.4594087422	0.7	0.3043478261	650	1128.5	0.0003139045	0.7283465047	3.4974777342	5.1042495809	713.5899387743	774.7831085064	1158.0600390611	654.9293634346	0.9236654984	-2.8820907826	6.1947983323	0.884502532	1	0.0328475162	1.4865088938	20	2.1219215819	0.8567382098	0.0063322244	3.638273155	0.0265152918	1	0			1	7.04
190613_03-04_600components-0160	22	0.0007516493	-2.53505708555648E-09	-0.0093518151	0.0138071785	0														693.1914098315	758.7101662342	513.32539696	49.2437319375	0.7049300652	-2.627688371	3.403090073	0.8798842876	2	5	5	0	1.1443349717	0.0293028311	4.585020216	1.2115365983	0.414979784	0	0	1			7.04
190613_03-04_600components-0161	22	0.0007516492	2.65751441033269E-10	-0.0209347439	0.0251529875	0														692.2992048224	758.161169482	450.1081023668	33.1829353484	0.7005602199	-2.9745153608	3.0533665019	0.8780647228	3	5	5	0	1.146007872	0.0303965448	4.585020216	1.2033877738	0.414979784	0	0	1			7.04
190613_03-04_600components-0162	22	0.000751649	0.000000006	-0.0093595778	0.0269631242	0														692.676786491	758.7860605266	579.4378131338	192.1653097842	0.7004479379	-2.824539399	3.1976029574	0.877825728	2	5	5	0	1.1647175355	0.034080268	4.585020216	1.2279400894	0.414979784	0	0	1			7.04
190613_03-04_600components-0163	22	0.0007516484	1.44333374909739E-09	-0.008884705	0.0124684771	0														692.3569282542	758.722276616	569.2728180366	182.8975894055	0.7128932038	-3.3817674703	2.7048852408	0.8760935309	2	5	5	0	1.1439391066	0.0280621652	4.585020216	1.2126739631	0.414979784	0	0	1			7.04
190613_03-04_600components-0164	22	0.0007516487	2.19610781009234E-09	-0.0109159877	0.0126705797	0														692.7632450121	759.6014520174	538.3296439553	50.4338386544	0.706143246	-3.8093038635	2.5399619099	0.8757212418	2	5	5	0	1.1457092115	0.02967391	4.585020216	1.204950058	0.414979784	0	0	1			7.04
190613_03-04_600components-0165	22	0.0007516507	1.10292408367451E-09	-0.0101921065	0.1012345404	0														692.9385641053	757.5061448664	482.8842492574	340.7989727036	0.6845224265	-2.8337119043	3.3426557188	0.8741973153	2	5	5	0	1.1454874555	0.0313955393	4.585020216	1.2093245598	0.414979784	0	0	1			7.04
190613_03-04_600components-0166	22	0.0007516476	2.37529479628372E-09	-0.0154599425	0.0117103346	0														692.7373897006	758.906844339	551.9639326816	55.9924456183	0.6942421744	-3.2935542567	3.0304658335	0.8741116569	2	5	5	0	1.1762654354	0.0373653624	4.585020216	1.2371522681	0.414979784	0	0	1			7.04
190613_03-04_600components-0167	22	0.0007516504	4.09955609446952E-09	-0.0128896448	0.0113555656	0														693.1140815313	758.2472699002	550.5837932933	193.8720640113	0.6935466572	-3.6559781592	2.7375301939	0.873112601	2	5	5	0	1.1242521126	0.0259687868	4.585020216	1.1939333666	0.414979784	0	0	1			7.04
190613_03-04_600components-0168	22	0.000751648	1.22033875264427E-09	-0.0088143555	0.0287902776	0														692.1308610175	758.3199458138	461.8891272654	41.0527165378	0.6961439794	-2.9543748269	2.942646982	0.8728598516	2	5	5	0	1.1305319796	0.0275075049	4.585020216	1.1931152605	0.414979784	0	0	1			7.04
190613_03-04_600components-0169	22	0.0007516508	6.3474764558587E-11	-0.0093433033	0.1127835903	0														692.270330644	758.0339315753	468.8050806218	276.4133655183	0.6834492617	-2.8775775775	3.3920711038	0.866517872	2	5	5	0	1.1352521952	0.0297590263	4.585020216	1.1929084874	0.414979784	0	0	1			7.04
190613_03-04_600components-0170	22	0.0007516474	2.42970685212935E-09	-0.0093471016	0.0126617481	0														692.987031518	759.6318236096	532.7128091579	33.0359261497	0.6951857386	-3.7347355621	2.6732435924	0.8593980899	2	5	5	0	1.1361656456	0.0282968082	4.585020216	1.1996695702	0.414979784	0	0	1			7.04
190613_03-04_600components-0171	22	0.0007516469	4.89754419291359E-09	-0.0177625624	0.0210411979	0														692.1972532641	757.5380768773	458.9963155297	30.8990342934	0.6846887362	-2.7610217695	3.6414725693	0.856286652	3	5	5	0	1.1504496832	0.0332306395	4.585020216	1.2102402916	0.414979784	0	0	1			7.04
190613_03-04_600components-0172	22	0.0007516483	3.84847668078619E-09	-0.0083057534	0.0121806126	0														692.6558928374	757.9383710112	520.5102415679	44.9292166432	0.6746875547	-2.6795693169	3.0392675892	0.8560885749	2	5	5	0	1.128468803	0.0289350596	4.585020216	1.1939292557	0.414979784	0	0	1			7.04
190613_03-04_600components-0173	22	0.0007516485	7.90031249896814E-09	-0.008799556	0.0155683958	0														692.8002481253	759.2766097127	513.7028233005	55.3187074678	0.6841751069	-3.090268855	3.0510953863	0.8520744108	2	5	5	0	1.1243408528	0.0272114286	4.585020216	1.1884665899	0.414979784	0	0	1			7.04
190613_03-04_600components-0174	22	0.0007516468	-0.000000002	-0.011550275	0.0195112779	1	0.2813284423	20	967.7151108498	0.3063964844	1.8229881084	0.8333333333	1	867.65	1408.4	0.0003166185	0.836117799	3.7340459373	6.80712134	687.5340260046	794.552379413	1391.3507059542	873.9049989835	0.9296043304	-2.3955171135	3.7147809085	0.8507303926	4	5	5	0	1.1074335527	0.0048411504	4.585020216	1.1629139299	0.414979784	1	0			1	7.04
190613_03-04_600components-0175	22	0.0007516501	3.87623813588192E-09	-0.0155718031	0.010661716	0														693.069562978	759.5981470354	491.652026193	47.144165915	0.6958625085	-2.8842792139	3.0408724824	0.8506756621	3	5	5	0	1.1542282981	0.0326418016	4.585020216	1.2083082073	0.414979784	0	0	1			7.04
190613_03-04_600components-0176	22	0.000751647	-1.41144771931157E-09	-0.010962706	0.025327388	0														692.7407242974	758.8297901246	539.6322376076	158.2843117662	0.6720365618	-3.9702019012	2.5749888506	0.847774156	2	5	5	0	1.1210629355	0.0277276655	4.585020216	1.1860061877	0.414979784	0	0	1			7.04
190613_03-04_600components-0177	22	0.0007516492	8.18680738094988E-09	-0.0134095214	0.010839457	1	0.2091121648	9	981.4339358494	0.0754394531	1.3897063637	0.75	1	1008.8888888889	1385.8888888889	7.68665626583543E-05	0.6944132079	2.890675837	4.0171906062	693.4896894714	768.8032136799	1279.6863797005	883.1737507654	0.8180476241	-2.6941541802	2.8968268108	0.8413446652	3	5	5	0	1.1598050604	0.0191620712	4.585020216	1.2267064467	0.414979784	0	0	1			7.04
190613_03-04_600components-0178	22	0.0007516494	2.21857801981597E-09	-0.0117025932	0.0092355815	0														692.9247941538	758.8179825385	571.755378245	51.4664497548	0.6823660257	-3.2543656466	3.742590584	0.8374737174	2	5	5	0	1.1198901155	0.0262619053	4.585020216	1.1753275129	0.414979784	0	0	1			7.04
190613_03-04_600components-0179	22	0.0007516469	-7.72836202917996E-10	-0.0067675567	0.0363657853	2	-0.0276883632	225	945.0259651075	4.046875	7.5789910403	0.5859375	0.9955752212	389.2444444444	711.0444444444	0.0042822897	0.991257214	6.7757803549	51.3535786012	697.6847217589	775.7904956308	711.7059892483	395.7655959331	0.9297907513	-2.1110099962	2.9768998257	0.8307567078	3	5	5	2	1.1584875479	0.0107231665	4.2044820763	1.2841713888	0.7955179237	0	0	1			7.04
190613_03-04_600components-0180	22	0.0007516468	-4.9357604949084E-09	-0.0117516662	0.0092216935	0														692.6038649319	758.7589730419	506.5260031156	37.3531236416	0.6681345802	-2.6987898214	2.9471200831	0.8292355224	2	5	5	0	1.1196751602	0.0277567418	4.585020216	1.1769638422	0.414979784	0	0	1			7.04
190613_03-04_600components-0181	22	0.000751648	-1.42605849953082E-09	-0.0107996466	0.0105559808	0														692.3832839723	759.3313874662	612.5130464079	153.5890476303	0.6691920389	-3.2277921699	2.7957035557	0.8287585103	3	5	5	0	1.1411099826	0.0325313422	4.585020216	1.2007723326	0.414979784	0	0	1			7.04
190613_03-04_600components-0182	22	0.0007516468	8.5613139721087E-11	-0.0072892866	0.0173939833	0														660.0096815106	807.6035428791	978.7892079697	672.1782524242	0.9390995421	-3.2702408621	2.8504782692	0.8269981077	2	5	5	1	1.1491264402	0.0089981372	4.2044820763	1.2701607043	0.7955179237	1	0		1		7.04
190613_03-04_600components-0183	22	0.0007516496	-3.92308673609739E-09	-0.0141454035	0.021294659	0														692.1592164309	758.4130637482	606.0281612831	53.9818669825	0.6665587639	-2.8321971728	3.0232157816	0.8244762336	2	5	5	0	1.1360851377	0.0319707206	4.585020216	1.1938305704	0.414979784	0	0	1			7.04
190613_03-04_600components-0184	22	0.0007516479	4.76760018107265E-09	-0.007560981	0.0151552383	0														692.9096201564	759.1928469366	542.5015086914	49.5579318257	0.6691703329	-2.7699273006	2.9354993446	0.8231756439	3	5	5	0	1.113142696	0.0258334927	4.585020216	1.1748508789	0.414979784	0	0	1			7.04
190613_03-04_600components-0185	22	0.0007516504	-3.13506055887662E-09	-0.0155042482	0.0154408097	0														692.0903654922	758.4924300303	663.4713942523	126.2975404557	0.6577808637	-2.5202172075	3.3810281161	0.8130707143	2	5	5	0	1.1456942533	0.0349399064	4.585020216	1.2090855976	0.414979784	0	0	1			7.04
190613_03-04_600components-0186	22	0.0007516488	4.27621669895879E-09	-0.0133829821	0.0115688624	0														693.4858954143	757.8824444568	495.4338947206	38.319954021	0.6531203785	-3.2823972711	2.6595066273	0.8121094276	3	5	5	0	1.1202419349	0.0292871413	4.585020216	1.1817684013	0.414979784	0	0	1			7.04
190613_03-04_600components-0187	22	0.000751648	-3.616570327862E-09	-0.0100721012	0.0120508261	0														692.4022065509	758.2121078582	631.6343112518	149.1255004253	0.6457941019	-3.3929230769	2.5998324588	0.8120703172	3	5	5	0	1.1158503033	0.028489612	4.585020216	1.1838581363	0.414979784	0	0	1			7.04
190613_03-04_600components-0188	22	0.0007516496	-8.67601604081755E-10	-0.009167626	0.014352746	0														692.5213683436	758.6648062911	599.4091616708	53.6019519001	0.6526923265	-2.5881180692	2.8460157836	0.8111934827	2	5	5	0	1.0858006056	0.0209932516	4.585020216	1.1390114033	0.414979784	0	0	1			7.04
190613_03-04_600components-0189	22	0.0007516463	-1.71767701957693E-09	-0.0136293358	0.0362322746	0														698.6363298695	827.6509312947	727.3155508268	949.5227939108	0.8989736349	-3.3866663066	3.5439029397	0.8084566323	1	0.0716409409	0.3407836665	32	2.8900444024	2.1748028581	0.0048828125	5.2249336657	0.0667581284	0	0	1			7.04
190613_03-04_600components-0190	22	0.0007516503	-0.000000008	-0.0158213008	0.0080424868	0														692.8690727234	758.0437390323	418.4312681805	28.260415627	0.6476709969	-2.5537684548	3.2522857139	0.8055540545	2	5	5	0	1.1290819423	0.0317131576	4.585020216	1.1942264525	0.414979784	0	0	1			7.04
