exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
171211_01-02_600components-0285	22	0.0008363846	-2.73812225536442E-09	-0.0091746153	0.0303859458	0	850.0617192467	722.3686367044	936.2396700973	499.699340601														0.2951611835	-2.3061365632	1.9554832551	0.3924519899	2	0.3125	1.146255054	37	1.9971848363	0.5786829754	0.0138106793	2.8878669146	0.2986893207	0	0	1			6.73
171211_01-02_600components-0286	22	0.0008363843	4.6949416334944E-09	-0.0108042478	0.0233963613	0	851.1763469358	722.9961124917	1003.3107115493	524.6325312721														0.2366327811	-1.6929766174	2.2108365837	0.3924507193	1	0.3407836665	0.625	42	2.2591932368	0.6189093795	0.009765625	4.6843863061	0.3310180415	0	0	1			6.73
171211_01-02_600components-0287	22	0.0008363845	-2.78726019331092E-09	-0.0136334252	0.0117256939	0	850.4769263986	723.3543435492	1188.2756661035	753.7072198765														0.2756498625	-2.4223286554	1.5795654401	0.3923940941	2	0.3716272234	0.4819408829	38	2.16137092	0.6818409731	0.0150606526	3.4012452758	0.3565665708	0	0	1			6.73
171211_01-02_600components-0288	22	0.0008363842	3.05748621246518E-09	-0.0095795997	0.0088493744	0	850.5609245167	722.8465031546	1069.2366024783	896.6305529864														0.2501441108	-2.4407803189	1.9175130873	0.3923609586	1	0.4052623608	0.3407836665	52	2.4241616426	0.6858928267	0.0048828125	4.2208408912	0.4003795483	0	0	1			6.73
171211_01-02_600components-0289	22	0.000836385	-5.28581417665451E-09	-0.0085825848	0.014547846	0	850.3734620108	722.3261329134	1111.2463824123	431.6518637351														0.2448838425	-2.5446008905	1.8021625109	0.3922072791	2	0.3716272234	0.6815673329	48	3.1791644461	1.0314479643	0.0063322244	6.0663605767	0.3652949991	0	0	1			6.73
171211_01-02_600components-0290	22	0.0008363847	-2.08769504335636E-10	-0.0093922498	0.0127355089	0	846.7295363726	720.985545358	694.7721417712	416.4336016333														0.4738130558	-2.1965929473	1.720014234	0.3921680949	1	0.3125	0.4819408829	49	3.2585619341	1.8769158	0.0048828125	7.6069978844	0.3076171875	0	0	1			6.73
171211_01-02_600components-0291	22	0.0008363845	-7.09456497188668E-10	-0.0171863703	0.0097108051	0	850.7977971111	723.1415031576	1168.7358721677	850.9535010267														0.2647293314	-1.8651219115	1.9121068472	0.3921440494	2	0.3407836665	1.0511205191	38	2.4934043961	0.865422754	0.0138106793	3.8964871904	0.3269729871	0	0	1			6.73
171211_01-02_600components-0292	22	0.0008363837	-1.39370440932197E-09	-0.0215725952	0.010381629	0	851.1902371556	723.3888075182	1150.6991807919	336.6176882504														0.2060658847	-1.8912366687	2.3795071174	0.3921395999	1	0.4052623608	0.5255602595	52	2.4062487102	0.8681453013	0.0048828125	4.4480544852	0.4003795483	0	0	1			6.73
171211_01-02_600components-0293	22	0.0008363836	-5.59872444037169E-09	-0.0116134989	0.0146376193	0	849.4636268638	722.3786529955	863.4794545903	558.7836637504														0.3167301526	-2.31460653	2.0526759522	0.3920756321	1	0.3125	0.0929068059	49	2.9832176616	0.9878515962	0.0048828125	4.9083749718	0.3076171875	0	0	1			6.73
171211_01-02_600components-0294	22	0.0008363842	-2.22096789187558E-09	-0.0097558433	0.0137143116	0	851.2162516614	723.4238668592	1142.1506933114	658.6044013549														0.2607975817	-1.9504373462	2.0013171504	0.3919680628	1	0.3716272234	0.1313900649	51	3.9648534469	1.0413681385	0.0048828125	9.9118167682	0.3667444109	0	0	1			6.73
171211_01-02_600components-0295	22	0.0008363841	-4.14194116118737E-11	-0.0094050864	0.0249685635	0	849.9792163593	722.5766199975	995.267222062	745.4986894345														0.265655004	-2.0750726661	2.2848152441	0.3916913438	1	0.3716272234	0.5255602595	51	2.4988608381	0.8962211037	0.0048828125	4.4686610532	0.3667444109	0	0	1			6.73
171211_01-02_600components-0296	22	0.0008363844	-2.06892352345313E-09	-0.0127156413	0.0095085593	0	850.7216540232	722.8014901878	1000.268756634	401.866200719														0.2624568874	-1.6082579548	2.600399755	0.3915557429	1	0.3407836665	1.4865088938	46	2.4581911161	0.8406390884	0.0069053397	3.7072265949	0.3338783268	0	0	1			6.73
171211_01-02_600components-0297	22	0.0008363845	1.17352541532586E-09	-0.013815039	0.0427566825	0	850.4000741189	722.3468801912	1044.1968213201	168.1455028318														0.2598441417	-1.7013078901	2.1315730934	0.3913046647	1	0.3716272234	0.7432544469	48	2.3858651688	0.7557175627	0.0063322244	4.3401730228	0.3652949991	0	0	1			6.73
171211_01-02_600components-0298	22	0.0008363843	-1.57969403925191E-09	-0.0087640834	0.0123624011	0	850.4815699026	722.9851524446	1059.5986544708	621.6371611426														0.2546348622	-1.6855953853	2.4162710466	0.3911664706	1	0.3716272234	0.3716272234	51	2.545968009	1.0086295365	0.0048828125	5.3970591714	0.3667444109	0	0	1			6.73
171211_01-02_600components-0299	22	0.0008363842	3.13982954199365E-09	-0.0084916389	0.0086484826	0	851.1958559925	722.7565649521	1151.8613682712	509.5813150358														0.2427699702	-2.3694668449	1.774862417	0.3910539657	1	0.4052623608	0.1104854346	52	1.9155592022	0.3587528697	0.0048828125	4.5512741703	0.4003795483	0	0	1			6.73
171211_01-02_600components-0300	22	0.0008363843	-0.000000002	-0.0115387262	0.0082658777	0	842.6129922448	718.9062821032	875.3581636568	689.1542941465														0.5075772902	-2.2288814426	2.9054745103	0.3910105455	2	0.2627801298	1.0511205191	42	3.2695319495	1.899279201	0.0075303263	6.522112082	0.2552498035	0	0	1			6.73
171211_01-02_600components-0301	22	0.0008363846	-2.12869906091824E-09	-0.0181443721	0.0213522848	0	849.824385349	723.587957149	1124.207685526	364.0716106849														0.2622878085	-1.9103215456	2.2533166661	0.3909984709	1	0.3716272234	0.5255602595	51	2.3845928033	0.8208831781	0.0048828125	4.4056048898	0.3667444109	0	0	1			6.73
171211_01-02_600components-0302	22	0.0008363839	-0.000000003	-0.0170918758	0.0503882744	0	850.9463733895	723.3009809734	960.652798374	474.9944160684														0.2592529665	-2.2295862476	1.8640988854	0.3909252523	2	0.3716272234	0.5255602595	34	2.6384486286	0.8008646914	0.0212989792	4.8114601561	0.3503282443	0	0	1			6.73
171211_01-02_600components-0303	22	0.0008363846	0.000000003	-0.008749155	0.0109654712	0	850.6704099688	722.536737692	1115.9651414876	672.9534148758														0.2357615311	-2.1967877721	1.865388569	0.3908373883	2	0.3716272234	0.7432544469	33	1.5363114004	0.2382502892	0.0232267015	2.2306746594	0.348400522	0	0	1			6.73
171211_01-02_600components-0304	22	0.0008363848	-8.7584114386497E-10	-0.0089193205	0.0086946516	0	849.8186880778	722.8570406712	1082.6279416995	1022.3146654242														0.2555615592	-1.8326737687	2.6896457483	0.3908085641	1	0.3716272234	0.1313900649	51	2.7116475482	0.9139848318	0.0048828125	4.6547104118	0.3667444109	0	0	1			6.73
171211_01-02_600components-0305	22	0.000836384	9.45733302199523E-10	-0.0099134337	0.0120397113	0	850.4692076554	722.4153527893	1121.9786928042	309.8976492396														0.232220848	-2.4381627157	1.6324679034	0.3906586738	1	0.3716272234	0.1204852207	51	3.1801277036	0.767731443	0.0048828125	6.4070550639	0.3667444109	0	0	1			6.73
171211_01-02_600components-0306	22	0.0008363843	-9.3414532620818E-10	-0.0091822521	0.0110040166	0	849.0314738516	722.4705480083	1210.0701095124	591.7117605929														0.2876619183	-1.8768089993	1.7654780158	0.3905727786	1	0.4052623608	0.4819408829	52	3.2349628272	1.2085094024	0.0048828125	6.4514182491	0.4003795483	0	0	1			6.73
171211_01-02_600components-0307	22	0.0008363841	7.01992043639368E-10	-0.0098076927	0.0097792336	0	850.87497239	723.5556879293	1073.2764028771	1172.5555120209														0.2219345622	-2.1815456837	1.5158783638	0.3904265316	1	0.3716272234	0.4819408829	51	2.5882941981	0.7642907043	0.0048828125	3.7330901607	0.3667444109	0	0	1			6.73
171211_01-02_600components-0308	22	0.0008363846	4.30613921077538E-10	-0.0087729373	0.0350675491	0	851.0732516323	722.7166272654	1107.2072535417	581.1485337137														0.2575527212	-2.2506225761	1.8482293899	0.3904078599	1	0.3716272234	0.5255602595	51	2.4810462655	0.8519700441	0.0048828125	5.2994739133	0.3667444109	0	0	1			6.73
171211_01-02_600components-0309	22	0.0008363841	-0.000000004	-0.0117582571	0.0087696899	0	850.8345258535	723.2553879032	1055.6310214557	1351.0633021946														0.2467680805	-2.1602553038	2.2511877592	0.3901972962	1	0.4052623608	0.1432818818	52	2.6608094818	0.9859160895	0.0048828125	4.4020702621	0.4003795483	0	0	1			6.73
171211_01-02_600components-0310	22	0.0008363851	-3.78687873515215E-09	-0.0100681122	0.0096755535	0	850.347675159	722.8000908928	997.3780383328	1036.1736152395														0.2134305067	-2.0884280207	2.6017776654	0.3901778643	1	0.4052623608	0.9638817659	39	1.8626859844	0.4405594579	0.0150606526	2.934532966	0.3902017082	0	0	1			6.73
171211_01-02_600components-0311	22	0.0008363843	1.3262479710256E-09	-0.0121753721	0.0110186977	0	850.1711878098	723.0574061242	1136.2259059844	591.0987169181														0.2586067255	-2.1191396265	2.0774478682	0.390146632	1	0.3125	0.1013155902	49	3.3036218649	0.9261567808	0.0048828125	5.8653792131	0.3076171875	0	0	1			6.73
171211_01-02_600components-0312	22	0.0008363834	-4.84995604364283E-09	-0.0116753571	0.0141058407	0	851.5867738092	723.2067830158	1001.3675815167	461.1556472873														0.2340250417	-1.8461908403	1.7532467034	0.3900764137	2	0.3716272234	0.8838834765	34	1.8763771871	0.4790392699	0.0212989792	2.8822038201	0.3503282443	0	0	1			6.73
171211_01-02_600components-0313	22	0.0008363842	1.72301993436003E-10	-0.0087896822	0.0116608704	0	850.6777110175	722.7471531656	1136.9285154269	500.1758902153														0.2606831709	-2.4170428504	2.5106370181	0.3899853853	1	0.3407836665	0.5255602595	50	2.658938615	0.8778009972	0.0048828125	4.4558597124	0.335900854	0	0	1			6.73
171211_01-02_600components-0314	22	0.0008363846	3.40266455651072E-09	-0.0201322121	0.0118925983	0	849.9918739771	721.9168958448	1172.6430243708	642.8127573378														0.2501750008	-2.0505883178	1.8975048351	0.3898390141	3	0.3407836665	0.8105247217	33	2.3993788736	0.7330623061	0.0212989792	3.5877760958	0.3194846873	0	0	1			6.73
171211_01-02_600components-0315	22	0.0008363834	-0.000000002	-0.0088981946	0.0113735911	0	850.4151158542	722.8896154407	1159.7034877697	407.4254349096														0.2613446054	-2.1145897373	1.8756526952	0.3896900981	1	0.4052623608	0.5255602595	52	2.7025225881	1.1333821938	0.0048828125	4.9355571603	0.4003795483	0	0	1			6.73
171211_01-02_600components-0316	22	0.0008363845	2.48484879842872E-10	-0.0188595662	0.009735245	0	851.3906746496	723.3334164069	1093.7635593159	888.1634497955														0.2128667241	-2.0568009871	1.9392841316	0.3895208706	2	0.3716272234	0.4819408829	46	1.9644039188	0.4629887193	0.0075303263	2.6748371289	0.3640968971	0	0	1			6.73
171211_01-02_600components-0317	22	0.0008363842	1.58245320609803E-09	-0.0101868579	0.0096236794	0	849.8076528895	722.5521195551	1203.6528916566	398.9075841403														0.2731804859	-1.86547378	2.4351028315	0.3894279534	1	0.4052623608	0.0716409409	52	2.9314490119	0.9654116801	0.0048828125	9.5765301593	0.4003795483	0	0	1			6.73
171211_01-02_600components-0318	22	0.000836385	-3.68820239975699E-09	-0.0114238237	0.0091468135	0	849.8628687011	722.4991025472	1077.0466816621	951.5416141714														0.2612192334	-2.3190113472	1.571958626	0.3891255754	1	0.3125	0.0929068059	49	3.6956058258	0.8937005842	0.0048828125	9.7269462882	0.3076171875	0	0	1			6.73
171211_01-02_600components-0319	22	0.000836384	-1.82508276966109E-09	-0.0102787601	0.0212994555	0	850.7027461342	722.698218972	1057.141862813	327.1393461439														0.2585703746	-2.1305744231	2.1224037381	0.3890217661	2	0.3716272234	0.8838834765	36	2.1701028792	0.6863054115	0.0179102352	3.9008266813	0.3537169882	0	0	1			6.73
171211_01-02_600components-0320	22	0.0008363844	-1.15099384136955E-10	-0.0099856841	0.011081971	0	850.2033913304	723.0250239138	1145.2462898799	583.7696187062														0.2470805655	-1.7784832318	2.3464304995	0.3888582012	2	0.3716272234	0.8838834765	49	2.3687769996	0.8400212841	0.0058066754	3.8036386595	0.3658205481	0	0	1			6.73
171211_01-02_600components-0321	22	0.0008363849	3.05395568766079E-09	-0.0161739182	0.0099615882	0	850.4232326004	722.7135042325	1019.3609801685	548.410495404														0.2339004451	-2.2290680408	2.3569120555	0.388777109	1	0.3716272234	0.1432818818	51	2.6487867732	0.7651947279	0.0048828125	4.9044522675	0.3667444109	0	0	1			6.73
171211_01-02_600components-0322	22	0.0008363843	-2.15906451290258E-10	-0.0090163248	0.0085194012	0	850.2238588079	723.2536485643	1092.8452151416	811.6876001383														0.2259979087	-2.1914699922	1.8757613076	0.3887080025	1	0.3407836665	0.0851959166	50	1.9192653706	0.5746852287	0.0048828125	2.9750777572	0.335900854	0	0	1			6.73
171211_01-02_600components-0323	22	0.0008363842	2.27670903224626E-09	-0.0085615087	0.0152391288	0	850.4919341163	723.8384455221	981.6187479715	471.4883810985														0.256013993	-1.9775693953	2.8267052727	0.388543241	2	0.5255602595	0.7432544469	46	1.968019312	0.8166076969	0.0106494896	3.5583429944	0.51491077	0	0	1			6.73
171211_01-02_600components-0324	22	0.0008363844	0.000000003	-0.0143895768	0.0102014852	0	848.8588282354	721.0783323314	1078.5590607267	520.6370085655														0.2975223888	-2.3584878561	1.6444511107	0.3885179524	1	0.3125	1.25	49	2.9015865676	1.3170048362	0.0048828125	4.7068258898	0.3076171875	0	0	1			6.73
171211_01-02_600components-0325	22	0.0008363846	-1.20471484877656E-09	-0.0105786069	0.0107444515	0	849.3258500872	722.4192343322	1118.3012855136	1138.4897242969														0.2589988442	-2.3319869647	1.9941193255	0.3884727588	1	0.4052623608	0.8105247217	52	2.0541505232	0.8212841224	0.0048828125	3.5888074868	0.4003795483	0	0	1			6.73
171211_01-02_600components-0326	22	0.0008363835	-1.29532409711341E-09	-0.0094685407	0.0121377486	0	851.5167667789	723.4666019533	1059.1519485697	653.2200990042														0.2592299493	-2.8262253357	2.3287035365	0.3884326086	1	0.4819408829	0.0506577951	54	2.2010519816	0.9479760976	0.0048828125	3.7259878484	0.4770580704	0	0	1			6.73
171211_01-02_600components-0327	22	0.000836384	2.89929646386043E-10	-0.0178495306	0.0127931829	0	850.8712359242	723.2066072136	1163.2396900257	561.8184434287														0.2463368501	-2.3072275869	1.8858220966	0.3883990826	1	0.4052623608	0.4819408829	52	2.7664487631	0.9029377706	0.0048828125	5.6101029965	0.4003795483	0	0	1			6.73
171211_01-02_600components-0328	22	0.0008363844	8.08803472855022E-10	-0.0291599183	0.0107440547	0	850.6393136098	723.9955224983	970.2273892554	568.8087066148														0.23166827	-1.7303423838	2.1410197623	0.3883409847	1	0.3716272234	0.0656950324	51	2.6219021921	0.7287096526	0.0048828125	4.1648603697	0.3667444109	0	0	1			6.73
171211_01-02_600components-0329	22	0.0008363837	-3.87583184085795E-09	-0.0086866558	0.0131053042	0	850.3203816409	723.078614402	951.5158941392	713.198488119														0.2451236073	-2.4148392632	2.0027057867	0.3883327387	2	0.3716272234	0.8105247217	35	2.1596258978	0.5664838418	0.01953125	3.1795157518	0.3520959734	0	0	1			6.73
171211_01-02_600components-0330	22	0.0008363841	-7.59836230547817E-10	-0.0094949538	0.008778498	0	850.8304425136	722.9630273203	1114.635413936	350.6411566318														0.2110382511	-1.9880261718	1.8040442825	0.3882041473	2	0.4052623608	0.5255602595	49	2.3113518296	0.7262742519	0.0063322244	3.6850602346	0.3989301364	0	0	1			6.73
171211_01-02_600components-0331	22	0.0008363847	4.6577405832555E-10	-0.0142855924	0.0111508539	0	849.8256511552	722.1598367408	1128.2394495707	591.260123327														0.2606908454	-1.8667624886	2.216574365	0.3880732438	2	0.3716272234	0.1432818818	46	2.4688508291	0.6776723674	0.0075303263	4.4739431197	0.3640968971	0	0	1			6.73
171211_01-02_600components-0332	22	0.0008363842	1.74368964875566E-09	-0.0115252387	0.0097898015	0	851.0441266881	723.3639420853	1157.1640088568	763.2972932953														0.2237684369	-2.4287788722	1.7409179837	0.3878798638	1	0.3716272234	0.4819408829	51	2.6528986142	0.8048124686	0.0048828125	4.5204651835	0.3667444109	0	0	1			6.73
171211_01-02_600components-0333	22	0.0008363834	3.12716778979104E-09	-0.0140704589	0.0092956539	0	850.10905251	723.6089808825	1081.0126260964	789.0810709526														0.2282565349	-2.5560107836	2.2048571561	0.387874204	1	0.3716272234	1.0511205191	51	2.3346330033	0.7721134486	0.0048828125	3.3817543652	0.3667444109	0	0	1			6.73
171211_01-02_600components-0334	22	0.0008363846	-1.58572736317831E-09	-0.0118724484	0.0112544626	0	848.2635204316	721.4060200727	1154.9213310802	418.221518854														0.3694157581	-2.1648014485	1.7087303328	0.3878604782	1	0.3407836665	0.625	50	3.2942437452	1.5647398598	0.0048828125	6.6539640413	0.335900854	0	0	1			6.73
171211_01-02_600components-0335	22	0.000836384	-2.67116960472263E-09	-0.0106734218	0.0150749921	0	849.6675896862	723.1810105871	1096.4193808824	557.9159871119														0.2570402212	-2.2987669427	2.42624824	0.3876204743	1	0.3716272234	0.4419417382	51	2.3745566928	0.8602046644	0.0048828125	4.9423358866	0.3667444109	0	0	1			6.73
171211_01-02_600components-0336	22	0.0008363841	-2.20528116718932E-09	-0.0085601712	0.0091871458	0	850.050038273	721.8973616551	1167.7278933823	802.6164252032														0.2721371282	-2.2594279043	1.8221171287	0.3876119241	2	0.4052623608	0.6815673329	49	2.2926033291	0.7383862053	0.0063322244	3.8141566371	0.3989301364	0	0	1			6.73
171211_01-02_600components-0337	22	0.0008363848	0.000000003	-0.011559118	0.0118622872	0	851.0654966114	722.9466545933	1044.8487942638	745.8532655625														0.2217299413	-2.3943073274	2.0722727108	0.3875656083	3	0.3716272234	0.6815673329	34	2.1655530479	0.5613180792	0.0212989792	3.1892966364	0.3503282443	0	0	1			6.73
171211_01-02_600components-0338	22	0.0008363836	8.20457257084246E-10	-0.0176209742	0.0103665046	0	850.4049628457	722.1041914449	1179.4464943725	485.7078262467														0.2452996614	-2.415912306	2.3225653636	0.3875393634	2	0.3716272234	1.25	32	1.9535974874	0.5104010675	0.0253288976	2.5811019744	0.3462983259	0	0	1			6.73
171211_01-02_600components-0339	22	0.0008363844	-1.91736130335468E-09	-0.0100452509	0.0173258999	0	851.0458844346	722.5477175352	1052.7821193605	471.8458170664														0.2337440023	-2.7082061366	2.8225161586	0.3874690303	1	0.4052623608	1.146255054	40	2.2952579852	0.8489736282	0.0138106793	3.7071413727	0.3914516815	0	0	1			6.73
171211_01-02_600components-0340	22	0.0008363838	-6.33193376111897E-09	-0.0084501075	0.039702569	0	849.9855019045	722.2944224689	915.2651654866	379.220128782														0.2396827512	-1.7540171634	2.4569331397	0.3874605147	1	0.4052623608	0.7432544469	31	1.5931780886	0.3400920246	0.0301213052	2.037093383	0.3751410556	0	0	1			6.73
171211_01-02_600components-0341	22	0.0008363839	-2.76157293435681E-09	-0.0087234518	0.0102347413	0	850.1911310316	722.9663916246	1099.4624317922	679.26017993														0.3210046602	-1.938635103	1.7889230816	0.3873575214	1	0.3407836665	0.078125	50	2.9467676388	1.1768242495	0.0048828125	5.2055774502	0.335900854	0	0	1			6.73
171211_01-02_600components-0342	22	0.0008363842	3.5731135884775E-09	-0.0098270101	0.0191737592	0	850.3178686187	723.5306993656	966.324666436	481.5595809075														0.2161665368	-1.9691406631	2.084562063	0.3872653014	2	0.3716272234	0.6815673329	34	1.8023979412	0.4194854934	0.0212989792	2.64541165	0.3503282443	0	0	1			6.73
171211_01-02_600components-0343	22	0.0008363847	-1.11132855877014E-09	-0.0089335566	0.0117709801	0	850.2994098658	723.4192409681	1086.7920834531	799.943958179														0.2181693507	-1.7315956775	2.3579345245	0.3872429415	1	0.3716272234	0.0656950324	51	2.4666751899	0.7605146167	0.0048828125	4.7447799301	0.3667444109	0	0	1			6.73
171211_01-02_600components-0344	22	0.0008363843	1.70358958001011E-09	-0.0123750942	0.014778514	0	850.4188641791	723.1632134713	1169.9970590842	460.9390901259														0.2219902251	-1.6747932557	2.2939834022	0.3872193367	1	0.4052623608	0.1104854346	52	2.3148989221	0.7372680761	0.0048828125	3.3176809341	0.4003795483	0	0	1			6.73
171211_01-02_600components-0345	22	0.0008363844	0.000000002	-0.010488431	0.0089149975	0	850.0213887578	723.0579304466	913.7629504568	759.4539863238														0.2222521659	-2.1136175583	2.0144910597	0.3872189233	1	0.3407836665	0.0851959166	50	1.9689750518	0.5410889088	0.0048828125	3.1886930882	0.335900854	0	0	1			6.73
171211_01-02_600components-0346	22	0.0008363845	0.000000003	-0.0112970977	0.0109794747	0	849.5729003548	722.5850290718	1055.4004732526	714.223401186														0.2393551861	-2.3833761917	1.9305696088	0.3872125893	1	0.4052623608	0.573127527	52	2.6286548753	0.9280989827	0.0048828125	4.0488267309	0.4003795483	0	0	1			6.73
171211_01-02_600components-0347	22	0.0008363843	-1.51406507806632E-09	-0.0130532888	0.009591525	0	850.6946180222	723.1733849523	1098.6249736613	1088.4089688159														0.2578100246	-2.0016024606	2.3628544286	0.3870986949	1	0.4419417382	0.4819408829	53	2.1982302911	0.7632657249	0.0048828125	4.1688581949	0.4370589257	0	0	1			6.73
171211_01-02_600components-0348	22	0.0008363847	6.30718540771042E-09	-0.0094961221	0.049213481	0	850.459183152	722.956651469	923.3065358125	328.24197792														0.2436758076	-2.3267884421	1.6317094421	0.3870742632	1	0.4419417382	0.0716409409	53	2.3744999882	0.5994550703	0.0048828125	4.7498216701	0.4370589257	0	0	1			6.73
171211_01-02_600components-0349	22	0.0008363838	-1.33202741211056E-09	-0.021354985	0.0129961266	0	850.9247465901	723.5056697592	969.1528446643	368.0028086351														0.2213163319	-2.8304293132	1.8459505487	0.3870095867	1	0.3716272234	1.146255054	46	2.6127092346	0.9434583639	0.0075303263	3.6760156741	0.3640968971	0	0	1			6.73
171211_01-02_600components-0350	22	0.0008363843	-3.30002200572811E-09	-0.0159395708	0.0085965005	0	850.8093774514	722.6485961621	1175.9612572094	584.3756787055														0.2557628008	-2.0273844024	2.0484455984	0.3869883771	1	0.4419417382	0.4819408829	53	2.5586428355	1.0243671877	0.0048828125	5.2347596063	0.4370589257	0	0	1			6.73
171211_01-02_600components-0351	22	0.0008363849	1.59446351425519E-09	-0.0098210059	0.0250516999	0	849.9282786948	722.9849359197	1136.0867723886	713.9803286856														0.2277946764	-2.1600862797	1.851643297	0.3868879416	1	0.3407836665	0.0929068059	50	2.3584280934	0.7146223308	0.0048828125	3.696040257	0.335900854	0	0	1			6.73
171211_01-02_600components-0352	22	0.000836384	-3.91551039996757E-09	-0.0083816829	0.0215825427	0	850.8214443325	722.520427695	1030.6561589145	426.9511030182														0.2303084286	-2.1544205077	1.4649336178	0.3868253544	1	0.3716272234	0.5255602595	51	2.0193064898	0.6436881641	0.0048828125	3.5203984616	0.3667444109	0	0	1			6.73
171211_01-02_600components-0353	22	0.0008363842	7.90433171392387E-09	-0.0148141794	0.0099810445	0	851.2500418998	722.8014516371	1228.227151263	300.4287679517														0.2339521048	-2.2183730317	1.7465446283	0.3866979966	2	0.3716272234	0.5255602595	37	2.5399682253	0.6729365435	0.0164237581	4.125112684	0.3552034653	0	0	1			6.73
171211_01-02_600components-0354	22	0.0008363844	0.000000007	-0.0104608857	0.0101384279	0	850.6361544861	723.1082783803	1155.8713512798	606.1655975542														0.2115631526	-2.5158869913	2.0488559637	0.3866311859	1	0.3716272234	0.625	51	2.5585343392	0.8745718163	0.0048828125	5.069271506	0.3667444109	0	0	1			6.73
171211_01-02_600components-0355	22	0.0008363838	2.11953035274615E-09	-0.0094235008	0.0116844509	0	849.061086737	722.5030602607	1028.0508578885	763.3604954209														0.2636791984	-2.0564348861	1.6124242989	0.3865367048	2	0.2865637635	1.146255054	31	2.5215890436	0.6308497921	0.0212989792	4.0030768004	0.2652647843	0	0	1			6.73
171211_01-02_600components-0356	22	0.0008363838	2.22802653595168E-09	-0.0103596286	0.0098927261	0	847.4818881059	720.9720369447	824.8625818714	890.8692598235														0.3555999289	-2.3371305748	2.221118206	0.3865064563	2	0.3716272234	0.7432544469	42	3.1178843903	1.3529872215	0.0106494896	5.374896885	0.3609777339	0	0	1			6.73
171211_01-02_600components-0357	22	0.0008363844	-3.36400218056285E-10	-0.0091989308	0.0112778619	0	851.0552688276	723.2730108014	1206.9962507625	568.7579478478														0.2067169676	-1.9998606796	1.4879417654	0.3865022178	1	0.4052623608	0.1104854346	52	2.4541955337	0.8370737514	0.0048828125	4.2634099869	0.4003795483	0	0	1			6.73
171211_01-02_600components-0358	22	0.0008363836	3.585662161796E-09	-0.0085847069	0.0129834248	0	849.8676060336	722.6485757097	1139.3860879767	555.4170160307														0.2556902285	-2.0228253114	1.6942671271	0.3863967789	2	0.3125	0.7432544469	42	2.8945254499	0.9593727207	0.0089551176	5.2943915888	0.3035448824	0	0	1			6.73
171211_01-02_600components-0359	22	0.0008363841	3.25461160541091E-09	-0.0086613335	0.0187562446	0	851.0853261132	722.2546619536	1111.9393478543	107.2601309136														0.1922303815	-2.2501835891	2.1977785525	0.3863152711	3	0.3716272234	0.5255602595	34	2.1169184589	0.5441981844	0.0212989792	3.5607133755	0.3503282443	0	0	1			6.73
171211_01-02_600components-0360	22	0.0008363843	-3.52011522343138E-09	-0.0088106138	0.0108748246	0	849.924612214	722.127130807	1058.386584574	323.4225740856														0.2615291232	-1.7961345608	2.3499827667	0.3862943958	1	0.3716272234	0.573127527	51	3.1639902574	1.2148017339	0.0048828125	4.796395249	0.3667444109	0	0	1			6.73
171211_01-02_600components-0361	22	0.0008363839	-6.65559102341663E-10	-0.0088883802	0.0310771376	0	850.2796351299	722.7239693968	976.7098228226	323.4042988965														0.2274306391	-1.9007109517	2.27824405	0.3862876749	1	0.3716272234	0.0656950324	51	2.5102913143	0.7667594523	0.0048828125	6.1361072431	0.3667444109	0	0	1			6.73
171211_01-02_600components-0362	22	0.0008363842	4.23718761853478E-09	-0.0101355932	0.0116286023	0	849.5844245111	722.471619316	817.203544166	301.7363808587														0.2534249433	-1.6537267883	2.1149025113	0.3862803282	1	0.3125	0.0851959166	49	2.9554730101	0.8560290895	0.0048828125	7.2414989173	0.3076171875	0	0	1			6.73
171211_01-02_600components-0363	22	0.0008363843	-1.75058536729743E-09	-0.0090955614	0.015985179	0	850.187707031	722.8098683345	980.0309647925	428.174412386														0.2161467352	-1.6815756939	2.3917732227	0.3861746181	1	0.3716272234	0.078125	51	3.1070314029	0.7539425065	0.0048828125	8.1549221824	0.3667444109	0	0	1			6.73
171211_01-02_600components-0364	22	0.0008363842	-1.19290557210761E-09	-0.0150642793	0.0090356445	0	848.7320602865	722.2638476864	1153.2768287684	909.3846326021														0.2881940015	-1.8972912767	2.4391087002	0.3861704719	2	0.3716272234	0.7432544469	40	2.1111588058	0.7654181385	0.0126644488	3.1382920367	0.3589627747	0	0	1			6.73
171211_01-02_600components-0365	22	0.0008363837	-1.1923417595628E-09	-0.0088996264	0.016419878	0	851.6262545531	723.1671713079	1131.3938300445	361.9062802688														0.1941655773	-1.6944809695	2.6781230057	0.385945331	1	0.4419417382	0.0602426104	53	2.5028716029	0.8825072156	0.0048828125	4.4355419535	0.4370589257	0	0	1			6.73
