exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190625_01-02_600components-0133	21	0.0007516489	4.25720577980049E-09	-0.0056871902	0.0055991342	0														702.1898666191	766.6812224265	762.8631398351	428.747760893	0.8017589237	-4.4504552277	11.1035689864	1.3933056835	2	5	5	1	1.2288675066	0.0296990914	4.585020216	1.3235989054	0.414979784	0	0	1			7.06
190625_01-02_600components-0134	21	0.0007516494	-8.59045929159775E-09	-0.0053973691	0.0054780805	0														702.1747924344	766.6743957394	614.4880975753	322.7275103901	0.8070034978	-5.3334003486	13.9757221823	1.3932127091	2	5	5	2	1.1433850644	0.028125502	4.2044820763	1.2336600963	0.7955179237	0	0	1			7.06
190625_01-02_600components-0135	21	0.0007516504	1.20641737562815E-08	-0.0055740373	0.0052377367	0														701.5886934548	766.1763890333	738.6909496087	505.4746748282	0.8035690395	-11.5858137026	7.2063146876	1.3910238835	2	5	5	3	1.1964006286	0.0539432801	3.8555270635	1.3501999001	1.1444729365	0	0	1			7.06
190625_01-02_600components-0136	21	0.0007516502	-1.58036979748268E-09	-0.0051526511	0.0057051272	0														702.9498713276	766.1324709851	1147.6232781266	599.7584814708	0.7962474326	-5.7340301323	10.1650353411	1.3910164966	3	5	5	1	1.1702806526	0.0214580765	4.585020216	1.2539737482	0.414979784	0	0	1			7.06
190625_01-02_600components-0137	21	0.0007516501	1.81195171471364E-09	-0.0049052232	0.0052338123	0														702.1015309153	766.689787108	1403.0583666237	913.6819127581	0.7844344039	-11.26624423	4.8283605937	1.3839841513	2	5	5	2	1.1796720215	0.0375343838	4.2044820763	1.3523809832	0.7955179237	0	0	1			7.06
190625_01-02_600components-0138	21	0.0007516503	0.000000004	-0.0049583212	0.0054959388	0														701.949208593	767.1777666754	923.0190551724	635.5321767133	0.804759441	-12.2554089694	6.7233248297	1.3810160457	2	5	5	2	1.182369195	0.0359258055	4.2044820763	1.2763789424	0.7955179237	0	0	1			7.06
190625_01-02_600components-0139	21	0.0007516494	-1.1764258290311E-09	-0.005239016	0.0056341852	0														702.1047275426	765.9865843249	1036.3828043315	785.6192225396	0.7849471578	-12.7141163276	5.8657685252	1.3765068107	2	5	5	1	1.2369887425	0.0328802504	4.585020216	1.3316619186	0.414979784	0	0	1			7.06
190625_01-02_600components-0140	21	0.00075165	3.27096589917721E-10	-0.0047873101	0.0050481707	0														701.9195100737	766.2093626252	719.9029317929	527.5257018072	0.7906959137	-11.3799312709	4.4601231653	1.3700413669	2	5	5	2	1.1650272078	0.0342198038	4.2044820763	1.2762896108	0.7955179237	0	0	1			7.06
190625_01-02_600components-0141	21	0.0007516511	-1.17429808688078E-08	-0.0049745378	0.005108346	0														702.1921683288	766.2826263041	554.7760104503	411.3559743031	0.7896430992	-4.9181947108	12.6096168312	1.3664923947	2	5	5	1	1.1044849855	0.0141209695	4.585020216	1.1813466495	0.414979784	0	0	1			7.06
190625_01-02_600components-0142	21	0.0007516506	6.22681467283676E-09	-0.0062748595	0.0051516886	0														702.2180641756	766.1694043384	734.2952043044	329.0889783576	0.7988904111	-12.8644440639	7.22752904	1.3650578122	2	5	5	2	1.1452365318	0.02983623	4.2044820763	1.2671365681	0.7955179237	0	0	1			7.06
190625_01-02_600components-0143	21	0.0007516506	9.09432682501944E-09	-0.0051041724	0.0050343055	0														702.301443599	766.6681444308	871.0838726858	361.3619506872	0.7921616928	-10.2029072774	5.7730436541	1.3572005736	3	5	5	1	1.2336817192	0.0312806657	4.585020216	1.3097629617	0.414979784	0	0	1			7.06
190625_01-02_600components-0144	21	0.0007516505	6.22328015383154E-09	-0.0051703872	0.0052204751	0														702.5101393111	766.4952409913	1003.9084989887	673.021835556	0.7814771483	-11.2024236416	6.0630821183	1.3549982959	2	5	5	1	1.1755257845	0.0239614883	4.585020216	1.2639647195	0.414979784	0	0	1			7.06
190625_01-02_600components-0145	21	0.0007516476	0.000000001	-0.0143417786	0.0215097873	0														743.7687315126	774.3928892291	1211.2257965333	459.2996642009	0.9822053454	-4.00881062	6.0741867006	1.3472877482	1	0.009765625	2.7262693317	9	1.3090143363	0.3298201853	0.0048828125	1.6142240032	0.0048828125	0	0	1			7.06
190625_01-02_600components-0146	21	0.0007516496	8.8206114420412E-09	-0.0074819376	0.0051456846	0														701.8235662018	766.4330384938	865.8819794718	514.7308566425	0.7766594156	-5.9719498444	11.9259320659	1.3410530279	2	5	5	1	1.1468808217	0.0205950933	4.585020216	1.2261230998	0.414979784	0	0	1			7.06
190625_01-02_600components-0147	21	0.0007516507	1.1413539573376E-08	-0.0047850191	0.0052109102	0														702.5220129388	766.3164804141	614.8333046988	413.9432786994	0.7930439446	-6.3465650248	10.6073745335	1.3377614314	2	5	5	2	1.1541673952	0.0320508867	4.2044820763	1.2679957247	0.7955179237	0	0	1			7.06
190625_01-02_600components-0148	21	0.0007516506	2.3746221780041E-09	-0.0049489501	0.0051462424	0														702.148697838	766.6506012671	1178.8493669091	723.1336145855	0.7863528237	-11.1257719245	5.4260938685	1.3333376716	3	5	5	2	1.1875319962	0.0402460414	4.2044820763	1.3405946151	0.7955179237	0	0	1			7.06
190625_01-02_600components-0149	21	0.0007516494	-0.000000002	-0.0059318127	0.0052129458	0														702.0830606771	766.1324411459	809.7653068108	385.5405014168	0.7906887509	-4.6556461071	11.667814717	1.3238724513	2	5	5	2	1.1132240834	0.0235768577	4.2044820763	1.2050934121	0.7955179237	0	0	1			7.06
190625_01-02_600components-0150	21	0.0007516499	2.69988913554277E-09	-0.0050129908	0.0057162364	0														702.0308666736	765.4482760317	771.9154780437	504.2035954743	0.7878101026	-4.5565306515	14.310083033	1.3211761893	3	5	5	1	1.1410738824	0.0197868666	4.585020216	1.2131175965	0.414979784	0	0	1			7.06
190625_01-02_600components-0151	21	0.0007516497	-1.15222301284239E-08	-0.0045275013	0.0049664816	0														701.6345290392	766.1615047196	851.4200767648	578.0125228908	0.7833029903	-6.8928240548	11.82420282	1.3153091898	3	5	5	2	1.1839862013	0.0398825041	4.2044820763	1.3261718041	0.7955179237	0	0	1			7.06
190625_01-02_600components-0152	21	0.0007516483	0.000000001	-0.0408651831	0.0375953703	0														746.221021915	768.4647889747	1416.7871092181	652.7334693451	0.9632510338	-5.5492969566	11.7130343238	1.3140560811	0									0	0	1			7.06
190625_01-02_600components-0153	21	0.0007516492	3.69564103132583E-09	-0.0052959609	0.0053169875	0														702.4095549567	766.3775859651	1115.935069774	624.3276263218	0.7934577763	-6.2065315747	12.9910747462	1.3125286891	2	5	5	3	1.1733744888	0.0518469099	3.8555270635	1.2746105278	1.1444729365	0	0	1			7.06
190625_01-02_600components-0154	21	0.0007516502	-3.91074570637713E-10	-0.0053387607	0.0050812668	0														701.4738580386	765.8102293254	1106.4473837755	564.4464857737	0.7767787866	-9.6199636936	4.5582151946	1.308495207	2	5	5	2	1.1619787281	0.0362298883	4.2044820763	1.2791527631	0.7955179237	0	0	1			7.06
190625_01-02_600components-0155	21	0.0007516497	0.000000005	-0.0047826183	0.0054620196	0														701.4505139428	765.6935769935	498.1694398204	70.0032076187	0.7776055311	-9.7504930245	5.796107701	1.3080484826	2	5	5	1	1.1320641933	0.0185614807	4.585020216	1.1905115854	0.414979784	0	0	1			7.06
190625_01-02_600components-0156	21	0.0007516492	-1.4328258068138E-09	-0.0050187235	0.005337185	0														701.8473381615	766.9882844747	903.8535463952	440.8873750678	0.777793218	-5.9814036239	12.604998325	1.3038661538	2	5	5	2	1.1553276677	0.0354726087	4.2044820763	1.2561748824	0.7955179237	0	0	1			7.06
190625_01-02_600components-0157	21	0.0007516505	-6.50749168563231E-09	-0.0049073276	0.0054948714	0														701.9821901061	766.4457440674	581.5245478084	483.087008471	0.7535136795	-6.8027622692	11.1569972934	1.3027115749	2	5	5	2	1.1945144244	0.0468972106	4.2044820763	1.3353002951	0.7955179237	0	0	1			7.06
190625_01-02_600components-0158	21	0.0007516506	-1.54016067558597E-10	-0.0047651019	0.0047234971	0														702.4035689835	766.3266201105	645.6767004662	308.1287235766	0.7789379173	-11.9439962887	6.7532299194	1.2997031742	2	5	5	2	1.1358964051	0.0304430026	4.2044820763	1.2443964893	0.7955179237	0	0	1			7.06
190625_01-02_600components-0159	21	0.0007516494	3.88959197131006E-09	-0.0049919098	0.0059314343	0														702.2027160064	766.4975783079	916.8647366815	383.9833098769	0.7697745491	-5.7028214691	11.8665243176	1.2948543258	2	5	5	1	1.1573865477	0.0231691119	4.585020216	1.2253701098	0.414979784	0	0	1			7.06
190625_01-02_600components-0160	21	0.0007516491	-6.83651566832775E-09	-0.0073386321	0.0051345602	0														702.0794315086	766.6665617028	1117.1581212495	714.8735957327	0.7576776637	-6.2031228508	10.1737116624	1.2945660651	2	5	5	1	1.1265688065	0.0195178322	4.585020216	1.212648546	0.414979784	0	0	1			7.06
190625_01-02_600components-0161	21	0.0007516495	9.92713653923867E-09	-0.0052774356	0.0067602955	0														702.7179104224	766.7066066134	732.1776393465	408.5547733974	0.7685611559	-10.0034872462	6.8175267089	1.293693204	3	5	5	2	1.173602631	0.0413112942	4.2044820763	1.3041094922	0.7955179237	0	0	1			7.06
190625_01-02_600components-0162	21	0.0007516491	3.40766843247331E-09	-0.0047630671	0.0053018285	0														701.8949453604	766.4044600739	786.4587309341	376.6251239217	0.7818266608	-10.5525106507	5.9696765979	1.2883407126	2	5	5	1	1.0595663476	0.0086364843	4.585020216	1.099434923	0.414979784	0	0	1			7.06
190625_01-02_600components-0163	21	0.0007516501	8.88328425972836E-10	-0.0058407753	0.0054361059	0														701.712097686	766.1988857794	1171.3972008934	657.6988069912	0.7651844293	-11.5185643257	5.4621769906	1.2799853532	2	5	5	1	1.1115306533	0.0167882825	4.585020216	1.2112862711	0.414979784	0	0	1			7.06
190625_01-02_600components-0164	21	0.00075165	3.56574723749951E-09	-0.0059843164	0.0052693194	0														702.3164945125	766.2725519859	995.7495360315	558.9799008564	0.7726742931	-13.6912882985	6.5598906023	1.278303208	3	5	5	2	1.1087435888	0.0256130298	4.2044820763	1.2193777565	0.7955179237	0	0	1			7.06
190625_01-02_600components-0165	21	0.0007516502	-1.79845420434829E-09	-0.0057238335	0.005370702	0														701.5458273355	765.9295069044	874.3228473498	683.5973362905	0.7708861008	-11.4310050854	5.6776512929	1.2770498735	3	5	5	3	1.1569328069	0.0514839044	3.8555270635	1.2757755962	1.1444729365	0	0	1			7.06
190625_01-02_600components-0166	21	0.0007516516	-2.88466019409588E-09	-0.005090439	0.0049449258	0														701.3960514371	766.6667644157	828.3870482336	435.4085187844	0.7497103612	-5.4891666986	10.3854518016	1.2726502572	2	5	5	1	1.1061543631	0.0168097854	4.585020216	1.1919233536	0.414979784	0	0	1			7.06
190625_01-02_600components-0167	21	0.0007516499	1.31892441570266E-08	-0.0065220348	0.0057404873	0														702.517863987	765.9960143602	876.6093951872	351.2491247629	0.7523877497	-10.8890447969	5.9346088285	1.2703149853	3	5	5	2	1.1853938018	0.0463658094	4.2044820763	1.3276631242	0.7955179237	0	0	1			7.06
190625_01-02_600components-0168	21	0.0007516496	1.55113749177596E-09	-0.0056104398	0.0056506516	0														702.5639081383	767.1503108347	747.45131443	446.6594972382	0.7729012594	-7.7737531973	12.7277860234	1.2701685168	3	5	5	2	1.2365154876	0.0576277314	4.2044820763	1.3489040524	0.7955179237	0	0	1			7.06
190625_01-02_600components-0169	21	0.0007516487	-5.20992894948827E-09	-0.0056337134	0.0057340309	0														701.6271592036	766.5821574886	611.5230121061	235.0983265066	0.7584270232	-11.3108589665	5.1703138979	1.2685259093	2	5	5	2	1.158969427	0.0390549517	4.2044820763	1.3051910409	0.7955179237	0	0	1			7.06
190625_01-02_600components-0170	21	0.0007516504	-1.06846945558245E-08	-0.0051504877	0.0058460022	0														702.3454817174	766.0258247173	916.257209975	426.7129278837	0.7554422129	-12.0449907535	5.9523004369	1.2660994132	3	5	5	1	1.118369714	0.018827675	4.585020216	1.1721252504	0.414979784	0	0	1			7.06
190625_01-02_600components-0171	21	0.0007516496	-5.57476408273275E-09	-0.005216376	0.0053260595	0														701.563304541	767.0135701399	649.5005082167	267.8411190102	0.7599107152	-10.9756652623	7.4023689033	1.2651009691	2	5	5	2	1.1331845135	0.0316318521	4.2044820763	1.2384868383	0.7955179237	0	0	1			7.06
190625_01-02_600components-0172	21	0.0007516518	-2.64500046660131E-09	-0.0055740851	0.0052294563	0														702.1689631813	766.2481255054	1280.8575541265	740.4361170018	0.742779504	-6.22705328	10.0873687221	1.265039817	3	5	5	2	1.1782583111	0.0449560705	4.2044820763	1.2737507799	0.7955179237	0	0	1			7.06
190625_01-02_600components-0173	21	0.0007516504	4.08267507488927E-09	-0.005154867	0.0051385685	0														701.6910171925	766.2206231211	1281.121280544	745.7995969473	0.7563524787	-5.9679009913	11.932372633	1.2633467996	3	5	5	1	1.1109743577	0.0177691008	4.585020216	1.1916330176	0.414979784	0	0	1			7.06
190625_01-02_600components-0174	21	0.0007516517	-3.48436341216494E-09	-0.0055472476	0.0055834434	0														701.7319487013	766.2885180395	1171.6728524279	628.256128839	0.7718205897	-6.4108117419	11.4935127532	1.2624135151	2	5	5	2	1.1835674576	0.0438035788	4.2044820763	1.2818240342	0.7955179237	0	0	1			7.06
190625_01-02_600components-0175	21	0.00075165	6.65773820236631E-09	-0.0049512234	0.0051872677	0														701.8016202788	765.4815161649	534.368151334	153.4030857781	0.7571951192	-10.7187223912	5.1337593953	1.2614388017	2	5	5	2	1.1332059172	0.0328135837	4.2044820763	1.2377892468	0.7955179237	0	0	1			7.06
190625_01-02_600components-0176	21	0.0007516505	2.06841354251403E-09	-0.0047318797	0.0053745411	0														702.1642565757	765.6645606695	976.3226307657	597.865347319	0.7542795668	-7.8611901436	10.9829208891	1.2603292434	2	5	5	1	1.2242176356	0.0362173227	4.585020216	1.3043407638	0.414979784	0	0	1			7.06
190625_01-02_600components-0177	21	0.0007516496	-4.66520632549051E-09	-0.0048967602	0.0050832759	0														702.6485897215	766.014771141	1195.239199082	618.16763466	0.7599439846	-10.8840111807	6.2443099305	1.2515881278	2	5	5	2	1.1279527002	0.0314847076	4.2044820763	1.2398436531	0.7955179237	0	0	1			7.06
190625_01-02_600components-0178	21	0.0007516498	2.83067081225454E-09	-0.005293602	0.0053952413	0														702.3871216281	766.2284410029	791.2685024438	506.2665081283	0.7426083511	-10.1823523015	5.4965181399	1.2512441282	2	5	5	0	1.1406687698	0.0239219804	4.585020216	1.2017298128	0.414979784	0	0	1			7.06
190625_01-02_600components-0179	21	0.0007516496	-6.07224468308629E-09	-0.0058382397	0.0050098268	0														702.3256778338	766.4362962725	503.2448196658	276.1773437874	0.7567041113	-10.509342927	6.1528959113	1.2483168091	3	5	5	2	1.1913338854	0.0486156198	4.2044820763	1.2875360153	0.7955179237	0	0	1			7.06
190625_01-02_600components-0180	21	0.0007516502	-3.42855503366853E-09	-0.0053141635	0.0049478477	0														701.456868465	765.8408143134	1167.3444873095	666.9692227102	0.7299550329	-11.3045627117	5.10707625	1.2266959432	3	5	5	1	1.1132517388	0.0198209304	4.585020216	1.1960493882	0.414979784	0	0	1			7.06
190625_01-02_600components-0181	21	0.0007516497	1.2947681227832E-09	-0.0065843791	0.0058928131	0														701.9353500472	767.1067227879	845.1864208706	443.1081867876	0.7611699053	-7.7737842876	10.2764345504	1.2228607206	2	5	5	1	1.0969919375	0.0160687455	4.585020216	1.1462154972	0.414979784	0	0	1			7.06
190625_01-02_600components-0182	21	0.0007516502	3.55769279050727E-09	-0.0063065635	0.0055802013	0														701.7675359933	766.1851514679	936.867733441	579.5788101843	0.7278060437	-6.1195619916	10.4353971293	1.2150180126	3	5	5	1	1.1886932708	0.0335021213	4.585020216	1.3009825248	0.414979784	0	0	1			7.06
190625_01-02_600components-0183	21	0.0007516502	-4.88977236145927E-09	-0.0050246669	0.00504725	0														701.882595587	766.2880098153	886.5493613611	396.6495865054	0.7295669638	-8.2084562248	12.7721451129	1.2123570877	3	5	5	1	1.1846340272	0.0324841749	4.585020216	1.2611045772	0.414979784	0	0	1			7.06
190625_01-02_600components-0184	21	0.0007516484	7.83090407111552E-09	-0.0048832935	0.0050734701	0														701.6058890331	765.4539737854	787.8337858501	357.3353767132	0.7047002929	-6.5670437023	14.7630339664	1.2055407937	3	5	5	1	1.1345394573	0.0252011729	4.585020216	1.2104878382	0.414979784	0	0	1			7.06
190625_01-02_600components-0185	21	0.0007516509	-2.76555034135493E-10	-0.0054520483	0.0056920743	0														702.3462677639	766.7103022262	762.2645245891	302.2973858545	0.7503471757	-5.4648969008	9.8480747443	1.201912892	3	5	5	1	1.1148794801	0.0192033751	4.585020216	1.203358514	0.414979784	0	0	1			7.06
190625_01-02_600components-0186	21	0.000751649	-4.58613248938069E-09	-0.0063038757	0.0047344543	0														701.9829874926	766.2386032938	1070.4319241123	640.5390217867	0.7462718677	-5.2961237318	10.108429562	1.1984329496	2	5	5	2	1.1548153573	0.040430249	4.2044820763	1.2452986689	0.7955179237	0	0	1			7.06
190625_01-02_600components-0187	21	0.0007516514	-4.92937627643569E-10	-0.0051752372	0.0057323898	0														701.7895845331	766.1337181191	1040.7754397052	599.3758540078	0.7304445128	-12.1325344831	5.114137581	1.1948191389	2	5	5	1	1.1047395002	0.0192913233	4.585020216	1.1687022574	0.414979784	0	0	1			7.06
190625_01-02_600components-0188	21	0.0007516492	-6.07598699948232E-09	-0.0063661077	0.0050737925	0														701.951862235	767.0537966507	956.0239145884	676.925482412	0.7263012771	-9.9062003836	5.9035919798	1.1948167503	3	5	5	1	1.2262406547	0.0419943607	4.585020216	1.3065227119	0.414979784	0	0	1			7.06
190625_01-02_600components-0189	21	0.0007516492	-2.85915302152482E-09	-0.005324839	0.0056800186	0														702.6855007844	766.7076526291	1306.3981938752	645.2991108625	0.7141428772	-6.0777419343	11.9731716075	1.193042195	3	5	5	1	1.1348450156	0.0251435335	4.585020216	1.2059864859	0.414979784	0	0	1			7.06
190625_01-02_600components-0190	21	0.0007516495	0.000000001	-0.005297698	0.0059257464	0														701.4505172295	766.0530702802	644.078479303	245.5457470364	0.7228132637	-6.6020421329	9.281854927	1.1927496431	2	5	5	1	1.1734024591	0.0495707322	4.2044820763	1.2935395884	0.7955179237	0	0	1			7.06
190625_01-02_600components-0191	21	0.0007516498	-7.78495943119461E-09	-0.0051187785	0.0070548405	0														702.350934814	766.2296711966	1023.2636748927	408.0966652241	0.742450348	-10.9050734145	5.8058001778	1.1904912309	2	5	5	2	1.1540505756	0.0409656163	4.2044820763	1.2639653525	0.7955179237	0	0	1			7.06
190625_01-02_600components-0192	21	0.0007516488	-1.85639452178004E-09	-0.0060235404	0.005750751	0														702.4457991268	766.4490694987	645.6382476772	443.8716242957	0.7292064189	-7.0903953677	10.5085974843	1.1891447591	1	5	5	1	1.1872826318	0.0165312457	5	1.1872826318	0	0	0	1			7.06
190625_01-02_600components-0193	21	0.0007516499	-8.5993802921188E-09	-0.004916797	0.006396436	0														702.0169301494	766.2812945842	963.5445268473	446.03936544	0.7241269423	-7.4585618301	10.8486725389	1.1877242893	2	5	5	2	1.1356937919	0.0395570835	4.2044820763	1.2443533658	0.7955179237	0	0	1			7.06
190625_01-02_600components-0194	21	0.000751649	-2.07902809794139E-09	-0.0053571731	0.0051622184	0														701.8586615284	767.3732051876	607.7341733834	281.9153237046	0.7369264235	-12.3488527285	5.4659332668	1.1840073392	2	5	5	1	1.1706345839	0.0481052787	4.2044820763	1.3217325465	0.7955179237	0	0	1			7.06
190625_01-02_600components-0195	21	0.0007516501	9.88689798944116E-09	-0.0059156051	0.0049401079	0														702.0964205526	767.1597656737	844.4467649654	384.8405171335	0.7348608129	-6.2152070158	11.4287753517	1.1836803752	3	5	5	1	1.1133822226	0.0202133418	4.585020216	1.1706363734	0.414979784	0	0	1			7.06
190625_01-02_600components-0196	21	0.0007516494	3.89911881438876E-10	-0.0061267897	0.0052274604	0														701.8403875709	766.3961390076	1227.7078046759	679.8883491537	0.7173076226	-5.0667524503	13.8597776689	1.1818778574	1	5	5	1	1.1124025113	0.0104128881	5	1.1124025113	0	0	0	1			7.06
190625_01-02_600components-0197	21	0.0007516508	8.64032102867795E-09	-0.0045560412	0.0055461078	0														702.1631871677	765.9919544087	1108.4682118173	672.1963183375	0.718678101	-5.7210165004	13.0142731185	1.1802705372	3	5	5	1	1.0694004015	0.0128420632	4.585020216	1.1113299389	0.414979784	0	0	1			7.06
190625_01-02_600components-0198	21	0.00075165	5.37984216147842E-10	-0.0056637608	0.0049578191	0														701.8970103306	766.4582070343	777.1000263936	386.8499971373	0.7174744905	-5.1026312654	11.6057266534	1.1757799722	3	5	5	2	1.1354928578	0.0386229502	4.2044820763	1.255484495	0.7955179237	0	0	1			7.06
190625_01-02_600components-0199	21	0.0007516488	-3.74915137753374E-09	-0.0209246975	0.0146995592	1	-0.2666452305	117	999.5970291973	1.3701171875	3.7466415485	0.5652173913	1	1401.4615384615	970.0512820513	0.0013706695	0.9637226495	6.435984461	24.113326787	725.7422323902	771.4323223079	972.181282649	1395.5501834351	0.9505670713	-7.4966622573	8.7964684254	1.1742277063	1	0.0179102352	4.2044820763	3	1.0983814605	0.020873171	0.0150606526	1.1380769423	0.0028495826	0	0	1			7.06
190625_01-02_600components-0200	21	0.0007516481	-6.44715316000506E-10	-0.0214626958	0.0158963363	0														719.6612469972	771.2894910921	1259.0708149258	657.7888619321	0.9593543295	-6.8824350709	9.7206544438	1.1713474262	1	0.0089551176	3.8555270635	7	2.0220330379	0.3345100987	0.0053247448	2.7768392613	0.0036303728	0	0	1			7.06
190625_01-02_600components-0201	21	0.0007516511	5.92721354535258E-09	-0.0048551652	0.0053055082	0														701.7840596369	766.0566693041	980.2659967953	560.7565381022	0.7169443418	-7.2314574393	10.1939301144	1.1661617688	2	5	5	1	1.0909111458	0.0171645668	4.585020216	1.1687706737	0.414979784	0	0	1			7.06
190625_01-02_600components-0202	21	0.0007516498	-6.09214759427621E-09	-0.004891481	0.0057932508	0														702.2778717662	766.6432975322	754.1013892584	305.3492747816	0.7102299791	-6.812800514	10.035265012	1.1579678648	3	5	5	1	1.1126637112	0.0215894279	4.585020216	1.1548335932	0.414979784	0	0	1			7.06
190625_01-02_600components-0203	21	0.0007516503	7.17546349157294E-09	-0.005175461	0.0055008951	0														702.2995888874	766.5307086557	1029.1698581446	537.7700581468	0.7210750824	-6.1298173219	10.7410865084	1.1548548804	3	5	5	1	1.0931653141	0.0177939579	4.585020216	1.1587372285	0.414979784	0	0	1			7.06
190625_01-02_600components-0204	21	0.0007516507	3.28442006994724E-09	-0.0051037899	0.0064127621	0														702.0312989285	766.2338284188	682.4843824924	296.4850389983	0.6944422353	-6.4585206891	10.8069569684	1.1541371872	2	5	5	1	1.1281592165	0.0267941658	4.585020216	1.1883639746	0.414979784	0	0	1			7.06
190625_01-02_600components-0205	21	0.0007516497	-1.05956466853869E-08	-0.0046040311	0.0056510707	0														701.6853896452	766.4915413827	1231.5651845075	694.2506547784	0.709359342	-8.497146846	10.814306479	1.150553	2	5	5	0	1.2160557077	0.0444482391	4.585020216	1.288865767	0.414979784	0	0	1			7.06
190625_01-02_600components-0206	21	0.0007516493	3.09317012581004E-09	-0.007137931	0.0056134664	0														701.8104081683	766.2667390192	556.9964596203	368.1960182928	0.7014461682	-10.6440685241	5.018882044	1.146651679	3	5	5	2	1.1244716588	0.0387872181	4.2044820763	1.2499709053	0.7955179237	0	0	1			7.06
190625_01-02_600components-0207	21	0.0007516506	-5.12393550683758E-09	-0.0054372841	0.005228767	0														702.0301247329	766.1192159873	768.1306270233	470.4869127447	0.709518605	-6.0931499665	10.5319695168	1.1403175991	2	5	5	2	1.1657098116	0.052442569	4.2044820763	1.2573033197	0.7955179237	0	0	1			7.06
190625_01-02_600components-0208	21	0.0007516502	-1.25014703793951E-10	-0.0051629213	0.0053567047	0														702.0407750501	766.1690546955	681.5175645797	481.9651804077	0.6970865342	-4.7680666738	10.500431971	1.1332064161	2	5	5	1	1.1228040577	0.0251424205	4.585020216	1.1779807671	0.414979784	0	0	1			7.06
190625_01-02_600components-0209	21	0.0007516496	3.60336594705181E-09	-0.005195987	0.0056335067	0														701.9290994869	766.8634892046	943.0294699454	520.9308377179	0.7045225276	-8.3282658058	10.1094974239	1.1323399281	2	5	5	1	1.1292285898	0.0260446935	4.585020216	1.1945401218	0.414979784	0	0	1			7.06
190625_01-02_600components-0210	21	0.0007516509	3.5917769887674E-09	-0.0059432775	0.0047742596	0														702.5924143973	765.8005527259	439.757238749	134.4417159823	0.685372741	-9.9162218581	6.7896761688	1.1305698286	2	5	5	0	1.1775561378	0.0373918821	4.585020216	1.2582393674	0.414979784	0	0	1			7.06
190625_01-02_600components-0211	21	0.0007516495	2.14426396496594E-09	-0.0051427981	0.0055574458	0														702.1384287358	766.5940598604	850.6899578906	564.111315125	0.66490599	-7.3259058928	10.2926335227	1.1244402399	2	0.0106494896	4.2044820763	6	1.3155891277	0.0152028886	0.0069053397	1.5733988615	0.0037441499	0	0	1			7.06
190625_01-02_600components-0212	21	0.0007516503	-5.58864907146283E-09	-0.0051108859	0.0052349818	0														702.1627563814	766.0205349745	1582.0846625395	777.2022582737	0.70692159	-10.2126075556	7.9206863158	1.1236506855	2	5	5	2	1.1291861404	0.0405276739	4.2044820763	1.2223994234	0.7955179237	0	0	1			7.06
190625_01-02_600components-0213	21	0.0007516499	1.65469643272052E-09	-0.005469733	0.0051529632	0														701.6882822531	766.0322105544	952.1643440309	519.198531833	0.6891287903	-13.7266461993	6.6578383654	1.1187297119	3	5	5	2	1.113536724	0.0370156471	4.2044820763	1.2035213375	0.7955179237	0	0	1			7.06
190625_01-02_600components-0214	21	0.0007516498	-1.57365224157719E-09	-0.0062572089	0.0050601263	0														701.9616777226	765.3820962388	186.4696892857	125.5272282688	0.6820585278	-6.5385599032	8.5439161083	1.118179097	3	5	5	1	1.1405387058	0.0310136757	4.585020216	1.1839166713	0.414979784	0	0	1			7.06
190625_01-02_600components-0215	21	0.0007516495	1.59046479996047E-09	-0.0053538979	0.0049147632	0														701.9495054085	766.6673953164	892.7005277256	495.6839944859	0.698248434	-12.3127361819	8.4194858821	1.1159454687	2	5	5	2	1.1120369028	0.0369135062	4.2044820763	1.2058960847	0.7955179237	0	0	1			7.06
190625_01-02_600components-0216	21	0.0007516512	1.75638188011129E-09	-0.0050631565	0.005080745	0														702.6649392243	766.6441573921	877.8280877477	403.5552714661	0.6921962533	-9.4793137771	5.3575266045	1.1156563746	2	5	5	1	1.1769050198	0.0572206952	4.2044820763	1.2609473014	0.7955179237	0	0	1			7.06
190625_01-02_600components-0217	21	0.00075165	6.50015668552234E-09	-0.0055916952	0.0050226333	0														702.5657910117	766.0779546199	896.8177480186	441.3537657716	0.7030019914	-9.5452512473	5.4431931832	1.1119147351	2	5	5	1	1.1320686372	0.0418010856	4.2044820763	1.2423841609	0.7955179237	0	0	1			7.06
190625_01-02_600components-0218	21	0.0007516499	1.10768006636949E-08	-0.0051639116	0.0053880694	0														702.1815696671	766.4857403413	659.5702302997	284.6210930194	0.6949167598	-11.7757977462	6.0840645822	1.1106925782	3	5	5	1	1.2089644188	0.0438542389	4.585020216	1.2930876682	0.414979784	0	0	1			7.06
