exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	threshold.area	region.majmin.ratio	region.centroid.1	region.centroid.0	threshold.perc	region.extent	region.majaxis	mass.region	mass.total	region.eccentricity	mass.perc	region.minaxis	region.orient	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	length	freq.maxsnr.freq	freq.range.high	freq.rangesz	freq.integrate	freq.maxsnr	freq.avgsnr	freq.range.low	artifact	signal	noise	hemodynamic	movement	res
190625_03-04_600components-0444	21	0.0007516533	-1.88691064637158E-09	-0.0051382668	0.0052617797	0														692.3267329929	792.3811455751	910.4654088009	961.0584562252	0.0447610679	-8.7487630269	8.6654063419	0.5905161707	1	19	2.7262693317	0.0232267015	0.018343889	0.0188000707	1.6861714325	1.4132505676	0.0048828125	0	0	1			6.79
190625_03-04_600components-0445	21	0.0007516536	0.000000005	-0.0053520744	0.005000605	0														692.4058759798	792.5072327543	570.8446218837	870.5366447143	0.1244978315	-6.9702531004	7.5020746031	0.590309408	1	22	0.8105247217	0.0301213052	0.0252384927	0.0660505013	5.6640001191	2.4193085606	0.0048828125	0	0	1			6.79
190625_03-04_600components-0446	21	0.0007516531	4.23420589576201E-09	-0.0051201212	0.0053321337	0														692.0868136488	792.4310129497	866.6384855286	976.7736105406	0.048254912	-8.3428828881	8.8505700795	0.5902398584	2	8	3.8555270635	0.01953125	0.0088817604	0.0131418166	2.1837174531	1.6530330669	0.0106494896	0	0	1			6.79
190625_03-04_600components-0447	21	0.0007516532	3.81885992190853E-09	-0.0050976151	0.0067000337	0														692.3151380675	792.1396284726	1220.4232973874	919.8724757756	0.0777938044	-8.0919049087	8.531035912	0.5901124341	1	40	0.1703918332	0.1432818818	0.1383990693	0.1282837933	4.6261751737	2.0453333076	0.0048828125	0	0	1			6.79
190625_03-04_600components-0448	21	0.0007516534	1.25541803623317E-09	-0.0052906824	0.0054171855	0														691.5823122945	792.7461813672	876.0809853206	651.3697788564	0.0614636392	-10.6997565346	6.0471176905	0.5898026701	3	4	4.585020216	0.2026311804	0.0463811804	0.0038562834	1.0914073742	1.0469904024	0.15625	0	0	1			6.79
190625_03-04_600components-0449	21	0.0007516535	1.47117344000742E-09	-0.0084456944	0.0048311715	0														692.6573009472	792.5480350202	795.0854364757	927.4313786287	0.1058876581	-8.3371191333	9.3525341451	0.5897597952	2	13	2.5	0.1204852207	0.0778872624	0.0976484434	3.099687468	1.8566760269	0.0425979583	0	0	1			6.79
190625_03-04_600components-0450	21	0.0007516533	8.8682781152912E-10	-0.0047185326	0.0062698447	0														692.1935707045	791.8911098833	1144.1527865948	852.5717076241	0.0853279	-7.6856817112	7.8181202904	0.5896764679	2	26	0.573127527	0.0425979583	0.0377151458	0.0812194961	8.6122447013	2.5155957026	0.0048828125	0	0	1			6.79
190625_03-04_600components-0451	21	0.0007516538	1.43529755659299E-09	-0.0048537552	0.005034416	0														692.4444412416	792.4208704101	877.9881499584	840.8076972772	0.0657788231	-7.9454788969	9.1259708244	0.5895172423	2	5	3.5355339059	0.0069053397	0.0020225272	0.0021831291	1.89112665	1.3170010567	0.0048828125	0	0	1			6.79
190625_03-04_600components-0452	21	0.0007516535	-2.22308628207787E-09	-0.0048553353	0.0057180186	0														691.663971874	791.9153233221	1034.598988031	815.173329139	0.0351165588	-8.1341467431	8.4054510958	0.5894130639	2	29	1.4865088938	0.0552427173	0.0503599048	0.0620450589	2.600756027	1.70636842	0.0048828125	0	0	1			6.79
190625_03-04_600components-0453	21	0.0007516531	3.91291087615496E-09	-0.0051811863	0.005466747	0														692.0568870357	792.2404053919	896.5257687078	950.9752705791	0.0838621088	-7.9103523064	7.4069998965	0.5890668463	3	0	5	5	0.414979784	0.0040694727	1.0066545027	1.0050941647	4.585020216	0	0	1			6.79
190625_03-04_600components-0454	21	0.0007516537	-2.23101122708989E-09	-0.0053681846	0.0049319198	0														692.5643807188	792.2628821724	847.9549122026	835.0384582593	0.0861699779	-7.1471369198	12.2304716587	0.5889188983	3	3	4.585020216	5	1.1444729365	0.0497007744	1.0505207393	1.0329841082	3.8555270635	0	0	1			6.79
190625_03-04_600components-0455	21	0.0007516537	-1.24044723485463E-09	-0.0047158635	0.0053634246	0														691.2460565976	793.1046802731	587.6901471397	932.8703529307	0.1196634626	-8.5403458697	8.3575006463	0.5887950271	2	18	1.146255054	0.0212989792	0.0164161667	0.0989385262	8.8772641987	3.6922617874	0.0048828125	0	0	1			6.79
190625_03-04_600components-0456	21	0.0007516526	-4.32761373428505E-09	-0.0050324983	0.0051156867	0														691.6833620791	792.3375234447	624.7762464423	1116.3070394755	0.1011247113	-8.9749485141	7.6588362612	0.5887746443	2	2	4.585020216	0.8105247217	0.0672702748	0.0032940765	1.0220729631	1.0202907478	0.7432544469	0	0	1			6.79
190625_03-04_600components-0457	21	0.0007516533	-4.06713009258197E-09	-0.0077015474	0.0088557515	1	30	1.228953233	1139.3	883.2333333333	1	0.7142857143	6.8367507221	0.2037353516	1032.4026296362	0.5812841914	0.000197341	5.5630682588	-0.4782830674	693.3494125738	793.1130464583	890.7668623796	1107.2069067331	0.1725894211	-6.0171108111	11.7972425485	0.5885074479	3	0	5	5	0.414979784	0.0218360124	1.0398700031	1.0318816353	4.585020216	0	0	1			6.79
190625_03-04_600components-0458	21	0.0007516537	-3.10413796765426E-09	-0.0053487111	0.0067651777	0														692.0577503797	792.5773655463	1005.1536968626	845.952561849	0.0869167985	-7.1901424261	8.5418867656	0.5884641388	2	17	1.9277635318	0.01953125	0.0146484375	0.0500032997	3.3217997778	2.4955423027	0.0048828125	0	0	1			6.79
190625_03-04_600components-0459	21	0.0007516527	4.14902332488458E-09	-0.005561896	0.005095416	0														691.6268493716	792.4654146739	564.1402226704	997.01342629	0.1089493718	-9.4015638679	6.7012229311	0.5883756604	1	6	3.8555270635	0.009765625	0.0034334006	0.0035121638	1.6147073681	1.3506046309	0.0063322244	0	0	1			6.79
190625_03-04_600components-0460	21	0.0007516538	1.45449095395698E-09	-0.0048332073	0.0053083969	0														691.6356526901	792.1578011537	469.8325471932	821.7180942471	0.0208425646	-9.3482167856	7.0216769412	0.5882888279	2	15	1.4865088938	0.0164237581	0.0115409456	0.0734394531	6.587423919	3.877795674	0.0048828125	0	0	1			6.79
190625_03-04_600components-0461	21	0.0007516531	1.59945169831704E-09	-0.0051187535	0.0052207766	0														691.9546480989	792.9477400758	733.5128580157	940.3505498569	0.1243292476	-7.1131669199	10.2711092197	0.5882413333	2	4	4.2044820763	0.3716272234	0.0850634599	0.0075498368	1.0671489432	1.049799277	0.2865637635	0	0	1			6.79
190625_03-04_600components-0462	21	0.0007516543	5.56808858973744E-09	-0.0057181448	0.005449448	0														692.0673512916	792.593491055	991.850234479	915.0751612279	0.0333245972	-6.6180316283	9.3299754239	0.5882316006	3	3	4.585020216	5	1.4644660941	0.0557914625	1.0423075269	1.0300007228	3.5355339059	0	0	1			6.79
190625_03-04_600components-0463	21	0.0007516531	-1.62795851835451E-09	-0.00541427	0.0049329289	0														691.3106708971	792.5494846975	684.0542742745	822.5981701204	0.0995317893	-8.8836721399	7.8045991154	0.5880493525	2	5	4.2044820763	0.4419417382	0.1294417382	0.027381314	1.1829336035	1.1276371342	0.3125	0	0	1			6.79
190625_03-04_600components-0464	21	0.0007516535	8.75406962820365E-10	-0.0053677886	0.0052594971	0														692.2467100042	792.8339987079	1059.12780079	527.0326524362	0.0626810352	-8.80855526	9.4079813556	0.5871623699	4	0	5	5	0.414979784	0.0261458207	1.0487052457	1.0323266368	4.585020216	0	0	1			6.79
190625_03-04_600components-0465	21	0.000751653	2.27605934225822E-09	-0.0050386285	0.004877526	0														692.1696752356	792.5074195223	1177.833128993	761.6171000812	0.0578297695	-7.286254629	7.2532840183	0.5871335716	3	18	1.4865088938	0.0232267015	0.0179019567	0.0357060429	3.3302982772	2.0784892962	0.0053247448	0	0	1			6.79
190625_03-04_600components-0466	21	0.0007516535	-1.60877445148642E-09	-0.0052551925	0.0050634256	0														692.0385852625	792.8070757039	692.8393970397	565.9433667559	0.0921384421	-7.9209878083	6.870572051	0.5868454191	3	4	4.585020216	2.7262693317	0.6240282935	0.0530107488	1.0899611923	1.0579581397	2.1022410381	0	0	1			6.79
190625_03-04_600components-0467	21	0.0007516534	-1.4100354834491E-09	-0.0054417521	0.0061834717	0														691.8056375479	792.3996703608	1272.4825108977	877.7997348594	0.0490436917	-6.925307686	7.5765179976	0.5868324416	3	1	5	5	0.7955179237	0.0753166095	1.0979766187	1.0627389003	4.2044820763	0	0	1			6.79
190625_03-04_600components-0468	21	0.0007516533	-3.63783355935589E-09	-0.0049351875	0.0054961245	0														692.192940177	793.0903770029	988.367010342	756.8979083773	0.0504449058	-6.8813987635	7.5643975423	0.5866639215	1	26	0.8838834765	0.0425979583	0.0377151458	0.1134038301	6.9763657096	3.2332001277	0.0048828125	0	0	1			6.79
190625_03-04_600components-0469	21	0.0007516533	-0.000000006	-0.0051110875	0.0054219228	0														692.285273166	792.2305080897	757.8255756651	1014.2218191466	0.0318634215	-10.1753230331	6.8111612643	0.5862634319	1	17	1.25	0.01953125	0.0146484375	0.0733181078	5.7902706638	3.5102389008	0.0048828125	0	0	1			6.79
190625_03-04_600components-0470	21	0.0007516534	-6.53334686621755E-09	-0.0049044196	0.0052484597	0														692.2301227453	792.2904731443	773.4786694031	802.6364799003	0.0613226851	-6.4880799032	6.9829879883	0.5859817993	2	11	3.5355339059	0.2209708691	0.1280640633	0.019675869	1.1952065077	1.1106834757	0.0929068059	0	0	1			6.79
190625_03-04_600components-0471	21	0.0007516531	-1.5372753211822E-11	-0.0054860825	0.0053112877	0														692.3687983082	792.384938589	1061.9755823569	847.7993884327	0.0671585651	-6.8854345653	7.2049743774	0.5859470458	4	4	4.2044820763	2.7262693317	0.6240282935	0.0317688235	1.0680452476	1.0364570029	2.1022410381	0	0	1			6.79
190625_03-04_600components-0472	21	0.0007516528	3.45631996660196E-09	-0.0054309591	0.0050475214	0														691.4384072427	792.8582686747	840.668224755	740.5876869636	0.1268206861	-12.8004605277	6.1828367512	0.5859237382	3	5	4.2044820763	0.078125	0.0228822827	0.0095346647	1.3929033683	1.2229735226	0.0552427173	0	0	1			6.79
190625_03-04_600components-0473	21	0.0007516534	2.53190687611201E-09	-0.0050833397	0.0053806084	0														692.3468377027	792.1473696729	782.0130551737	773.1480965198	0.1004429868	-8.2186185269	8.3322210827	0.5855731616	2	3	4.585020216	0.1858136117	0.0295636117	0.0056506658	1.135262771	1.0947497862	0.15625	0	0	1			6.79
190625_03-04_600components-0474	21	0.0007516535	-5.15729694145952E-10	-0.0052832362	0.0052712062	0														691.5887884793	792.8317529229	696.668109472	768.065331438	0.0282057736	-8.0572948649	6.8700259815	0.5855324209	2	3	4.585020216	0.4419417382	0.0703145148	0.0027678429	1.0373095291	1.0207904243	0.3716272234	0	0	1			6.79
190625_03-04_600components-0475	21	0.0007516537	-1.29791639924871E-09	-0.0052157648	0.0053367849	0														691.7551692091	792.0360659842	989.2947116895	785.9399159025	0.1187624667	-6.9646623968	8.1321463909	0.58540853	3	4	4.585020216	0.1432818818	0.0327964472	0.0064685794	1.1601042612	1.0997049533	0.1104854346	0	0	1			6.79
190625_03-04_600components-0476	21	0.000751653	-1.5287247604745E-11	-0.0051216129	0.0054754236	0														692.2036390333	792.6720585492	942.9053584756	900.9648741809	0.0656522255	-6.6517513587	8.2233208072	0.585404545	3	1	4.585020216	5	0.7955179237	0.0070387304	1.0119442275	1.0061492016	4.2044820763	0	0	1			6.79
190625_03-04_600components-0477	21	0.0007516537	-4.67397508682399E-09	-0.0052733783	0.005817567	0														691.9883542361	792.5542455787	1165.6412832076	1005.55877605	0.09049413	-7.1690474491	9.5644958879	0.5853537729	2	30	1.3631346658	0.0602426104	0.0553597979	0.1585470929	5.957770932	2.9242858857	0.0048828125	0	0	1			6.79
190625_03-04_600components-0478	21	0.0007516534	-4.43330010097293E-11	-0.0046975285	0.0096614273	0														691.758503106	792.7716515459	1317.5725364015	703.4466493269	0.1302428192	-7.3675779147	8.6245466494	0.5850994245	3	4	4.585020216	0.4419417382	0.1011580718	0.0140274174	1.1087082314	1.0781160683	0.3407836665	0	0	1			6.79
190625_03-04_600components-0479	21	0.0007516534	0.000000004	-0.0055605608	0.0051566424	0														692.3392052825	792.3167521728	1102.7305792349	689.9881245977	0.0216060209	-8.6674174144	6.8599459136	0.5850081001	3	8	3.5355339059	0.078125	0.0355270417	0.0251157892	1.8524791428	1.4436930454	0.0425979583	0	0	1			6.79
190625_03-04_600components-0480	21	0.0007516537	-3.91224051326329E-09	-0.0049863408	0.0050568299	0														692.313642249	792.6466058749	632.8240759463	729.3188406029	0.0675548271	-8.7203994806	7.6271175343	0.5848302455	3	3	4.585020216	4.585020216	0.7294931525	0.0127288639	1.0216531058	1.0122809349	3.8555270635	0	0	1			6.79
190625_03-04_600components-0481	21	0.0007516533	1.19617745596959E-09	-0.005644358	0.0053737744	0														692.6594464257	792.1925855965	1238.1451752411	748.194499477	0.1113138359	-7.5947526181	8.3856018	0.5846939531	2	30	1.767766953	0.0602426104	0.0553597979	0.243234237	5.8181759283	3.0904548427	0.0048828125	0	0	1			6.79
190625_03-04_600components-0482	21	0.0007516533	2.31876074893858E-09	-0.0051442511	0.0056957342	0														691.5609969834	792.637612207	885.9154154039	827.0817696844	-0.0214044225	-6.3863960894	7.8951017888	0.5840480592	2	10	2.7262693317	0.0425979583	0.0230667083	0.0140715822	1.7616630475	1.4106168743	0.01953125	0	0	1			6.79
190625_03-04_600components-0483	21	0.0007516534	3.0907300164574E-10	-0.0047696625	0.0050451916	0														691.471747744	792.4328063567	814.4931638636	933.1606292196	0.0516281779	-6.9156574395	6.4186060015	0.5837220836	4	5	4.2044820763	3.8555270635	1.1292577319	0.083983658	1.0824509225	1.0582106419	2.7262693317	0	0	1			6.79
190625_03-04_600components-0484	21	0.0007516533	-3.57547853894454E-09	-0.0053403039	0.0049706878	0														691.8945607363	792.4464302301	909.8594750567	845.4551502114	0.1031896818	-6.7086922524	8.7799619365	0.5834561327	4	6	3.8555270635	4.2044820763	1.4782127446	0.1068566383	1.100021802	1.0614348854	2.7262693317	0	0	1			6.79
190625_03-04_600components-0485	21	0.0007516535	4.83207271597763E-09	-0.0052173813	0.0056519464	0														691.8841223925	792.3207807705	1377.5060913645	785.6099871517	0.09362276	-8.6079460448	7.8601290682	0.583406077	2	8	3.5355339059	0.0301213052	0.0136975471	0.0130351416	1.8144543242	1.4618068759	0.0164237581	0	0	1			6.79
190625_03-04_600components-0486	21	0.0007516536	-1.17734474692025E-09	-0.0052065733	0.0053079402	0														692.1420149297	792.7971067883	1048.7936857212	1038.3922590586	0.0746515132	-7.3941428064	8.001647455	0.5831497257	3	21	1.146255054	0.0656950324	0.0540816817	0.0223618875	1.888244496	1.2973372551	0.0116133507	0	0	1			6.79
190625_03-04_600components-0487	21	0.000751653	0.000000006	-0.0060348224	0.0055745226	0														691.8765279756	792.7211169643	600.2322489134	384.11739637	0.0281296549	-7.8487025313	6.9300856571	0.5830795786	5	1	5	5	0.414979784	0.0215693482	1.0354248657	1.0269577064	4.585020216	0	0	1			6.79
190625_03-04_600components-0488	21	0.0007516536	-5.09074944701806E-09	-0.0049212943	0.0054955012	0														691.9963470514	792.4449519873	1356.6140182545	744.7423215	-0.03737962	-7.4187487502	8.4413320293	0.5829827139	2	20	1.6210494433	0.0253288976	0.0204460851	0.0616388257	4.0583983028	2.7184895369	0.0048828125	0	0	1			6.79
190625_03-04_600components-0489	21	0.0007516537	-4.20520033677328E-09	-0.0051418809	0.0052402191	0														691.6066959431	792.373970596	655.4305525156	936.8068957707	0.0545599345	-6.9247978335	8.3613405417	0.5828953405	2	24	1.146255054	0.2026311804	0.1750098218	0.1913472155	3.6962646427	2.1328412099	0.0276213586	0	0	1			6.79
190625_03-04_600components-0490	21	0.0007516535	-0.000000002	-0.0052255507	0.0052932394	0														692.0542396062	792.8694870351	1062.827320619	945.7493561812	0.0765242311	-8.0950470072	6.6046167591	0.5827443795	1	34	0.7432544469	0.0851959166	0.0803131041	0.164791544	6.6351544719	2.6054761282	0.0048828125	0	0	1			6.79
190625_03-04_600components-0491	21	0.0007516528	3.36987915936888E-09	-0.0052556222	0.0050420814	0														691.9238763221	792.429731094	726.6976777605	967.7013133013	0.060268616	-9.5268486612	8.2341068631	0.5826423714	3	6	4.2044820763	0.0506577951	0.0178102789	0.0055459252	1.3077046331	1.1771836897	0.0328475162	0	0	1			6.79
190625_03-04_600components-0492	21	0.0007516532	-0.000000002	-0.004930297	0.0052996061	0														691.9781157803	792.7829479816	1277.7336923388	839.1693075143	0.04870349	-8.3994256608	6.1978054164	0.5826142525	2	16	2.292510108	0.0179102352	0.0130274227	0.0476255545	4.6175989483	2.7764315614	0.0048828125	0	0	1			6.79
190625_03-04_600components-0493	21	0.0007516529	-1.29255815575324E-09	-0.0054340091	0.0055270317	0														691.6347341032	792.4909227069	1064.0460046573	873.3878331462	0.0503721231	-7.2541393559	7.7585838436	0.5822955796	2	2	5	4.585020216	0.3805381398	0.0083577453	1.0115597382	1.0113175043	4.2044820763	0	0	1			6.79
190625_03-04_600components-0494	21	0.0007516533	-3.12438831265138E-09	-0.0051651159	0.0050169597	0														692.1480341003	792.2068732792	935.8801574704	499.4531921032	0.0072774288	-8.7377292566	7.7899284249	0.5822472791	2	2	4.585020216	5	1.1444729365	0.0470103521	1.0462516825	1.0302119363	3.8555270635	0	0	1			6.79
190625_03-04_600components-0495	21	0.0007516531	-4.13992545789155E-09	-0.0048097542	0.0055532308	0														692.0305170869	792.6009813964	677.0772024037	682.5750729839	-0.0164176755	-7.9477456224	7.9089897863	0.5820075014	4	13	3.5355339059	0.0552427173	0.0357114673	0.0298430284	1.9808358345	1.5057935264	0.01953125	0	0	1			6.79
190625_03-04_600components-0496	21	0.0007516535	2.91420592527505E-10	-0.0051787085	0.0059915473	0														692.0801613895	792.0378446037	832.4819900278	773.057014816	0.0159737056	-8.3958787033	7.1320852373	0.5816430932	3	3	4.585020216	1.6210494433	0.2579147775	0.0176517593	1.0671085326	1.0422933819	1.3631346658	0	0	1			6.79
190625_03-04_600components-0497	21	0.0007516535	2.37294013139515E-09	-0.0055329754	0.005268286	0														691.5666483902	792.4422930386	1118.57209673	817.8971415156	0.0238572681	-7.7810568821	7.8524043397	0.5814456671	2	11	2.9730177875	0.01953125	0.0113193709	0.0076266479	1.6943076957	1.3444509227	0.0082118791	0	0	1			6.79
190625_03-04_600components-0498	21	0.0007516534	-1.85534871950391E-09	-0.0048413848	0.0060724418	0														692.3794431231	791.9823503477	983.7167550487	624.3887331318	0.0130173259	-6.984593991	7.1566410289	0.5813380532	1	30	0.4052623608	0.0602426104	0.0553597979	0.1207614946	3.3829177601	2.4508200563	0.0048828125	0	0	1			6.79
190625_03-04_600components-0499	21	0.0007516536	-5.3985404766572E-09	-0.0049950676	0.0061216132	0														691.8190467385	792.4069525184	955.9373904662	961.9214612692	0.0307307627	-6.9810057771	7.4354864546	0.581230684	2	13	2.7262693317	0.0929068059	0.0600592896	0.0254681139	1.6690115334	1.3004450798	0.0328475162	0	0	1			6.79
190625_03-04_600components-0500	21	0.0007516535	2.06002112844115E-09	-0.0050329561	0.0057451008	0														692.1711858224	792.1863938105	548.8139653895	659.8630656054	0.0536762934	-6.8290639333	7.1051803831	0.5811647889	2	39	1.146255054	0.2409704415	0.2320153239	0.1249315234	1.8484708242	1.45826872	0.0089551176	0	0	1			6.79
190625_03-04_600components-0501	21	0.0007516531	-1.64202620159365E-09	-0.0057586076	0.0052268688	0														692.1473194281	792.1262485199	1049.3460703276	749.9274154959	0.0776711346	-6.4606493231	7.689659149	0.5810809787	5	7	3.8555270635	0.0929068059	0.0376640886	0.0171199428	1.3776806616	1.2744666111	0.0552427173	0	0	1			6.79
190625_03-04_600components-0502	21	0.0007516529	-5.13215630189266E-09	-0.0047250692	0.0057367167	0														692.4465961548	791.8959321213	963.7915867568	848.8878370075	0.0181700548	-8.2163159261	7.6744284016	0.581065577	3	5	4.585020216	4.585020216	1.3429213294	0.0825518266	1.0694913568	1.0479275334	3.2420988866	0	0	1			6.79
190625_03-04_600components-0503	21	0.0007516532	-0.000000005	-0.0051692996	0.0056344616	0														692.3587651733	792.3587662697	962.4873704488	731.7314792127	0.0434355779	-7.4133018438	9.8199311219	0.5808907692	1	24	1.25	0.0358204704	0.0309376579	0.072174094	4.102249822	2.4305544767	0.0048828125	0	0	1			6.79
190625_03-04_600components-0504	21	0.0007516537	2.41458477967957E-09	-0.0054644349	0.0049023309	0														691.5438974237	792.1849555844	874.1693303496	803.4609074357	0.0326520131	-8.2270476045	7.9599993385	0.5808589021	2	2	5	3.2420988866	0.2690810991	0.0068209149	1.0165989969	1.0123143577	2.9730177875	0	0	1			6.79
190625_03-04_600components-0505	21	0.0007516536	-1.32329949958415E-10	-0.0055799505	0.0052582334	0														691.4538090932	792.210763217	1012.8774663833	917.5568068253	0.0555795644	-8.3749908669	7.1271068761	0.58083308	6	2	5	2.5	0.207489892	0.0025148994	1.0086945548	1.0056327314	2.292510108	0	0	1			6.79
190625_03-04_600components-0506	21	0.0007516531	1.75056035518746E-09	-0.0052049227	0.0051674358	0														691.6326262275	792.5261275664	1038.5972710421	892.498872578	0.0835843848	-7.5119980918	7.7739336544	0.5806116532	2	10	2.9730177875	0.1703918332	0.0922668332	0.0750977511	2.0175835415	1.5658203814	0.078125	0	0	1			6.79
190625_03-04_600components-0507	21	0.0007516534	2.32389484797677E-09	-0.0052803094	0.006399462	0														691.7328149972	792.6046616611	657.825110982	831.0770987333	-0.0030844323	-8.3202465564	8.8773718754	0.5802013557	2	10	2.9730177875	0.0929068059	0.0503088476	0.0367283145	1.9018330838	1.5147957979	0.0425979583	0	0	1			6.79
190625_03-04_600components-0508	21	0.0007516536	-6.06006134918977E-10	-0.0049809182	0.0063696148	0														691.9626723619	792.2998653827	14.7017022292	1098.5221376412	-0.0055153743	-7.6495013157	8.3788005883	0.5801541159	1	25	1.146255054	0.0390625	0.0341796875	0.0386678177	2.6955805728	1.649547003	0.0048828125	0	0	1			6.79
190625_03-04_600components-0509	21	0.0007516532	-1.88441173696617E-09	-0.0052023017	0.0049934857	0														692.0974724363	792.7391627215	1098.7240452036	738.1349394317	-0.0069814963	-8.13931298	7.0297152842	0.5798952076	3	5	4.2044820763	3.2420988866	0.9495887786	0.1701202174	1.2165855335	1.1418942343	2.292510108	0	0	1			6.79
190625_03-04_600components-0510	21	0.0007516534	2.34764525628952E-09	-0.0053786082	0.0053608406	0														692.3282127971	792.5275207999	1010.5161056305	729.6649446603	0.0516219973	-7.1608203187	8.3111071835	0.5797973765	2	26	1.25	0.0425979583	0.0377151458	0.0370673381	2.5445009147	1.6118796771	0.0048828125	0	0	1			6.79
190625_03-04_600components-0511	21	0.0007516538	-2.75640009158621E-09	-0.0049548252	0.0054360609	0														692.5345056594	792.7595058793	987.3460788847	794.6538151121	0.0404792307	-7.4694330577	8.0410247122	0.5796450042	3	0	5	5	0.414979784	0.0357264463	1.0538714984	1.0445904437	4.585020216	0	0	1			6.79
190625_03-04_600components-0512	21	0.0007516538	1.7682775587409E-09	-0.0049588425	0.0057753138	0														692.378475679	792.6124877842	852.6387583814	726.8881230254	0.0166705983	-8.5776359153	7.8967142105	0.5793468053	2	5	3.8555270635	0.3125	0.0915291309	0.0085943382	1.0763223296	1.0576425155	0.2209708691	0	0	1			6.79
