exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190613_01-02_600components-0280	22	0.0007516481	-3.11462868286017E-09	-0.018962865	0.013577943	0														650.4662851243	782.5127968428	236.1746404396	666.5561701773	0.477603972	-3.324857128	3.6593295672	0.6448744059	1	0.15625	0.15625	41	2.8531911188	0.4322334356	0.0048828125	8.8028163638	0.1513671875	0	0	1			7
190613_01-02_600components-0281	22	0.0007516464	2.32214278768429E-09	-0.0223580359	0.0078399919	0														651.5328772951	780.4375733516	195.310830571	578.6064132678	0.4559749538	-3.0833703748	5.1591906265	0.6440216037	2	5	5	0	1.0589765325	0.0246636835	4.585020216	1.1057738923	0.414979784	0	0	1			7
190613_01-02_600components-0282	22	0.0007516478	-2.59799781178298E-09	-0.0106662503	0.0099933168	0														651.8192730081	780.4985406122	270.6923417759	385.3669353968	0.4620152853	-3.4228737099	3.7597929107	0.6423767609	2	0.078125	0.3125	33	3.3729776492	0.4553189052	0.0048828125	9.2573174765	0.0732421875	0	0	1			7
190613_01-02_600components-0283	22	0.0007516468	-5.15563133540258E-09	-0.0195058751	0.0156202189	0														651.2062083794	780.4270675363	255.8773061628	386.5646171354	0.4619027828	-3.6953031713	3.1091571344	0.6414601738	1	0.0929068059	0.3125	35	4.5269596215	0.619206169	0.0048828125	14.4918053592	0.0880239934	0	0	1			7
190613_01-02_600components-0284	22	0.0007516476	-2.41910757795595E-09	-0.0152697815	0.0091027039	0														649.4181806302	780.1991875755	196.4160886283	1202.398396383	0.4399263101	-3.4684466519	2.7667710146	0.6411780812	1	0.0851959166	0.2865637635	34	3.0286358134	0.3625542834	0.0048828125	9.5256428923	0.0803131041	0	0	1			7
190613_01-02_600components-0285	22	0.0007516491	-5.71702766072495E-10	-0.0120327701	0.0109959833	0														650.6970276547	781.2228251876	283.5539694806	83.8361992786	0.4440820455	-3.9907989785	4.141500533	0.6409539945	1	0.1703918332	0.1432818818	42	3.4220052577	0.5928466924	0.0048828125	13.8891961044	0.1655090207	0	0	1			7
190613_01-02_600components-0286	22	0.0007516468	7.86449455044906E-09	-0.0177784618	0.0123571626	0														649.5929274147	779.4829970067	248.7867038594	425.0451172556	0.4262048165	-3.8281607155	2.2947308126	0.6398791493	1	0.078125	0.3407836665	33	5.0331863595	0.5782168475	0.0048828125	17.0321906785	0.0732421875	0	0	1			7
190613_01-02_600components-0287	22	0.0007516482	-3.01822931669741E-10	-0.0144298305	0.009024442	0														649.681565017	780.3844657528	258.5465120877	488.5990447481	0.4220560252	-3.728557658	2.8245094304	0.6393799966	3	0.15625	3.8555270635	8	1.0710770596	0.0163992522	0.0851959166	1.1079834231	0.0710540834	0	0	1			7
190613_01-02_600components-0288	22	0.0007516465	-5.28224525142614E-09	-0.0166547761	0.0208426465	0														650.4064458035	780.2726753391	229.7445255453	865.3028230284	0.4244194061	-2.9331049996	3.2625647911	0.6370894836	1	0.078125	0.3125	33	4.3164433438	0.5152562583	0.0048828125	14.9978016825	0.0732421875	0	0	1			7
190613_01-02_600components-0289	22	0.0007516466	-0.000000003	-0.0167600747	0.0100746323	0														649.5886074179	780.4614097316	251.4079531943	394.2314512256	0.4441954122	-3.7177938263	3.381826495	0.6365534479	3	5	5	0	1.0436963987	0.0194244017	4.585020216	1.0806561075	0.414979784	0	0	1			7
190613_01-02_600components-0290	22	0.0007516461	5.33187205177953E-09	-0.0125560505	0.0148674746	0														651.028609232	780.623986059	345.2722638692	458.9673909345	0.4385731272	-3.0070191577	3.3858139742	0.6361164482	1	0.0656950324	0.3716272234	31	4.3550534289	0.4868080086	0.0048828125	15.5636755698	0.0608122199	0	0	1			7
190613_01-02_600components-0291	22	0.0007516496	2.69574766002781E-10	-0.0246984703	0.0091112128	0														648.9565025086	779.7265259306	242.784997667	95.0961775805	0.4362311859	-3.9776812284	2.7648098809	0.6354581999	1	0.0929068059	0.3125	35	4.4780298572	0.5714988697	0.0048828125	14.5296112512	0.0880239934	0	0	1			7
190613_01-02_600components-0292	22	0.0007516483	-4.5860082983031E-09	-0.0092472641	0.0103628299	0														650.1701231778	780.8237297511	181.8418631517	553.0693140455	0.4470962706	-4.3305273663	3.7715496068	0.6331214156	3	5	5	0	1.0421273862	0.0181224204	4.585020216	1.0826537455	0.414979784	0	0	1			7
190613_01-02_600components-0293	22	0.0007516476	3.86213389655496E-09	-0.0103363115	0.0133569333	0														651.2297151278	781.282532641	201.8382235045	681.5460265156	0.4310994187	-2.7467050659	5.948413042	0.6320309953	2	0.1104854346	1.146255054	24	1.5732811116	0.1376912378	0.0150606526	2.6854992658	0.095424782	0	0	1			7
190613_01-02_600components-0294	22	0.0007516473	-6.40273613886944E-12	-0.012058235	0.008101276	0														650.5933102623	781.5204079849	223.5929009494	319.5022795004	0.4218846155	-3.8941797842	3.2243662975	0.6305373967	1	0.1313900649	0.2209708691	39	3.3232553308	0.4374578423	0.0048828125	11.4973050155	0.1265072524	0	0	1			7
190613_01-02_600components-0295	22	0.0007516481	0.000000002	-0.0098344017	0.0116825615	0														651.0825742006	781.312765795	284.6607050959	407.7819371277	0.4658500972	-3.8779984473	3.3882528483	0.6298717979	1	0.0851959166	0.3407836665	34	4.0823148293	0.5820895736	0.0048828125	12.1790649239	0.0803131041	0	0	1			7
190613_01-02_600components-0296	22	0.0007516467	1.73733601792526E-09	-0.0083927617	0.0139572161	0														652.0118046763	780.6265984417	229.1825789165	471.5768038258	0.4311170509	-4.360762704	4.3269100591	0.6287353866	1	0.1313900649	0.2409704415	39	2.8806492033	0.436048624	0.0048828125	8.0605139687	0.1265072524	0	0	1			7
190613_01-02_600components-0297	22	0.0007516467	-1.102047596597E-09	-0.0160673921	0.0168163957	0														650.4702210022	780.2889189306	238.9008606105	347.0788902917	0.3922372565	-5.2731779982	3.1332024226	0.6279186092	1	0.0602426104	0.4819408829	30	6.5605989189	0.6265331374	0.0048828125	22.9766316112	0.0553597979	0	0	1			7
190613_01-02_600components-0298	22	0.0007516487	-2.27517610514115E-09	-0.0109266902	0.0250307539	0														650.5081507924	780.7973940933	250.2705888512	86.8135992354	0.4243448593	-3.7183173326	2.792332775	0.6250790217	1	0.2209708691	0.1432818818	45	3.428656372	0.6801681087	0.0048828125	9.706923704	0.2160880566	0	0	1			7
190613_01-02_600components-0299	22	0.0007516457	-3.83818005234012E-09	-0.0129250572	0.0095682221	0														650.7742727886	780.2811745008	257.8796652259	567.4619939072	0.4228879659	-2.7957892617	3.7925419697	0.6247887051	1	0.1313900649	0.1858136117	39	4.0758812708	0.5615742903	0.0048828125	15.438176119	0.1265072524	0	0	1			7
190613_01-02_600components-0300	22	0.0007516467	-3.93829504229608E-09	-0.0085890038	0.0179256785	1	-1.2135536504	140	986.808562745	1.5341796875	5.1279479445	0.3846153846	1	1344.9071428572	945.4071428571	0.0015546883	0.9808012978	6.0380477081	30.9627943335	658.4931137041	786.6248156696	925.2997870493	1334.5780645507	0.6768693443	-3.2898336122	2.6805248513	0.62459647	2	5	5	0	1.1037691592	0.0236914564	4.585020216	1.165317435	0.414979784	0	0	1			7
190613_01-02_600components-0301	22	0.0007516468	-3.42211744610964E-09	-0.008419922	0.0093268287	0														650.9068934979	781.3122517333	209.3669990158	621.1719694868	0.447971891	-2.756816532	4.0941811443	0.6227514867	1	0.1204852207	0.2409704415	38	4.4576214073	0.6569389655	0.0048828125	15.0623232933	0.1156024082	0	0	1			7
190613_01-02_600components-0302	22	0.000751647	3.99191078250357E-10	-0.0177997553	0.0195998013	0														667.1312471262	786.9077005649	1484.3315686457	1026.1977219318	0.5691602074	-4.9107209558	1.9889807408	0.6215390051	2	5	5	1	1.1192671445	0.0634787161	4.2044820763	1.1538622291	0.7955179237	0	0	1			7
190613_01-02_600components-0303	22	0.0007516482	-9.03381228508853E-10	-0.014394877	0.0108588078	0														650.2634462194	781.5601920265	180.0705289151	543.5217603959	0.424396496	-2.7667775655	3.8622809047	0.6211693492	2	0.15625	2.1022410381	15	1.2121991505	0.0644073175	0.0464534029	1.4942788127	0.1097965971	0	0	1			7
190613_01-02_600components-0304	22	0.0007516474	4.64016332598792E-09	-0.0103990813	0.0081225838	0														650.2356604368	781.0945104944	227.1172198424	466.1678943201	0.4078236509	-2.984108862	3.6447564645	0.6211213737	1	0.0851959166	0.2865637635	34	4.1645781182	0.4723720634	0.0048828125	15.8278573175	0.0803131041	0	0	1			7
190613_01-02_600components-0305	22	0.0007516482	5.25711231185309E-10	-0.0126801097	0.0121506336	0														649.848737356	780.4295878835	175.8294760171	784.9239875645	0.391453342	-2.5989002532	3.496097197	0.620074671	1	0.1703918332	0.1432818818	42	5.9836298528	0.9134544685	0.0048828125	25.5316997637	0.1655090207	0	0	1			7
190613_01-02_600components-0306	22	0.0007516468	2.37209980666345E-09	-0.0109950566	0.0119191282	0														650.0953629768	781.16655901	202.815015368	668.6817141264	0.4130368782	-3.717770782	2.6510161442	0.6191394598	1	0.0716409409	0.3407836665	32	2.4151016785	0.2333819137	0.0048828125	7.9761438253	0.0667581284	0	0	1			7
190613_01-02_600components-0307	22	0.0007516469	4.67875700863409E-09	-0.0085527728	0.0088784613	0														650.907000955	781.3857325389	227.6082858523	233.961454863	0.4334809792	-3.8991668087	2.456657792	0.6163599738	1	0.1013155902	0.2409704415	36	6.780239492	0.936280957	0.0048828125	30.7312977174	0.0964327777	0	0	1			7
190613_01-02_600components-0308	22	0.0007516475	7.753048782095E-09	-0.0257018964	0.0096033738	0														649.4058055286	780.5087501587	246.7389998912	600.4511889016	0.3840433264	-3.1334991277	2.9747182741	0.6158129924	1	0.1313900649	0.2209708691	39	3.3452322678	0.444056838	0.0048828125	9.9511825895	0.1265072524	0	0	1			7
190613_01-02_600components-0309	22	0.0007516459	2.30696721617818E-09	-0.008309821	0.0155588837	0														650.9286887202	780.3094992903	256.3762422598	688.0452587643	0.3939032459	-4.1566813617	2.4612235348	0.6149595706	1	0.0851959166	0.2865637635	34	7.2393695685	0.8430817598	0.0048828125	27.7649724763	0.0803131041	0	0	1			7
190613_01-02_600components-0310	22	0.0007516455	-6.51866076488516E-09	-0.0114362786	0.0138117033	0														650.4977648613	781.3375358909	204.7853719458	552.0007263834	0.4061008578	-3.9637032409	3.4007467085	0.61117222	1	0.1104854346	0.2209708691	37	2.5904092287	0.3538483307	0.0048828125	9.4191329894	0.1056026221	0	0	1			7
190613_01-02_600components-0311	22	0.0007516469	-4.86112551680497E-09	-0.0100297165	0.0181049955	0														650.2719528213	780.53494116	252.441751514	423.1556123512	0.3891599066	-4.0794205079	3.0421376241	0.610900742	1	0.078125	0.3716272234	33	6.9526915846	0.77865091	0.0048828125	21.6048115015	0.0732421875	0	0	1			7
190613_01-02_600components-0312	22	0.000751645	-1.39109142040164E-09	-0.0102827001	0.0137966869	0														650.4568544567	780.3469771885	201.7858850353	831.1898021763	0.3803018341	-3.265446548	3.7466550351	0.6107977435	1	0.15625	0.15625	41	3.8423846843	0.5736674614	0.0048828125	15.3491328413	0.1513671875	0	0	1			7
190613_01-02_600components-0313	22	0.000751645	-7.13051139649964E-09	-0.0092977223	0.0185850913	0														650.1319688048	780.6233892417	214.3937376017	295.973876128	0.3853315324	-4.2682431057	3.7447205319	0.6107333616	2	0.0656950324	0.4052623608	31	4.6351688763	0.4850228884	0.0048828125	12.959380566	0.0608122199	0	0	1			7
190613_01-02_600components-0314	22	0.0007516476	1.91165286871042E-09	-0.0098096614	0.0100320175	0														650.4497875374	781.0393161405	212.3489202361	366.3108482224	0.3983768332	-3.6141124295	3.3306163327	0.6103505885	1	0.15625	0.15625	41	3.0947745427	0.3982927207	0.0048828125	12.8155232883	0.1513671875	0	0	1			7
190613_01-02_600components-0315	22	0.0007516455	1.85286627813699E-09	-0.0187326098	0.0245001508	0														650.6654314605	781.5302910196	236.5539918568	642.5341905539	0.4049102601	-4.9944249577	2.4221439472	0.6100780398	1	0.1013155902	0.2627801298	36	5.6116989778	0.6371788995	0.0048828125	23.7735217036	0.0964327777	0	0	1			7
190613_01-02_600components-0316	22	0.000751648	2.87922656932805E-09	-0.0075638397	0.0116207154	0														650.3849095946	779.7742505215	231.7574041261	448.3246719185	0.4018060442	-4.2723781186	3.5061329316	0.6088187002	1	0.1432818818	0.2026311804	40	6.1711121683	1.0144279059	0.0048828125	23.6455467893	0.1383990693	0	0	1			7
190613_01-02_600components-0317	22	0.0007516475	6.69642962523011E-09	-0.0192918983	0.0087508744	0														650.4851888371	780.345587686	298.7893610114	279.5552141799	0.3697635054	-3.6191431605	3.0481194915	0.6085684916	2	0.0656950324	0.4419417382	31	4.8561432725	0.5242704375	0.0048828125	11.3613706964	0.0608122199	0	0	1			7
190613_01-02_600components-0318	22	0.000751648	-2.29795484275888E-09	-0.010433443	0.0217681559	0														649.7989029921	780.6772042819	269.6307979139	65.6242934151	0.3740560548	-4.3550597647	3.467084453	0.6085343424	1	0.1313900649	0.2209708691	39	4.0668582113	0.5016694983	0.0048828125	16.0384216906	0.1265072524	0	0	1			7
190613_01-02_600components-0319	22	0.0007516471	-8.09364075233597E-09	-0.0102299454	0.010638993	0														650.0143529843	780.9344734807	288.0507331876	252.0927423892	0.3889702503	-3.9029719386	2.99013174	0.6074422936	1	0.1432818818	0.1703918332	40	5.0249272544	0.70151314	0.0048828125	21.657286103	0.1383990693	0	0	1			7
190613_01-02_600components-0320	22	0.0007516468	4.90322039078371E-09	-0.0230175701	0.0121741717	0														650.0704636534	781.6247142278	275.130545519	533.6833401681	0.3728590843	-3.425734992	3.2057622415	0.6060251497	1	0.1432818818	0.1703918332	40	4.1933773372	0.5757356886	0.0048828125	16.485181693	0.1383990693	0	0	1			7
190613_01-02_600components-0321	22	0.0007516486	-4.12058295364058E-10	-0.0123483859	0.0098131193	0														650.1507182807	781.1887659031	187.6184236095	1436.2363044222	0.3811144478	-3.5911611842	3.4847941251	0.605637092	1	0.1432818818	0.1703918332	40	5.0727464976	0.7954501145	0.0048828125	17.4720151469	0.1383990693	0	0	1			7
190613_01-02_600components-0322	22	0.000751647	9.08750842257471E-10	-0.0102902475	0.0152995913	0														650.1733844149	780.7240602951	235.748437464	90.2150011563	0.386949292	-2.4762835623	3.9747550415	0.6053995729	1	0.1104854346	0.2409704415	37	5.0531531457	0.5461453767	0.0048828125	19.3524500232	0.1056026221	0	0	1			7
190613_01-02_600components-0323	22	0.000751646	2.92046613340696E-09	-0.0163640023	0.0099034751	0														650.8803165489	780.9250569428	308.8239966938	248.893845492	0.3591946454	-2.7678144714	4.0640105755	0.6052996041	1	0.1204852207	0.2026311804	38	3.6796822712	0.4203006431	0.0048828125	15.0368033028	0.1156024082	0	0	1			7
190613_01-02_600components-0324	22	0.000751648	8.65910930943347E-11	-0.014781151	0.0105253232	0														650.4506112853	781.6735327513	79.2536639751	278.9804583538	0.3959387536	-4.930058685	3.8145029168	0.6050490577	1	0.2026311804	0.1204852207	44	3.7345884224	0.7037099676	0.0048828125	12.8769659059	0.1977483679	0	0	1			7
190613_01-02_600components-0325	22	0.0007516478	6.14663853798348E-09	-0.0109965891	0.0170757618	0														650.375937309	781.0274538052	259.897002262	422.272096747	0.3733730738	-3.9210901423	3.0618073937	0.6045774963	1	0.1703918332	0.1703918332	42	3.9453777115	0.5836175843	0.0048828125	15.3764285886	0.1655090207	0	0	1			7
190613_01-02_600components-0326	22	0.0007516486	-0.000000005	-0.0113756488	0.0083194283	0														650.5374099204	780.9880628852	219.2872545607	314.4913112805	0.3641141822	-3.6015046044	4.7767970145	0.6040247738	1	0.1703918332	0.1432818818	42	3.2337649268	0.4715985046	0.0048828125	15.3407684875	0.1655090207	0	0	1			7
190613_01-02_600components-0327	22	0.0007516466	1.64286696251617E-11	-0.0083511396	0.0197392949	0														651.0785293543	780.9894205725	219.2691651416	728.9500373654	0.3971886397	-3.858262271	3.7266990869	0.6030884713	1	0.2409704415	0.1204852207	46	4.2047139797	1.0267470825	0.0048828125	14.111480627	0.236087629	0	0	1			7
190613_01-02_600components-0328	22	0.0007516473	2.79891984076783E-09	-0.0191278925	0.0239844652	0														650.0708111729	780.1891441753	250.3441793368	913.8942635266	0.3556053255	-4.2367974225	3.0740309526	0.6028069419	2	0.1432818818	0.2209708691	40	3.6779999031	0.4923335873	0.0048828125	10.8194176393	0.1383990693	0	0	1			7
190613_01-02_600components-0329	22	0.0007516473	3.28271296371421E-09	-0.0105569139	0.0124555156	0														650.0661295733	780.9815416979	264.1930960506	355.8443582773	0.3615637208	-3.3286803761	4.6200500072	0.6017884006	1	0.1858136117	0.1313900649	43	3.9959972149	0.6244976018	0.0048828125	16.8323481285	0.1809307992	0	0	1			7
190613_01-02_600components-0330	22	0.0007516478	-3.63694011216176E-10	-0.0093576761	0.0170742182	0														649.3807724901	780.6119418535	352.5049703471	886.775024259	0.3830905257	-3.4016002802	3.5500092476	0.6015663304	1	0.1703918332	0.1703918332	42	3.0860327528	0.5071036551	0.0048828125	10.4550366915	0.1655090207	0	0	1			7
190613_01-02_600components-0331	22	0.0007516466	-6.12133655789914E-09	-0.0161798788	0.0122777329	0														650.9542858949	780.426732229	243.0251007233	418.272161108	0.395800601	-4.2393574435	3.0588796067	0.6011602294	1	0.15625	0.2026311804	41	5.5486721231	0.9985807552	0.0048828125	15.9107772978	0.1513671875	0	0	1			7
190613_01-02_600components-0332	22	0.0007516471	1.3176271675955E-09	-0.0092694255	0.0149264103	0														649.9460782002	781.0111097189	253.8443987133	678.500818518	0.3753501199	-2.9350874098	3.7705776088	0.6009302962	2	0.078125	0.3125	33	3.241554668	0.3313598763	0.0048828125	11.4156884673	0.0732421875	0	0	1			7
190613_01-02_600components-0333	22	0.0007516463	8.28095827449457E-09	-0.0167325748	0.0110550882	0														650.868647592	779.7638720996	221.9078319521	571.8229585863	0.3638478382	-3.5586761211	4.0904053945	0.600881786	1	0.1432818818	0.2026311804	40	1.8619120942	0.2409936399	0.0048828125	3.6575054612	0.1383990693	0	0	1			7
190613_01-02_600components-0334	22	0.0007516474	-2.40519708397564E-10	-0.016291175	0.0176035244	0														649.674632602	779.9249908094	256.1811650953	367.9705231549	0.3608434639	-3.6152037812	3.7449507276	0.6005563389	1	0.2409704415	0.1013155902	46	6.0273715164	1.003954795	0.0048828125	27.9688693417	0.236087629	0	0	1			7
190613_01-02_600components-0335	22	0.0007516435	4.57629582795658E-09	-0.0117039099	0.0181575957	0														650.2599766265	781.1655712218	208.2074299912	724.7560964214	0.3829629111	-2.6679549829	4.2056268681	0.6002343587	1	0.1204852207	0.2409704415	38	2.4994525965	0.3055025397	0.0048828125	6.7187890893	0.1156024082	0	0	1			7
190613_01-02_600components-0336	22	0.0007516472	3.07497515074625E-09	-0.0085053221	0.0079559691	0														650.1495120411	780.5310363995	329.1227932328	40.6704865207	0.3691178165	-4.070138279	4.0534936903	0.6001205624	1	0.0656950324	0.4052623608	31	4.9941029291	0.4632744211	0.0048828125	17.237441523	0.0608122199	0	0	1			7
190613_01-02_600components-0337	22	0.0007516483	9.2469711508993E-09	-0.0115586938	0.011089535	0														651.6014930545	780.5254429102	242.5876847006	576.4649092853	0.3989141649	-3.8066575757	4.1446036084	0.5998865207	1	0.1858136117	0.1313900649	43	5.7860750348	0.9644182028	0.0048828125	24.3351593549	0.1809307992	0	0	1			7
190613_01-02_600components-0338	22	0.0007516468	-0.000000008	-0.0117204541	0.0142706646	0														649.7301524424	780.7193952412	237.5871048238	495.3658564878	0.3504349209	-3.3171818869	4.2986648108	0.5996389327	2	0.0716409409	0.3407836665	32	2.3735664072	0.1894514758	0.0048828125	5.4412214769	0.0667581284	0	0	1			7
190613_01-02_600components-0339	22	0.0007516486	-1.69396404442417E-09	-0.0141149899	0.0102036942	0														649.9939443178	780.9536143044	271.8672565238	295.5161813075	0.3532938153	-3.2486359752	3.5606359025	0.5994157046	1	0.1313900649	0.2209708691	39	3.9500511418	0.5197793726	0.0048828125	12.9509268518	0.1265072524	0	0	1			7
190613_01-02_600components-0340	22	0.0007516452	2.13924212795905E-09	-0.0109837316	0.0245118509	0														649.972366253	779.9396222882	203.1519437128	263.7032159162	0.3644919648	-3.0552898497	3.3525497769	0.5992909824	3	0.0552427173	1.9277635318	15	2.2047513622	0.1356778917	0.0164237581	3.0184326707	0.0388189592	0	0	1			7
190613_01-02_600components-0341	22	0.0007516461	-9.01646373410162E-10	-0.0075506982	0.0128574706	0														650.6269103177	781.4017261831	237.0583069415	397.1338569849	0.3697232295	-3.7812822608	3.7113700716	0.5992369059	1	0.1703918332	0.1703918332	42	2.5489412021	0.4215920288	0.0048828125	6.5226975163	0.1655090207	0	0	1			7
190613_01-02_600components-0342	22	0.0007516497	-1.21869449258106E-09	-0.0164748701	0.012573139	0														651.2083909258	780.4352589625	280.2493522464	711.79009511	0.3633424738	-3.08398627	3.4637736612	0.5985032149	1	0.1313900649	0.1858136117	39	2.3610010187	0.2657921354	0.0048828125	8.3264856895	0.1265072524	0	0	1			7
190613_01-02_600components-0343	22	0.0007516465	0.000000002	-0.0092243425	0.0143913538	0														649.8018280304	780.2984062956	234.7816999453	269.7244603349	0.3461976837	-3.6541520868	3.5750831302	0.5973376237	1	0.1313900649	0.2209708691	39	3.5068807486	0.4487204832	0.0048828125	11.7419336748	0.1265072524	0	0	1			7
190613_01-02_600components-0344	22	0.0007516459	-2.87406995833495E-09	-0.0102537531	0.0095562222	0														649.9060444053	780.5590720723	268.208573173	441.9442628208	0.3565986916	-3.6190598607	3.1875501879	0.5969036391	1	0.2209708691	0.1104854346	45	3.2582531558	0.613806027	0.0048828125	10.8731062556	0.2160880566	0	0	1			7
190613_01-02_600components-0345	22	0.0007516485	2.17995769370751E-09	-0.0182918413	0.0120137307	0														649.3114988306	780.3242964979	281.2729119248	709.0910245812	0.3277734699	-2.9077922233	4.1178276908	0.5965632303	2	0.1703918332	2.9730177875	13	1.1760201124	0.0478563693	0.0602426104	1.2906080587	0.1101492229	0	0	1			7
190613_01-02_600components-0346	22	0.0007516479	-4.64034894577999E-09	-0.0104397647	0.0094257324	0														650.1465575846	780.1229887002	222.8363654717	321.2669976029	0.355132763	-3.9346055934	2.5376184287	0.5959012509	1	0.0851959166	0.2865637635	34	3.7203897827	0.4467830864	0.0048828125	8.3789023427	0.0803131041	0	0	1			7
190613_01-02_600components-0347	22	0.0007516461	-2.41383055091053E-09	-0.0081863789	0.0102947881	0														649.0489355254	787.0773066507	312.8268214848	256.9677169508	0.4229950621	-3.2266341064	4.2286937165	0.5956050153	1	0.2865637635	0.1104854346	48	5.351162951	1.7114091052	0.0048828125	14.8432609274	0.281680951	0	0	1			7
190613_01-02_600components-0348	22	0.0007516493	3.68018003377885E-09	-0.0188063994	0.0191390758	0														650.7711966267	780.3632441715	198.2458112167	594.3651098167	0.3376472652	-3.3170714966	3.2043152123	0.5951678415	2	0.2026311804	0.573127527	31	1.6797176406	0.2413126168	0.0150606526	2.9165482016	0.1875705278	0	0	1			7
190613_01-02_600components-0349	22	0.0007516485	-1.16352996507023E-09	-0.009335592	0.0103076662	0														651.2123135903	780.5681673365	111.4292136406	725.2667026266	0.3878817756	-3.0057938822	3.8880761197	0.594602966	1	0.1858136117	0.1313900649	43	4.5954560972	0.9212211659	0.0048828125	17.1196526756	0.1809307992	0	0	1			7
190613_01-02_600components-0350	22	0.0007516474	4.50200390960502E-09	-0.009375959	0.0078076561	0														650.4034011585	780.979372926	201.3419983408	719.5790425908	0.3544033937	-3.6723133354	3.1897796873	0.5939695882	1	0.15625	0.15625	41	4.6177460902	0.7829847218	0.0048828125	13.8071289815	0.1513671875	0	0	1			7
190613_01-02_600components-0351	22	0.0007516475	-4.78807429373452E-09	-0.0117563568	0.0117807348	0														649.997366813	780.7544369333	273.3707261943	596.8219288641	0.3552287521	-3.8743909466	5.0098129716	0.5934210137	3	0.0602426104	2.1022410381	17	1.6797921586	0.0802833558	0.0150606526	2.4783647916	0.0451819578	0	0	1			7
190613_01-02_600components-0352	22	0.0007516473	0.000000003	-0.0080780565	0.0120969662	0														650.9795326283	780.5733575278	245.2932205596	518.5635087284	0.3482685181	-3.3545636997	3.8452033602	0.592873119	2	0.1858136117	3.8555270635	8	1.3929256509	0.0912003914	0.1013155902	1.5781634216	0.0844980215	0	0	1			7
190613_01-02_600components-0353	22	0.0007516468	-6.13814944147353E-10	-0.0125220503	0.0081129883	0														650.3480297186	780.4077020789	235.8962415994	847.7842899386	0.374634896	-4.167286458	3.4246499435	0.5914726207	1	0.0929068059	0.2627801298	35	2.7696773748	0.36335296	0.0048828125	6.1380033795	0.0880239934	0	0	1			7
190613_01-02_600components-0354	22	0.0007516471	1.15568244700637E-09	-0.0088753632	0.008559966	0														650.382019503	780.6827069368	339.0345624748	429.2506047146	0.350722295	-3.6613017351	3.2795036264	0.590749469	2	0.1013155902	3.5355339059	21	1.4575236937	0.1108934878	0.0179102352	1.7540453913	0.083405355	0	0	1			7
190613_01-02_600components-0355	22	0.000751647	-4.22414337241271E-09	-0.0124199356	0.0095716269	0														650.7699140313	781.5173367917	425.7147347364	10.3421301553	0.3521928553	-3.6152111093	2.5081695633	0.590555272	1	0.1432818818	0.2026311804	40	8.6589458102	1.1772571887	0.0048828125	35.2387580247	0.1383990693	0	0	1			7
190613_01-02_600components-0356	22	0.0007516475	-9.37851194612082E-09	-0.0081416001	0.0176464693	0														649.8013860519	780.4798344796	212.9254203319	1236.423876977	0.3296935802	-3.478818567	3.0803990573	0.590394682	1	0.1858136117	0.1313900649	43	4.7510538523	0.6449245753	0.0048828125	20.7297240766	0.1809307992	0	0	1			7
190613_01-02_600components-0357	22	0.0007516469	7.32903060592258E-09	-0.0136680833	0.0199666034	0														650.9647101459	781.1048465692	306.6786638103	195.8838798426	0.3445203086	-4.4835297065	2.6457166896	0.589988747	1	0.1858136117	0.1313900649	43	3.8476296931	0.5078982485	0.0048828125	13.6340914619	0.1809307992	0	0	1			7
190613_01-02_600components-0358	22	0.0007516467	7.17425385422418E-10	-0.0078253627	0.0093094889	0														650.3791442525	781.3975387608	221.5290001825	726.3661162408	0.3668774725	-2.5648386911	4.701220891	0.5881045345	1	0.1313900649	0.2026311804	39	5.7737664981	0.8555027005	0.0048828125	18.3248021915	0.1265072524	0	0	1			7
190613_01-02_600components-0359	22	0.0007516465	9.13967510952651E-10	-0.0134623197	0.0085144707	0														650.6304163287	780.9943385559	247.3026843652	726.3574947988	0.3666191154	-4.2866430809	3.3116385132	0.5878413705	2	0.1104854346	1.0511205191	22	1.4908414615	0.0920961713	0.0179102352	2.3733349947	0.0925751993	0	0	1			7
190613_01-02_600components-0360	22	0.0007516471	-3.52400420573519E-09	-0.015499278	0.0150198605	0														649.9809923273	780.5214859447	216.6638069712	767.1983158654	0.3350853333	-3.7010718903	3.5390806834	0.5875248729	1	0.15625	0.15625	41	3.1694903012	0.4301883552	0.0048828125	12.7715176764	0.1513671875	0	0	1			7
190613_01-02_600components-0361	22	0.0007516477	-5.59829359595956E-09	-0.0140660489	0.0122090672	0														650.9216198035	780.6037920416	271.1071430209	536.4610149014	0.3078250365	-3.3801982948	3.7198208291	0.5874922137	1	0.1313900649	0.1858136117	39	4.5387185221	0.517303578	0.0048828125	16.1768562539	0.1265072524	0	0	1			7
